date,usdkrw
2026-01-29,1426.3
2026-01-30,1439.5
2026-02-02,1464.3
2026-02-03,1445.4
2026-02-04,1450.2
2026-02-05,1469.0
2026-02-06,1469.5
2026-02-09,1460.3
2026-02-10,1459.1
2026-02-11,1450.1
2026-02-12,1440.2
