date,f01_raw,f01_score,f02_raw,f02_score,f03_raw,f03_score,f04_raw,f04_score,f05_raw,f05_score,f06_raw,f06_score,f07_raw,f07_score,f08_raw,f08_score,f09_raw,f09_score,f10_score,index_score_total,bucket_5pt,w_f08_applied
2018-04-27,,,0.003602676273803397,,0.9750463496517513,,,,,,,,,,,,,,,0.0,0.0,
2018-04-30,,,-0.10758552305404065,,0.9881498663708336,,,,,,,,,,,,,,,0.0,0.0,
2018-05-02,,,0.045180722891566265,,0.9965079204413179,,,,,,,,,,,,,,,0.0,0.0,
2018-05-03,,,-0.122397155916709,,1.0413193185936933,,,,,,,,,,,,,,,0.0,0.0,
2018-05-04,,,-0.08341708542713568,,1.007990635179153,,,,,,,,,,,,,,,0.0,0.0,
2018-05-08,,,-0.533135509396637,,0.9770805184406746,,,,,,,,,,,,,,,0.0,0.0,
2018-05-09,,,0.13524384112619406,,1.0003036590920593,,,,,,,,,,,,,,,0.0,0.0,
2018-05-10,,,0.27923387096774194,,1.0381423637956806,,,,,,,,,,,,,,,0.0,0.0,
2018-05-11,,,0.47874493927125505,,1.0660885011232433,,,,,,,,,,,,,,,0.0,0.0,
2018-05-14,,,0.03423967774420947,,1.0666422747229771,,,,,,,,,,,,,,,0.0,0.0,
2018-05-15,,,-0.15233785822021115,,1.0239885427855353,,,,,,,,,,,,,,,0.0,0.0,
2018-05-16,,,-0.5937038858829317,,0.9478209600550287,,,,,,,,,,,,,,,0.0,0.0,
2018-05-17,,,0.13149847094801223,,0.9441666666666667,,,,,,,,,,,,,,,0.0,0.0,
2018-05-18,,,0.5110441767068273,,0.9874793409125057,,,,,,,,,,,,,,,0.0,0.0,
2018-05-21,,,0.010622154779969651,,0.9911189162067235,,,,,,,,,,,,,,,0.0,0.0,
2018-05-23,,,-0.3399602385685885,,0.9330900243309003,,,,,,,,,,,,,,,0.0,0.0,
2018-05-24,,,-0.27171152869476894,,0.9284950937530361,,,,,,,,,,,,,,,0.0,0.0,
2018-05-25,,,-0.5797317436661699,,0.8762979044742307,,,,,,,,,,,,,,,0.0,0.0,
2018-05-28,,,0.3106172839506173,,0.9374330509299834,,,,,,,,,,,,,,,0.0,0.0,
2018-05-29,,,-0.382089552238806,,0.8816696571914251,,,,,,,,,,,,,,,0.0,0.0,
2018-05-30,,,-0.4487877288471054,,0.8422072529297776,,,,,,,,,,,,,,,0.0,0.0,
2018-05-31,,,0.2359437751004016,,0.8717984801576133,,,,,,,,,,,,,,,0.0,0.0,
2018-06-01,,,0.08241206030150754,,0.875046992481203,,,,,,,,,,,,,,,0.0,0.0,
2018-06-04,,,0.055750878955298844,,0.8907411792564528,,,,,,,,,,,,,,,0.0,0.0,
2018-06-05,,,0.0010162601626016261,,0.8982397716460514,,,,,,,,,,,,,,,0.0,0.0,
2018-06-07,,,0.28298086606243705,,0.9752749975225449,,,,,,,,,,,,,,,0.0,0.0,
