factor,base_factor,is_contrarian,n,target_index,horizon_days,ic_spearman,ic_pearson,auc_hit_up,p_up_top20,p_up_bottom20,delta_p_up,p_up_all,score,tag
f01,f01,0,1703,kospi_close,20,0.12294107279457704,0.12654696682157132,0.543312854905718,0.6920821114369502,0.6041055718475073,0.08797653958944285,0.5619495008807985,0.16692934258929848,8Y
f02,f02,0,1703,kospi_close,20,0.02536412560047643,0.023813169158049725,0.5111272660038492,0.592375366568915,0.5526315789473685,0.03974378762154651,0.5619495008807985,0.04523601941124969,8Y
f03_c,f03,1,1703,kospi_close,20,0.0076868157600511475,-0.03688733682938894,0.5302708138984371,0.5818713450292398,0.49266862170087977,0.08920272332835999,0.5619495008807985,0.05228817742423114,8Y
f04,f04,0,1703,kospi_close,20,0.08981269989721069,0.09212919822007672,0.5295452444384681,0.6334310850439883,0.5835777126099707,0.04985337243401755,0.5619495008807985,0.11473938611421947,8Y
f05_c,f05,1,1703,kospi_close,20,0.14493603254869591,0.10840445769177774,0.569780732348912,0.6099706744868035,0.43567251461988304,0.1742981598669205,0.5619495008807985,0.23208511248215616,8Y
f06_c,f06,1,1703,kospi_close,20,0.2813932196304903,0.23037712732354063,0.6097752975815285,0.7008797653958945,0.5014577259475219,0.19942203944837256,0.5619495008807985,0.3811042393546766,8Y
f07,f07,0,1703,kospi_close,20,0.045543569956374694,-0.004014168636039815,0.5281368272724472,0.5219941348973607,0.4662756598240469,0.05571847507331379,0.5619495008807985,0.07340280749303159,8Y
f08_c,f08,1,1703,kospi_close,20,0.03561872487552752,0.015098893676280237,0.5255679191844487,0.6217008797653959,0.5542521994134897,0.06744868035190621,0.5619495008807985,0.06934306505148063,8Y
f10_c,f10,1,1703,kospi_close,20,0.1167369803615621,0.08030362522845198,0.5755985948044744,0.6539589442815249,0.41642228739002934,0.23753665689149556,0.5619495008807985,0.23550530880730988,8Y
