date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,0,0,0,0,0,0,0,-218645,218645,0,0,0,0,0,0,0,0,0,0,176246570,5304965,0,181551535,0,0,0,0,0,0,0,0,176465215,5086320,0,181551535,0,0,0,0,0,0,0,0,-55,55,0,0,0,0,0,0,0,0,0,0,35338,1073,0,36411,0,0,0,0,0,0,0,0,35393,1018,0,36411
2015-01-05,0,0,0,0,0,0,0,0,-4940270,4940270,0,0,0,0,0,0,0,0,0,0,84092320,6461010,0,90553330,0,0,0,0,0,0,0,0,89032590,1520740,0,90553330,0,0,0,0,0,0,0,0,-981,981,0,0,0,0,0,0,0,0,0,0,16809,1285,0,18094,0,0,0,0,0,0,0,0,17790,304,0,18094
2015-01-06,0,0,0,0,0,0,0,0,-4756350,4756350,0,0,0,0,0,0,0,0,0,0,172074295,7877960,0,179952255,0,0,0,0,0,0,0,0,176830645,3121610,0,179952255,0,0,0,0,0,0,0,0,-956,956,0,0,0,0,0,0,0,0,0,0,34793,1585,0,36378,0,0,0,0,0,0,0,0,35749,629,0,36378
2015-01-07,0,0,0,0,0,0,0,0,-3710915,1260915,2450000,0,0,0,0,0,0,0,0,0,115410400,4994815,2450000,122855215,0,0,0,0,0,0,0,0,119121315,3733900,0,122855215,0,0,0,0,0,0,0,0,-766,266,500,0,0,0,0,0,0,0,0,0,23332,1015,500,24847,0,0,0,0,0,0,0,0,24098,749,0,24847
2015-01-08,0,0,0,0,0,0,0,0,-334310,334310,0,0,0,0,0,0,0,0,0,0,154088775,6978040,0,161066815,0,0,0,0,0,0,0,0,154423085,6643730,0,161066815,0,0,0,0,0,0,0,0,-81,81,0,0,0,0,0,0,0,0,0,0,30699,1390,0,32089,0,0,0,0,0,0,0,0,30780,1309,0,32089
2015-01-09,0,0,0,0,0,0,0,0,-14870080,14870080,0,0,0,0,0,0,0,0,0,0,80521690,14870080,0,95391770,0,0,0,0,0,0,0,0,95391770,0,0,95391770,0,0,0,0,0,0,0,0,-2945,2945,0,0,0,0,0,0,0,0,0,0,15943,2945,0,18888,0,0,0,0,0,0,0,0,18888,0,0,18888
2015-01-12,0,0,0,0,0,0,0,0,-3401680,3401680,0,0,0,0,0,0,0,0,0,0,200594760,11029800,0,211624560,0,0,0,0,0,0,0,0,203996440,7628120,0,211624560,0,0,0,0,0,0,0,0,-690,690,0,0,0,0,0,0,0,0,0,0,39173,2161,0,41334,0,0,0,0,0,0,0,0,39863,1471,0,41334
2015-01-13,0,0,0,0,0,0,0,0,-3202010,3202010,0,0,0,0,0,0,0,0,0,0,313653100,19738590,0,333391690,0,0,0,0,0,0,0,0,316855110,16536580,0,333391690,0,0,0,0,0,0,0,0,-618,618,0,0,0,0,0,0,0,0,0,0,60594,3814,0,64408,0,0,0,0,0,0,0,0,61212,3196,0,64408
2015-01-14,0,0,0,0,0,0,0,0,6040030,-6040030,0,0,0,0,0,0,0,0,0,0,84803010,830730,0,85633740,0,0,0,0,0,0,0,0,78762980,6870760,0,85633740,0,0,0,0,0,0,0,0,1173,-1173,0,0,0,0,0,0,0,0,0,0,16529,162,0,16691,0,0,0,0,0,0,0,0,15356,1335,0,16691
2015-01-15,0,0,0,0,0,0,0,0,-2618290,2618290,0,0,0,0,0,0,0,0,0,0,93997680,3106610,0,97104290,0,0,0,0,0,0,0,0,96615970,488320,0,97104290,0,0,0,0,0,0,0,0,-513,513,0,0,0,0,0,0,0,0,0,0,18375,608,0,18983,0,0,0,0,0,0,0,0,18888,95,0,18983
