date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2020-03-04,2814128550,471952050,-559000,-25229180850,-30920550,-644359800,3784157650,-1454919250,29839388250,-9614905700,65218650,0,6402998250,504687600,3576319850,7723965600,0,43439550,3831651200,1382964550,100670798950,1673879450,151649600,125962354600,3588869700,32735550,3576878850,32953146450,30920550,687799350,47493550,2837883800,70831410700,11288785150,86430950,125962354600,260883,44997,-9028,-2428581,-2966,-61861,363091,-133060,2886065,-925731,6191,0,600308,48191,334039,719215,0,4107,367663,133570,9593072,154219,14368,11968752,339425,3194,343067,3147796,2966,65968,4572,266630,6707007,1079950,8177,11968752
2020-03-05,-428660500,390751900,983633800,-2223192200,172483050,-23093700,1290440600,586959300,2567591100,-3303233250,-13680100,0,2334614450,414327100,2327040750,2535931400,189315100,72828100,1404440600,1291670750,87989185000,493693400,160080250,99213126900,2763274950,23575200,1343406950,4759123600,16832050,95921800,114000000,704711450,85421593900,3796926650,173760350,99213126900,-38681,34163,91581,-190764,15348,-1734,115461,54097,215777,-294185,-1063,0,207232,36188,209075,229200,16831,6836,125461,116398,7846141,43956,14470,8851788,245913,2025,117494,419964,1483,8570,10000,62301,7630364,338141,15533,8851788
2020-03-06,-656228100,469036700,1341508650,-1589471250,0,-43255500,57542550,-612225700,1812902400,-787942250,8132500,0,495685250,531111000,1540407350,438943200,0,0,82875000,124167250,30861718350,203483850,48169250,34326560500,1151913350,62074300,198898700,2028414450,0,43255500,25332450,736392950,29048815950,991426100,40036750,34326560500,-57619,41005,117413,-138727,0,-3773,5272,-54892,160601,-69989,709,0,43503,46487,134984,38359,0,0,7500,11027,2708430,18179,4252,3012721,101122,5482,17571,177086,0,3773,2228,65919,2547829,88168,3543,3012721
2020-03-09,-426815900,122415250,40281800,-148581450,0,0,220041850,299224500,507996200,-629781950,15219700,0,67992100,122415250,157253500,359935800,0,0,471522500,477880950,19971322950,211609100,33524300,21873456450,494808000,0,116971700,508517250,0,0,251480650,178656450,19463326750,841391050,18304600,21873456450,-38209,10896,3493,-13398,0,0,19788,26749,45044,-55691,1328,0,6052,10896,13961,31744,0,0,42288,42876,1785519,18894,2970,1955200,44261,0,10468,45142,0,0,22500,16127,1740475,74585,1642,1955200
2020-03-10,151426950,154736800,-282051050,-103375750,0,-251543000,0,-84150200,460458750,-46822700,1320200,0,626589400,154736800,110367000,309821600,0,0,0,157911500,20785403300,283893000,11030150,22439752750,475162450,0,392418050,413197350,0,251543000,0,242061700,20324944550,330715700,9709950,22439752750,13655,14348,-26731,-9756,0,-23282,0,-7664,43681,-4359,108,0,58843,14348,10118,28483,0,0,0,15122,1942468,26534,1036,2096952,45188,0,36849,38239,0,23282,0,22786,1898787,30893,928,2096952
2020-03-11,814567380,24483910,-130848290,-1283607530,0,0,0,-113257040,600040080,58219380,30402110,0,883140580,119659010,172604620,79977850,0,0,0,16041680,13371419520,163178430,42177860,14848199550,68573200,95175100,303452910,1363585380,0,0,0,129298720,12771379440,104959050,11775750,14848199550,80713,2401,-13088,-125371,0,0,0,-10516,57207,5744,2910,0,87371,11803,16643,7632,0,0,0,1566,1289338,15640,4031,1434024,6658,9402,29731,133003,0,0,0,12082,1232131,9896,1121,1434024
2020-03-12,-388364250,39990620,-475369780,1561614810,0,-130637220,0,-636082570,165021550,-118026920,-18146240,0,717774360,78288040,515670240,2945886250,0,0,0,30831970,14211462500,276238470,45744600,18821896430,1106138610,38297420,991040020,1384271440,0,130637220,0,666914540,14046440950,394265390,63890840,18821896430,-44247,4404,-51589,175444,0,-14584,0,-70611,15516,-12219,-2114,0,79201,8643,57175,327514,0,0,0,3397,1548161,30584,5028,2059703,123448,4239,108764,152070,0,14584,0,74008,1532645,42803,7142,2059703
2020-03-13,-152025860,-33084620,87001930,1781418670,0,-3157240,0,205971660,-1612384250,-219136970,-54603320,0,171893810,32861900,96863700,2794620460,0,0,0,217356720,8547060920,415758120,63107990,12339523620,323919670,65946520,9861770,1013201790,0,3157240,0,11385060,10159445170,634895090,117711310,12339523620,-18329,-4317,10373,211154,0,-388,0,23870,-189914,-25818,-6631,0,20991,3706,11586,334576,0,0,0,25200,1008185,47892,7297,1459433,39320,8023,1213,123422,0,388,0,1330,1198099,73710,13928,1459433
2020-03-16,-456856440,0,45301100,249113150,0,-18379260,0,-20683600,1079373890,-886948740,9079900,0,106593330,0,51897850,249559180,0,0,0,60670970,6814161620,221885360,9994540,7514762850,563449770,0,6596750,446030,0,18379260,0,81354570,5734787730,1108834100,914640,7514762850,-53497,0,5237,28448,0,-2175,0,-2141,125668,-102569,1029,0,12503,0,5998,28500,0,0,0,7000,784649,26017,1132,865799,66000,0,761,52,0,2175,0,9141,658981,128586,103,865799
2020-03-17,274388760,-204691470,-57217450,-2115279800,0,0,-394138540,-983536740,4997429140,-1516977820,23920,0,583118470,29164230,314505720,400283320,0,0,0,28958750,24009438210,382428020,6126600,25754023320,308729710,233855700,371723170,2515563120,0,0,394138540,1012495490,19012009070,1899405840,6102680,25754023320,38425,-28402,-9026,-278196,0,0,-53852,-140982,670882,-198851,2,0,80799,4104,42092,54287,0,0,0,3799,3254802,52196,811,3492890,42374,32506,51118,332483,0,0,53852,144781,2583920,251047,809,3492890
