date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,-29109000,18520500,34823000,0,0,0,-325032000,-13987500,442272500,-118162500,-9325000,0,11216000,19268000,34823000,0,0,0,2430500,0,1501906500,70119000,0,1639763000,40325000,747500,0,0,0,0,327462500,13987500,1059634000,188281500,9325000,1639763000,-155,99,186,0,0,0,-1740,-75,2367,-632,-50,0,60,103,186,0,0,0,13,0,8056,375,0,8793,215,4,0,0,0,0,1753,75,5689,1007,50,8793
2015-01-05,-25960000,599738500,567234000,36205500,-4417000,0,169186000,0,-1505481000,161354000,2140000,0,0,600113500,587902000,36839000,96163000,0,457352500,0,4259592000,452117000,2140000,6492219000,25960000,375000,20668000,633500,100580000,0,288166500,0,5765073000,290763000,0,6492219000,-135,2918,2860,187,0,0,876,0,-7517,801,10,0,0,2920,2963,190,470,0,2258,0,20944,2251,10,32006,135,2,103,3,470,0,1382,0,28461,1450,0,32006
2015-01-06,-228332500,202715500,-376352000,653500,0,0,403388500,-66970000,696151000,-628841000,-2413000,0,0,204025000,156306500,653500,0,0,403388500,43060000,8206222500,190716000,0,9204372000,228332500,1309500,532658500,0,0,0,0,110030000,7510071500,819557000,2413000,9204372000,-1038,930,-1697,3,0,0,1851,-310,3153,-2881,-11,0,0,936,717,3,0,0,1851,197,37358,878,0,41940,1038,6,2414,0,0,0,0,507,34205,3759,11,41940
2015-01-07,-554143500,82603000,-84398000,0,0,0,226902000,109372000,345574000,-140489500,14580000,0,205000,83010000,66534500,0,0,0,276451000,109372000,3476279000,258999500,14580000,4285431000,554348500,407000,150932500,0,0,0,49549000,0,3130705000,399489000,0,4285431000,-2698,401,-414,0,0,0,1099,533,1684,-675,70,0,1,403,323,0,0,0,1341,533,16818,1246,70,20735,2699,2,737,0,0,0,242,0,15134,1921,0,20735
2015-01-08,-22317000,-412000,-24172000,-823500,0,0,275891500,25180000,-202713500,-50633500,0,0,0,609000,17556500,200500,0,0,275891500,44828500,2086337000,176711500,0,2602134500,22317000,1021000,41728500,1024000,0,0,0,19648500,2289050500,227345000,0,2602134500,-109,-2,-122,-4,0,0,1349,125,-991,-246,0,0,0,3,85,1,0,0,1349,222,10273,865,0,12798,109,5,207,5,0,0,0,97,11264,1111,0,12798
2015-01-09,-4297500,-60652000,40763000,0,0,0,464929000,16146000,-351412000,-105879500,403000,0,0,2463000,42606500,0,0,0,464929000,20306000,1735479000,131641000,403000,2397827500,4297500,63115000,1843500,0,0,0,0,4160000,2086891000,237520500,0,2397827500,-21,-295,197,0,0,0,2253,78,-1700,-514,2,0,0,12,206,0,0,0,2253,98,8480,645,2,11696,21,307,9,0,0,0,0,20,10180,1159,0,11696
2015-01-12,61026500,142616000,91801000,13386000,0,0,501849000,9284000,-583298500,-236664000,0,0,87207500,142616000,92012500,15062500,0,0,501849000,9284000,1346500000,181456500,0,2375988000,26181000,0,211500,1676500,0,0,0,0,1929798500,418120500,0,2375988000,284,674,433,63,0,0,2367,44,-2742,-1123,0,0,408,674,434,71,0,0,2367,44,6382,860,0,11240,124,0,1,8,0,0,0,0,9124,1983,0,11240
2015-01-13,-154402000,-18641500,-1907708500,-4565500,0,0,265921000,25506000,1826782500,-32237500,-654500,0,88312000,22283500,235495500,36809000,0,0,340886000,26395000,5108032000,358913500,0,6217126500,242714000,40925000,2143204000,41374500,0,0,74965000,889000,3281249500,391151000,654500,6217126500,-728,-87,-8921,-22,0,0,1230,121,8547,-137,-3,0,409,103,1087,169,0,0,1577,125,23730,1673,0,28873,1137,190,10008,191,0,0,347,4,15183,1810,3,28873
2015-01-14,-247657000,3247500,-2103261000,-3678500,0,0,640690000,31862500,1389218500,294570000,-4992000,0,1270500,3247500,1163743000,0,0,0,675161000,32530000,6077650500,647743000,2100000,8603445500,248927500,0,3267004000,3678500,0,0,34471000,667500,4688432000,353173000,7092000,8603445500,-1164,15,-10069,-17,0,0,2944,147,6797,1369,-22,0,6,15,5380,0,0,0,3102,150,28285,3008,10,39956,1170,0,15449,17,0,0,158,3,21488,1639,32,39956
2015-01-15,69244000,23621500,-3111710500,-1058000,0,0,50713500,438444000,2472261000,45776000,12708500,0,75882000,23621500,1908000,424500,0,0,50713500,438444000,5617833500,430260500,12708500,6651796000,6638000,0,3113618500,1482500,0,0,0,0,3145572500,384484500,0,6651796000,327,111,-14625,-5,0,0,240,2045,11626,221,60,0,358,111,9,2,0,0,240,2045,26398,2030,60,31253,31,0,14634,7,0,0,0,0,14772,1809,0,31253
