date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,213165850,5771350,0,0,0,0,0,28190600,-301711100,54583300,0,0,213165850,5771350,0,0,0,0,0,28190600,414008150,70846450,0,731982400,0,0,0,0,0,0,0,0,715719250,16263150,0,731982400,15310,413,0,0,0,0,0,2014,-21679,3942,0,0,15310,413,0,0,0,0,0,2014,29916,5118,0,52771,0,0,0,0,0,0,0,0,51595,1176,0,52771
2015-01-05,0,-13950000,-853450,0,0,0,0,0,-224950,15028400,0,0,0,0,0,0,0,0,0,0,538883050,28279450,0,567162500,0,13950000,853450,0,0,0,0,0,539108000,13251050,0,567162500,0,-1000,-61,0,0,0,0,0,-17,1078,0,0,0,0,0,0,0,0,0,0,38590,2028,0,40618,0,1000,61,0,0,0,0,0,38607,950,0,40618
2015-01-06,0,-228378550,-385000,0,0,0,0,0,247367900,-21324350,2720000,0,0,0,0,0,0,0,0,0,665338350,15301350,2720000,683359700,0,228378550,385000,0,0,0,0,0,417970450,36625700,0,683359700,0,-16822,-28,0,0,0,0,0,18198,-1548,200,0,0,0,0,0,0,0,0,0,48735,1122,200,50057,0,16822,28,0,0,0,0,0,30537,2670,0,50057
2015-01-07,-326849250,0,-631913900,257471400,0,0,0,500,676490300,23470950,1330000,0,0,0,2125400,269450000,0,0,0,134500,1311018300,35333350,1330000,1619391550,326849250,0,634039300,11978600,0,0,0,134000,634528000,11862400,0,1619391550,-24556,0,-47465,19100,0,0,0,0,51051,1770,100,0,0,0,160,20000,0,0,0,10,98326,2651,100,121247,24556,0,47625,900,0,0,0,10,47275,881,0,121247
2015-01-08,108367500,0,-18567600,0,0,0,0,0,-112607150,22807250,0,0,108367500,0,0,0,0,0,0,0,985449400,48366150,0,1142183050,0,0,18567600,0,0,0,0,0,1098056550,25558900,0,1142183050,7801,0,-1338,0,0,0,0,0,-8164,1701,0,0,7801,0,0,0,0,0,0,0,71241,3545,0,82587,0,0,1338,0,0,0,0,0,79405,1844,0,82587
2015-01-09,156674750,0,-13374250,0,0,0,0,132987100,-291783850,14003250,1493000,0,156674750,0,0,0,0,0,0,162797800,3480915900,70397150,5665000,3876450600,0,0,13374250,0,0,0,0,29810700,3772699750,56393900,4172000,3876450600,10599,0,-900,0,0,0,0,8904,-19717,1014,100,0,10599,0,0,0,0,0,0,10908,235495,4810,380,262192,0,0,900,0,0,0,0,2004,255212,3796,280,262192
2015-01-12,38475000,0,0,0,0,0,0,-36013750,2382600,-6303350,1459500,0,38475000,0,0,0,0,0,0,38191950,1916103250,60891200,1535000,2055196400,0,0,0,0,0,0,0,74205700,1913720650,67194550,75500,2055196400,2500,0,0,0,0,0,0,-2296,149,-448,95,0,2500,0,0,0,0,0,0,2500,125691,3979,100,134770,0,0,0,0,0,0,0,4796,125542,4427,5,134770
2015-01-13,97176600,-20218300,159615100,0,-1082550,0,417660550,-89884000,-562574850,-10096850,9404300,0,151633900,0,307834350,0,0,0,417660550,12926000,3589423550,84403250,9404300,4573285900,54457300,20218300,148219250,0,1082550,0,0,102810000,4151998400,94500100,0,4573285900,6200,-1286,10578,0,-71,0,26789,-5858,-36282,-673,603,0,9800,0,20000,0,0,0,26789,832,231365,5507,603,294896,3600,1286,9422,0,71,0,0,6690,267647,6180,0,294896
2015-01-14,119045000,-62411300,-494450,0,0,0,0,-10209000,-640238350,591199200,3108900,0,121430000,0,0,0,0,0,0,25468400,2471425450,797396150,3108900,3418828900,2385000,62411300,494450,0,0,0,0,35677400,3111663800,206196950,0,3418828900,7550,-4000,-31,0,0,0,0,-677,-39895,36854,199,0,7700,0,0,0,0,0,0,1610,156096,49947,199,215552,150,4000,31,0,0,0,0,2287,195991,13093,0,215552
2015-01-15,-66703350,0,0,0,0,47073050,0,-17361700,-1723000,38715000,0,0,30368450,0,0,0,0,47073050,0,0,1045864400,74600200,0,1197906100,97071800,0,0,0,0,0,0,17361700,1047587400,35885200,0,1197906100,-4225,0,0,0,0,3000,0,-1106,-219,2550,0,0,1930,0,0,0,0,3000,0,0,66731,4830,0,76491,6155,0,0,0,0,0,0,1106,66950,2280,0,76491
