date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,0,0,0,0,0,0,0,-17753870,17753870,0,0,0,0,0,0,0,0,0,0,165993380,17753870,0,183747250,0,0,0,0,0,0,0,0,183747250,0,0,183747250,0,0,0,0,0,0,0,0,-3136,3136,0,0,0,0,0,0,0,0,0,0,29286,3136,0,32422,0,0,0,0,0,0,0,0,32422,0,0,32422
2015-01-05,0,0,-4371320,-42003500,0,0,0,451500,40032010,4995140,896170,0,0,0,0,0,0,0,0,451500,343995190,12611470,896170,357954330,0,0,4371320,42003500,0,0,0,0,303963180,7616330,0,357954330,0,0,-770,-7400,0,0,0,80,7064,867,159,0,0,0,0,0,0,0,0,80,60490,2208,159,62937,0,0,770,7400,0,0,0,0,53426,1341,0,62937
2015-01-06,0,0,-17086220,0,0,0,0,0,18318020,-2619710,1387910,0,0,0,0,0,0,0,0,0,324545870,5256300,1387910,331190080,0,0,17086220,0,0,0,0,0,306227850,7876010,0,331190080,0,0,-3047,0,0,0,0,0,3257,-459,249,0,0,0,0,0,0,0,0,0,57896,939,249,59084,0,0,3047,0,0,0,0,0,54639,1398,0,59084
2015-01-07,0,0,-55337380,0,0,0,0,-33064880,125327720,-41301910,4376450,0,0,0,0,0,0,0,0,5530,372120500,3221240,4376450,379723720,0,0,55337380,0,0,0,0,33070410,246792780,44523150,0,379723720,0,0,-10002,0,0,0,0,-6000,22655,-7442,789,0,0,0,0,0,0,0,0,1,67275,582,789,68647,0,0,10002,0,0,0,0,6001,44620,8024,0,68647
2015-01-08,0,0,0,0,0,0,0,0,-37475340,34967340,2508000,0,0,0,0,0,0,0,0,0,171098950,35782570,2508000,209389520,0,0,0,0,0,0,0,0,208574290,815230,0,209389520,0,0,0,0,0,0,0,0,-6604,6164,440,0,0,0,0,0,0,0,0,0,30311,6310,440,37061,0,0,0,0,0,0,0,0,36915,146,0,37061
2015-01-09,0,0,0,0,0,0,0,-1412840,-34431210,33484050,2360000,0,0,0,0,0,0,0,0,0,435158840,37933520,2360000,475452360,0,0,0,0,0,0,0,1412840,469590050,4449470,0,475452360,0,0,0,0,0,0,0,-247,-5991,5838,400,0,0,0,0,0,0,0,0,0,74849,6601,400,81850,0,0,0,0,0,0,0,247,80840,763,0,81850
2015-01-12,0,0,-38676000,0,0,0,0,0,23546200,15129800,0,0,0,0,0,0,0,0,0,0,248105090,15200220,0,263305310,0,0,38676000,0,0,0,0,0,224558890,70420,0,263305310,0,0,-6600,0,0,0,0,0,4023,2577,0,0,0,0,0,0,0,0,0,0,42307,2589,0,44896,0,0,6600,0,0,0,0,0,38284,12,0,44896
2015-01-13,0,0,-18662740,0,0,0,0,4074000,15672460,-3509860,2426140,0,0,0,0,0,0,0,0,4074000,290126590,16263750,2426140,312890480,0,0,18662740,0,0,0,0,0,274454130,19773610,0,312890480,0,0,-3189,0,0,0,0,700,2686,-613,416,0,0,0,0,0,0,0,0,700,49755,2777,416,53648,0,0,3189,0,0,0,0,0,47069,3390,0,53648
2015-01-14,0,0,-22208860,0,0,0,0,0,8098300,14110560,0,0,0,0,0,0,0,0,0,0,336620600,23126390,0,359746990,0,0,22208860,0,0,0,0,0,328522300,9015830,0,359746990,0,0,-3811,0,0,0,0,0,1402,2409,0,0,0,0,0,0,0,0,0,0,57724,3961,0,61685,0,0,3811,0,0,0,0,0,56322,1552,0,61685
2015-01-15,0,0,0,0,0,0,0,-14704000,-44285670,58989670,0,0,0,0,0,0,0,0,0,6296000,2365428720,94900530,0,2466625250,0,0,0,0,0,0,0,21000000,2409714390,35910860,0,2466625250,0,0,0,0,0,0,0,-2450,-7262,9712,0,0,0,0,0,0,0,0,0,1050,387344,15633,0,404027,0,0,0,0,0,0,0,3500,394606,5921,0,404027
2015-01-16,0,0,-56319470,0,0,0,0,-9304360,63848550,1775280,0,0,0,0,0,0,0,0,0,0,687989830,33329100,0,721318930,0,0,56319470,0,0,0,0,9304360,624141280,31553820,0,721318930,0,0,-9103,0,0,0,0,-1508,10340,271,0,0,0,0,0,0,0,0,0,0,111109,5379,0,116488,0,0,9103,0,0,0,0,1508,100769,5108,0,116488
2015-01-19,0,0,-67668860,0,0,0,0,-6153500,84442990,-14734430,4113800,0,0,0,0,0,0,0,0,0,507199300,22106180,4113800,533419280,0,0,67668860,0,0,0,0,6153500,422756310,36840610,0,533419280,0,0,-11000,0,0,0,0,-1000,13733,-2403,670,0,0,0,0,0,0,0,0,0,82267,3577,670,86514,0,0,11000,0,0,0,0,1000,68534,5980,0,86514
