date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,62775350,-33445250,-293672700,-607361950,176490000,0,400555550,1995950,1266603350,-973303550,-636750,0,148370600,165028650,137642050,0,251206500,0,409714000,1995950,5277010350,491488550,3163750,6885620400,85595250,198473900,431314750,607361950,74716500,0,9158450,0,4010407000,1464792100,3800500,6885620400,2689,-1440,-12506,-25889,7519,0,17084,85,53942,-41459,-25,0,6337,7024,5868,0,10700,0,17474,85,224679,20902,135,293204,3648,8464,18374,25889,3181,0,390,0,170737,62361,160,293204
2015-01-05,-1558734150,-1230881400,-980197800,-393647000,-24350000,50209550,-1254388050,50800050,2511070400,2854203500,-24085100,0,77275600,350065950,636135400,32109950,0,50209550,287067800,126049500,13979129300,4250597750,9398200,19798039000,1636009750,1580947350,1616333200,425756950,24350000,0,1541455850,75249450,11468058900,1396394250,33483300,19798039000,-65130,-51423,-40793,-16405,-1000,2070,-52584,2086,105546,118623,-990,0,3205,14567,26521,1337,0,2070,11925,5217,581629,176780,392,823643,68335,65990,67314,17742,1000,0,64509,3131,476083,58157,1382,823643
2015-01-06,-181696000,808196200,418401600,-497828300,-74706550,-577045200,196805250,-43929400,5386187600,-5659446500,225061300,0,580128100,1295883450,1657215100,110804850,56898450,0,2129262450,297219400,16229354000,706843500,226251000,23289860300,761824100,487687250,1238813500,608633150,131605000,577045200,1932457200,341148800,10843166400,6366290000,1189700,23289860300,-7897,35111,18471,-21783,-3222,-25131,8176,-1887,233794,-245326,9694,0,25349,56432,72513,4821,2478,0,92572,12984,703584,30657,9746,1011136,33246,21321,54042,26604,5700,25131,84396,14871,469790,275983,52,1011136
2015-01-07,-159724900,-202041750,-807753700,-260252300,-215533850,111482450,-2250780300,-118852550,2047787100,1852952900,2716900,0,126307950,674346400,1269879150,69436500,0,111482450,323939150,32492200,11575874950,4117452050,17791900,18319002700,286032850,876388150,2077632850,329688800,215533850,0,2574719450,151344750,9528087850,2264499150,15075000,18319002700,-7207,-9244,-36715,-11742,-9712,5000,-101470,-5364,92880,83456,118,0,5661,30182,56825,3106,0,5000,14534,1464,520160,185035,798,822765,12868,39426,93540,14848,9712,0,116004,6828,427280,101579,680,822765
2015-01-08,-631680850,-209300350,490278700,-2007450,0,0,149952850,135506450,729935250,-653181100,-9503500,0,48036550,59403250,734753050,66096700,0,0,257405700,158660550,7984085650,3916464900,6762700,13231669050,679717400,268703600,244474350,68104150,0,0,107452850,23154100,7254150400,4569646000,16266200,13231669050,-27723,-9218,21478,-88,0,0,6562,5954,32232,-28786,-411,0,2102,2602,32209,2895,0,0,11280,6974,350304,171811,300,580477,29825,11820,10731,2983,0,0,4718,1020,318072,200597,711,580477
2015-01-09,240613150,383901900,555100500,-296439900,340601500,-3627450,29511250,-182670850,6034121700,-7102405050,1293250,0,872954150,519869950,1107131050,0,340601500,0,30247050,116281300,20332168450,5597379200,4309000,28920941650,632341000,135968050,552030550,296439900,0,3627450,735800,298952150,14298046750,12699784250,3015750,28920941650,10144,16531,24188,-13017,14659,-158,1282,-7966,263793,-309517,61,0,37508,22433,48322,0,14659,0,1314,5023,883742,242521,191,1255713,27364,5902,24134,13017,0,158,32,12989,619949,552038,130,1255713
2015-01-12,-672385050,60555200,734425400,-6529250,92900000,0,555870950,7889000,1580165550,-2344883200,-8008600,0,45268800,80904250,1419473900,1326250,92900000,0,555870950,24129000,10143304000,2785339850,29712000,15178229000,717653850,20349050,685048500,7855500,0,0,0,16240000,8563138450,5130223050,37720600,15178229000,-28938,2597,31668,-281,4000,0,23933,340,68416,-101400,-335,0,1939,3476,61156,57,4000,0,23933,1040,437908,120044,1287,654840,30877,879,29488,338,0,0,0,700,369492,221444,1622,654840
2015-01-13,1621898200,135214850,1569991350,108601800,70808750,0,1067902650,84897900,-224928100,-4493277750,58890350,0,1681245500,470331800,1999047050,124857200,142744000,0,1412384600,115567900,18454014600,1995667100,86947350,26482807100,59347300,335116950,429055700,16255400,71935250,0,344481950,30670000,18678942700,6488944850,28057000,26482807100,67498,5520,65158,4500,2981,0,44306,3487,-8402,-187508,2460,0,69967,19443,83005,5178,5981,0,58605,4787,769891,82888,3628,1103373,2469,13923,17847,678,3000,0,14299,1300,778293,270396,1168,1103373
2015-01-14,-2938119900,-734257800,1025503750,184895050,-48170700,0,-182610300,-102598800,-349740700,3182770050,-37670650,0,770179750,634482250,1324680500,188329150,351494300,0,1220729050,267245750,30229842850,6582317650,81209900,41650511150,3708299650,1368740050,299176750,3434100,399665000,0,1403339350,369844550,30579583550,3399547600,118880550,41650511150,-117023,-29260,40921,7432,-1921,0,-7264,-4076,-13088,125774,-1495,0,30636,25218,52807,7569,14079,0,48618,10668,1203158,261379,3236,1657368,147659,54478,11886,137,16000,0,55882,14744,1216246,135605,4731,1657368
2015-01-15,1759218550,196682650,490357800,-64997700,304626600,0,355411950,-272411900,-496002650,-2242831450,-30053850,0,1807507050,202781300,548446500,0,329626600,0,1228300500,14596450,10034337950,843052300,9079950,15017728600,48288500,6098650,58088700,64997700,25000000,0,872888550,287008350,10530340600,3085883750,39133800,15017728600,69729,7779,19353,-2575,12000,0,13826,-10785,-19423,-88718,-1186,0,71640,8020,21655,0,13000,0,48471,578,397831,33423,358,594976,1911,241,2302,2575,1000,0,34645,11363,417254,122141,1544,594976
