date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,0,0,0,0,0,0,0,48560,-48560,0,0,0,0,0,0,0,0,0,0,28822610,125790,0,28948400,0,0,0,0,0,0,0,0,28774050,174350,0,28948400,0,0,0,0,0,0,0,0,19,-19,0,0,0,0,0,0,0,0,0,0,11584,51,0,11635,0,0,0,0,0,0,0,0,11565,70,0,11635
2015-01-05,0,0,0,0,0,0,0,0,-1878055,1878055,0,0,0,0,0,0,0,0,0,0,45132740,1885485,0,47018225,0,0,0,0,0,0,0,0,47010795,7430,0,47018225,0,0,0,0,0,0,0,0,-762,762,0,0,0,0,0,0,0,0,0,0,18332,765,0,19097,0,0,0,0,0,0,0,0,19094,3,0,19097
2015-01-06,0,0,0,0,0,0,0,-11610,-2156785,2168395,0,0,0,0,0,0,0,0,0,1493500,176759580,3255505,0,181508585,0,0,0,0,0,0,0,1505110,178916365,1087110,0,181508585,0,0,0,0,0,0,0,0,-837,837,0,0,0,0,0,0,0,0,0,580,67941,1256,0,69777,0,0,0,0,0,0,0,580,68778,419,0,69777
2015-01-07,0,0,0,0,0,0,0,0,8036280,-8036280,0,0,0,0,0,0,0,0,0,0,69083600,1219890,0,70303490,0,0,0,0,0,0,0,0,61047320,9256170,0,70303490,0,0,0,0,0,0,0,0,3011,-3011,0,0,0,0,0,0,0,0,0,0,26238,471,0,26709,0,0,0,0,0,0,0,0,23227,3482,0,26709
2015-01-08,0,0,0,0,0,0,0,-5900,-2731590,2737490,0,0,0,0,0,0,0,0,0,1486800,83350610,3982870,0,88820280,0,0,0,0,0,0,0,1492700,86082200,1245380,0,88820280,0,0,0,0,0,0,0,0,-1093,1093,0,0,0,0,0,0,0,0,0,590,33042,1581,0,35213,0,0,0,0,0,0,0,590,34135,488,0,35213
2015-01-09,0,0,0,0,0,0,0,0,-998760,998760,0,0,0,0,0,0,0,0,0,0,79601070,1564480,0,81165550,0,0,0,0,0,0,0,0,80599830,565720,0,81165550,0,0,0,0,0,0,0,0,-394,394,0,0,0,0,0,0,0,0,0,0,31581,615,0,32196,0,0,0,0,0,0,0,0,31975,221,0,32196
2015-01-12,0,0,0,0,0,0,0,0,-1470835,1470835,0,0,0,0,0,0,0,0,0,0,80850170,1509200,0,82359370,0,0,0,0,0,0,0,0,82321005,38365,0,82359370,0,0,0,0,0,0,0,0,-576,576,0,0,0,0,0,0,0,0,0,0,31811,591,0,32402,0,0,0,0,0,0,0,0,32387,15,0,32402
2015-01-13,0,0,0,0,0,0,0,0,4015115,-4015115,0,0,0,0,0,0,0,0,0,0,68722035,1922805,0,70644840,0,0,0,0,0,0,0,0,64706920,5937920,0,70644840,0,0,0,0,0,0,0,0,1532,-1532,0,0,0,0,0,0,0,0,0,0,26525,742,0,27267,0,0,0,0,0,0,0,0,24993,2274,0,27267
2015-01-14,0,0,0,0,0,0,0,0,2971525,-2971525,0,0,0,0,0,0,0,0,0,0,47400770,1563085,0,48963855,0,0,0,0,0,0,0,0,44429245,4534610,0,48963855,0,0,0,0,0,0,0,0,1129,-1129,0,0,0,0,0,0,0,0,0,0,18199,602,0,18801,0,0,0,0,0,0,0,0,17070,1731,0,18801
2015-01-15,0,0,0,0,0,0,0,0,-2324005,2329335,-5330,0,0,0,0,0,0,0,0,0,130540435,11197930,0,141738365,0,0,0,0,0,0,0,0,132864440,8868595,5330,141738365,0,0,0,0,0,0,0,0,-934,936,-2,0,0,0,0,0,0,0,0,0,49560,4299,0,53859,0,0,0,0,0,0,0,0,50494,3363,2,53859
2015-01-16,0,0,0,0,0,0,0,0,2904205,-2904205,0,0,0,0,0,0,0,0,0,0,48887905,893050,0,49780955,0,0,0,0,0,0,0,0,45983700,3797255,0,49780955,0,0,0,0,0,0,0,0,1103,-1103,0,0,0,0,0,0,0,0,0,0,18587,340,0,18927,0,0,0,0,0,0,0,0,17484,1443,0,18927
2015-01-19,0,0,0,0,0,0,0,0,467655,-467655,0,0,0,0,0,0,0,0,0,0,47239935,2643955,0,49883890,0,0,0,0,0,0,0,0,46772280,3111610,0,49883890,0,0,0,0,0,0,0,0,159,-159,0,0,0,0,0,0,0,0,0,0,18268,1023,0,19291,0,0,0,0,0,0,0,0,18109,1182,0,19291
2015-01-20,0,0,0,0,0,0,0,0,1102505,-1102505,0,0,0,0,0,0,0,0,0,0,38509335,549225,0,39058560,0,0,0,0,0,0,0,0,37406830,1651730,0,39058560,0,0,0,0,0,0,0,0,428,-428,0,0,0,0,0,0,0,0,0,0,15138,215,0,15353,0,0,0,0,0,0,0,0,14710,643,0,15353
2015-01-21,0,0,0,0,0,0,0,0,609105,-609105,0,0,0,0,0,0,0,0,0,0,79213840,400080,0,79613920,0,0,0,0,0,0,0,0,78604735,1009185,0,79613920,0,0,0,0,0,0,0,0,241,-241,0,0,0,0,0,0,0,0,0,0,31394,158,0,31552,0,0,0,0,0,0,0,0,31153,399,0,31552
