date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2016-11-18,-13158950500,-2573498750,-81377390450,-13242886000,-1946541500,-1753753200,-5717666700,-2142465050,192434633250,-70974029200,452548100,0,5802938150,11550259300,21142146050,18670026750,904799200,373397750,23048931050,3451164250,560460751400,76289578600,771644200,722465636700,18961888650,14123758050,102519536500,31912912750,2851340700,2127150950,28766597750,5593629300,368026118150,147263607800,319096100,722465636700,-364792,-77372,-2266445,-368063,-54265,-47151,-145050,-59242,5276400,-1906272,12252,0,160680,320290,585191,516454,25349,10349,644034,95274,15482972,2145368,21058,20007019,525472,397662,2851636,884517,79614,57500,789084,154516,10206572,4051640,8806,20007019
2016-11-21,-4634437850,1455872350,-14232241800,-4800472450,-2360900,35425000,4337789000,773243650,4001350700,13039547650,26284650,0,807990850,2679320600,3905466100,3179374450,429776700,35425000,4691787750,841812200,94227731450,34549090650,59678150,145407453900,5442428700,1223448250,18137707900,7979846900,432137600,0,353998750,68568550,90226380750,21509543000,33393500,145407453900,-132305,41271,-407149,-137355,-311,1000,123972,22081,116469,371591,736,0,23095,75873,111121,90765,12189,1000,134077,24026,2677585,982539,1692,4133962,155400,34602,518270,228120,12500,0,10105,1945,2561116,610948,956,4133962
2016-11-22,-865637200,2010498750,-3571857850,1700499050,342973400,-323452700,5588639350,-869141150,-5544128200,1588607150,-57000600,0,3147130300,3660955050,6002497200,2871031000,342973400,22200000,6826564600,569211850,116148750550,18704731050,65832600,158361877600,4012767500,1650456300,9574355050,1170531950,0,345652700,1237925250,1438353000,121692878750,17116123900,122833200,158361877600,-25001,56220,-103195,47757,9667,-9400,158008,-24199,-154495,46207,-1569,0,88369,103218,168362,81074,9667,600,192008,15822,3244529,527026,1845,4432520,113370,46998,271557,33317,0,10000,34000,40021,3399024,480819,3414,4432520
2016-11-23,2015582600,2352844950,-188918950,-743752750,207864550,-72000000,3580739650,-129220850,-6585763100,-474641450,37265350,0,3241207350,2520420900,2655403250,35161500,207864550,0,3655407650,23928100,56237135100,4294082850,49295750,72919907000,1225624750,167575950,2844322200,778914250,0,72000000,74668000,153148950,62822898200,4768724300,12030400,72919907000,55710,65270,-5183,-20680,5770,-2000,99732,-3561,-182255,-13841,1038,0,90086,69950,73860,979,5770,0,101806,664,1564883,119066,1371,2028435,34376,4680,79043,21659,0,2000,2074,4225,1747138,132907,333,2028435
2016-11-24,1369186000,541810650,1282333200,-2345527500,73492500,48312150,2829136200,-101611650,-7801159100,4153046100,-49018550,0,2212626600,666255250,2452969400,213748550,73492500,48312150,2924634300,108521800,36307179600,4511413150,11329650,49530482950,843440600,124444600,1170636200,2559276050,0,0,95498100,210133450,44108338700,358367050,60348200,49530482950,38046,15078,35581,-65489,2050,1346,78848,-2767,-217468,116133,-1358,0,61680,18551,68209,5957,2050,1346,81485,3042,1012539,126080,315,1381254,23634,3473,32628,71446,0,0,2637,5809,1230007,9947,1673,1381254
2016-11-25,282260200,109710200,-2382073000,-167531900,469406950,0,415382550,131045650,1045966650,80325900,15506800,0,913286600,137840400,1905985450,1113753950,469406950,0,765452500,567953650,33839494000,7066490998,19706800,46799371298,631026400,28130200,4288058450,1281285850,0,0,350069950,436908000,32793527350,6986165098,4200000,46799371298,8059,3145,-67978,-4879,13330,0,11881,3628,30074,2303,437,0,25985,3946,54246,31771,13330,0,21881,16128,961928,201367,557,1331139,17926,801,122224,36650,0,0,10000,12500,931854,199064,120,1331139
2016-11-28,-780425250,62185950,-2125298650,-707068000,10206700,0,-1351828150,34462600,-5097115850,9971025950,-16145300,0,40994900,138137750,871270300,85740750,17542550,0,46573900,34462600,14588252200,12205505650,1461600,28029942200,821420150,75951800,2996568950,792808750,7335850,0,1398402050,0,19685368050,2234479700,17606900,28029942200,-22385,1772,-60788,-20188,292,0,-38669,989,-145702,285144,-465,0,1183,3943,24990,2449,502,0,1331,989,418569,349052,42,803050,23568,2171,85778,22637,210,0,40000,0,564271,63908,507,803050
2016-11-29,-840043600,622745800,-289186050,-229348900,15361350,49361750,-1390741000,-44367500,-7809253800,9944265400,-28793450,0,109186650,650626500,567946350,662622800,15361350,49361750,209705650,872500,10187935300,10831511450,5493350,23290623650,949230250,27880700,857132400,891971700,0,0,1600446650,45240000,17997189100,887246050,34286800,23290623650,-24103,17847,-8325,-6599,440,1415,-39916,-1275,-223999,285341,-826,0,3133,18647,16276,18997,440,1415,6011,25,292304,310811,157,668216,27236,800,24601,25596,0,0,45927,1300,516303,25470,983,668216
2016-11-30,-881448300,161083900,-165921950,-1088212550,3189200,0,-2409418250,183842300,-2617028250,6736047050,77866850,0,335138450,166105450,1687568050,596071250,3189200,0,744626250,183842300,23583638800,7056042050,78214350,34434436150,1216586750,5021550,1853490000,1684283800,0,0,3154044500,0,26200667050,319995000,347500,34434436150,-25745,4735,-4954,-31215,92,0,-70449,5420,-75709,195536,2289,0,9791,4883,49231,17419,92,0,22041,5420,688411,204867,2299,1004454,35536,148,54185,48634,0,0,92490,0,764120,9331,10,1004454
2016-12-01,373197350,-949200200,446026000,-394890950,25243500,15028800,2938082150,105075100,-5535978700,3000989750,-23572800,0,1328589500,521856850,671700000,68068000,25243500,83828800,4312968250,107568850,14431200050,3930081650,12973550,25494079000,955392150,1471057050,225674000,462958950,0,68800000,1374886100,2493750,19967178750,929091900,36546350,25494079000,10692,-28293,12998,-11476,739,459,86287,3071,-162197,88396,-676,0,38945,15207,19651,2000,739,2459,126287,3144,424546,116086,387,749451,28253,43500,6653,13476,0,2000,40000,73,586743,27690,1063,749451
2016-12-02,1248934510,209503950,-3514054500,-1028189950,35775900,0,220051600,29883750,-3401433350,6187487690,12040400,0,1564505510,287845200,58153700,56981850,35775900,0,1244705450,64685750,15310321400,12391871040,12040400,31026886200,315571000,78341250,3572208200,1085171800,0,0,1024653850,34802000,18711754750,6204383350,0,31026886200,37600,6288,-105936,-31091,1080,0,6531,916,-102111,186363,360,0,47107,8641,1738,1708,1080,0,37531,1946,460172,372480,360,932763,9507,2353,107674,32799,0,0,31000,1030,562283,186117,0,932763
