date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2021-06-18,-5524385700,-17482950,-624425550,-5956318100,-2325936700,-4957878100,-11826250,-7271441950,26954617200,11742500,-276664400,0,100583200,0,4590000,9953150,0,0,0,124867400,112898229650,2994931950,195465550,116328620900,5624968900,17482950,629015550,5966271250,2325936700,4957878100,11826250,7396309350,85943612450,2983189450,472129950,116328620900,-262826,-837,-29323,-277387,-112759,-239023,-559,-368775,1316226,-12350,-12387,0,5506,0,255,511,0,0,0,6285,5631453,140175,9731,5793916,268332,837,29578,277898,112759,239023,559,375060,4315227,152525,22118,5793916
2021-06-21,565150,0,-615050,-4573250,0,-3150600,0,-339573500,195317750,-35188500,187218000,0,5678200,0,0,0,0,0,0,90641500,17631754350,0,237300850,17965374900,5113050,0,615050,4573250,0,3150600,0,430215000,17436436600,35188500,50082850,17965374900,29,0,-35,-257,0,-177,0,-19395,11070,-2014,10779,0,319,0,0,0,0,0,0,5205,999783,0,13567,1018874,290,0,35,257,0,177,0,24600,988713,2014,2788,1018874
2021-06-22,-7283250,0,0,0,0,0,0,48196450,-73712550,28657500,4141850,0,0,0,0,0,0,0,0,151360150,11487282000,117470450,14159100,11770271700,7283250,0,0,0,0,0,0,103163700,11560994550,88812950,10017250,11770271700,-435,0,0,0,0,0,0,2838,-4400,1751,246,0,0,0,0,0,0,0,0,8880,679839,7025,836,696580,435,0,0,0,0,0,0,6042,684239,5274,590,696580
2021-06-23,202864150,0,0,0,0,0,0,-7520500,-197976350,32431500,-29798800,0,205570850,0,0,0,0,0,0,9929500,8784646400,101210050,4551200,9105908000,2706700,0,0,0,0,0,0,17450000,8982622750,68778550,34350000,9105908000,11838,0,0,0,0,0,0,-430,-11641,1968,-1735,0,12000,0,0,0,0,0,0,570,515642,5999,265,534476,162,0,0,0,0,0,0,1000,527283,4031,2000,534476
2021-06-24,44657500,0,0,46473950,0,0,0,64129000,-150297650,-908450,-4054350,0,49733900,0,0,50847200,0,0,0,64129000,5255943250,59607000,573600,5480833950,5076400,0,0,4373250,0,0,0,0,5406240900,60515450,4627950,5480833950,2704,0,0,2745,0,0,0,3774,-8979,-6,-238,0,3000,0,0,3000,0,0,0,3774,310363,3557,34,323728,296,0,0,255,0,0,0,0,319342,3563,272,323728
2021-06-25,267261600,0,-255500,-3604450,0,0,0,34585000,-299333100,-26784500,28130950,0,267261600,0,0,0,0,0,0,67650000,11760060650,64820150,29151750,12188944150,0,0,255500,3604450,0,0,0,33065000,12059393750,91604650,1020800,12188944150,15788,0,-15,-211,0,0,0,2100,-17739,-1553,1630,0,15788,0,0,0,0,0,0,4000,685749,3847,1688,711072,0,0,15,211,0,0,0,1900,703488,5400,58,711072
2021-06-28,0,0,0,0,0,-2991300,0,68750000,-31635200,-36166550,2043050,0,0,0,0,0,0,0,0,86125000,7652044450,34647750,2043050,7774860250,0,0,0,0,0,2991300,0,17375000,7683679650,70814300,0,7774860250,0,0,0,0,0,-177,0,4000,-1838,-2105,120,0,0,0,0,0,0,0,0,5000,445826,2014,120,452960,0,0,0,0,0,177,0,1000,447664,4119,0,452960
2021-06-29,-7155000,0,0,0,0,0,0,-412939000,378516750,13597100,27980150,0,0,0,0,0,0,0,0,0,4581221300,34488850,27980150,4643690300,7155000,0,0,0,0,0,0,412939000,4202704550,20891750,0,4643690300,-424,0,0,0,0,0,0,-25000,22949,809,1666,0,0,0,0,0,0,0,0,0,274675,2058,1666,278399,424,0,0,0,0,0,0,25000,251726,1249,0,278399
2021-06-30,-2107500,0,-2867400,-4169250,0,0,0,-3712600,2686450,10665850,-495550,0,0,0,0,0,0,0,0,16350000,2938933650,47540600,9104150,3011928400,2107500,0,2867400,4169250,0,0,0,20062600,2936247200,36874750,9599700,3011928400,-130,0,-177,-255,0,0,0,-223,130,682,-27,0,0,0,0,0,0,0,0,1000,180610,2924,562,185096,130,0,177,255,0,0,0,1223,180480,2242,589,185096
2021-07-01,0,0,0,105424300,0,0,0,-57195200,-209518950,134975650,26314200,0,0,0,0,113650000,0,0,0,3302700,2362721550,147937650,27229700,2654841600,0,0,0,8225700,0,0,0,60497900,2572240500,12962000,915500,2654841600,0,0,0,6496,0,0,0,-3498,-12872,8257,1617,0,0,0,0,7000,0,0,0,202,144580,9052,1673,162507,0,0,0,504,0,0,0,3700,157452,795,56,162507
