date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2019-09-18,142105650,-7792700,-170871765,-1835682915,123508525,-88037350,-1725840,-6004240,2002236610,-150502900,-7233075,0,609868680,0,0,148683360,123508525,0,0,166413845,3912591765,0,1845000,4962911175,467763030,7792700,170871765,1984366275,0,88037350,1725840,172418085,1910355155,150502900,9078075,4962911175,68801,-3810,-83338,-894848,60000,-43020,-846,-3109,976895,-73220,-3505,0,297025,0,0,72856,60000,0,0,80987,1905587,0,900,2417355,228224,3810,83338,967704,0,43020,846,84096,928692,73220,4405,2417355
2019-09-19,-13998400,0,64668390,-11463450,0,-11495500,0,18558060,-46347910,78810,0,0,0,0,64668390,0,0,0,0,18926220,213999575,16392480,0,313986665,13998400,0,0,11463450,0,11495500,0,368160,260347485,16313670,0,313986665,-6730,0,31137,-5510,0,-5540,0,8954,-22311,0,0,0,0,0,31137,0,0,0,0,9131,103170,7881,0,151319,6730,0,0,5510,0,5540,0,177,125481,7881,0,151319
2019-09-20,-3527500,0,13544010,-95088600,0,-2842750,0,45886570,16540715,25487555,0,0,0,0,13544010,0,0,0,0,48722470,147004985,27042125,0,236313590,3527500,0,0,95088600,0,2842750,0,2835900,130464270,1554570,0,236313590,-1700,0,6543,-45720,0,-1370,0,22063,7952,12232,0,0,0,0,6543,0,0,0,0,23433,70747,12983,0,113706,1700,0,0,45720,0,1370,0,1370,62795,751,0,113706
2019-09-23,37233605,0,-72697800,-5461400,0,0,0,32900480,11215145,-3190030,0,0,40769605,0,2649920,0,0,0,0,32900480,63020255,7084050,0,146424310,3536000,0,75347720,5461400,0,0,0,0,51805110,10274080,0,146424310,17948,0,-35016,-2632,0,0,0,15829,5406,-1535,0,0,19648,0,1274,0,0,0,0,15829,30344,3414,0,70509,1700,0,36290,2632,0,0,0,0,24938,4949,0,70509
2019-09-24,14880320,0,14560000,0,0,0,0,7720960,-37161280,0,0,0,19527040,0,14560000,0,0,0,0,7720960,16182920,0,0,57990920,4646720,0,0,0,0,0,0,0,53344200,0,0,57990920,7154,0,7000,0,0,0,0,3712,-17866,0,0,0,9388,0,7000,0,0,0,0,3712,7781,0,0,27881,2234,0,0,0,0,0,0,0,25647,0,0,27881
2019-09-25,32240000,0,-1379245,-2722720,0,10816000,0,0,-28381210,-10572825,0,0,32240000,0,0,0,0,10816000,0,0,20017160,0,0,63073160,0,0,1379245,2722720,0,0,0,0,48398370,10572825,0,63073160,15500,0,-664,-1309,0,5200,0,0,-13641,-5086,0,0,15500,0,0,0,0,5200,0,0,9629,0,0,30329,0,0,664,1309,0,0,0,0,23270,5086,0,30329
2019-09-26,0,0,-103965,-28269280,0,43705220,0,0,-10122445,-5209530,0,0,0,0,3779360,0,0,43705220,0,0,27468155,0,0,74952735,0,0,3883325,28269280,0,0,0,0,37590600,5209530,0,74952735,0,0,-52,-13591,0,21000,0,0,-4849,-2508,0,0,0,0,1817,0,0,21000,0,0,13211,0,0,36028,0,0,1869,13591,0,0,0,0,18060,2508,0,36028
2019-09-27,-254980,0,1373920,-38014200,0,89007955,0,2123590,-54236285,0,0,0,0,0,3040960,0,0,91878105,0,2123590,10301595,0,0,107344250,254980,0,1667040,38014200,0,2870150,0,0,64537880,0,0,107344250,-122,0,661,-18102,0,42430,0,1020,-25887,0,0,0,0,0,1462,0,0,43800,0,1020,4962,0,0,51244,122,0,801,18102,0,1370,0,0,30849,0,0,51244
2019-09-30,15058150,0,-2080,25079700,0,0,0,-3720200,-15770315,-20645255,0,0,19221250,0,0,62738530,0,0,0,0,86540715,0,0,168500495,4163100,0,2080,37658830,0,0,0,3720200,102311030,20645255,0,168500495,7250,0,-1,11911,0,0,0,-1780,-7477,-9903,0,0,9250,0,0,30000,0,0,0,0,41541,0,0,80791,2000,0,1,18089,0,0,0,1780,49018,9903,0,80791
2019-10-01,-2108400,0,-3424845,-21989100,0,0,0,7525405,12197540,7799400,0,0,0,0,0,0,0,0,0,7525405,24861045,7799400,0,40185850,2108400,0,3424845,21989100,0,0,0,0,12663505,0,0,40185850,-1004,0,-1637,-10471,0,0,0,3587,5811,3714,0,0,0,0,0,0,0,0,0,3587,11851,3714,0,19152,1004,0,1637,10471,0,0,0,0,6040,0,0,19152
