date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,0,0,0,0,0,0,30820870,-54871815,23011065,1039880,0,0,0,0,0,0,0,0,30820870,136648630,26220505,2274445,195964450,0,0,0,0,0,0,0,0,191520445,3209440,1234565,195964450,0,0,0,0,0,0,0,10370,-18486,7759,357,0,0,0,0,0,0,0,0,10370,45998,8835,768,65971,0,0,0,0,0,0,0,0,64484,1076,411,65971
2015-01-05,0,0,0,0,0,0,0,0,-16840595,17908560,-1067965,0,0,0,0,0,0,0,0,0,203789865,21431950,44965,225266780,0,0,0,0,0,0,0,0,220630460,3523390,1112930,225266780,0,0,0,0,0,0,0,0,-5659,6016,-357,0,0,0,0,0,0,0,0,0,68987,7198,15,76200,0,0,0,0,0,0,0,0,74646,1182,372,76200
2015-01-06,0,0,0,0,0,0,0,-24250,2915490,-2891240,0,0,0,0,0,0,0,0,0,2970500,430006810,15311480,0,448288790,0,0,0,0,0,0,0,2994750,427091320,18202720,0,448288790,0,0,0,0,0,0,0,0,884,-884,0,0,0,0,0,0,0,0,0,970,141364,5066,0,147400,0,0,0,0,0,0,0,970,140480,5950,0,147400
2015-01-07,0,0,0,0,0,0,0,-10000,-5971660,996900,4984760,0,0,0,0,0,0,0,0,1176000,110325995,2853630,7998500,122354125,0,0,0,0,0,0,0,1186000,116297655,1856730,3013740,122354125,0,0,0,0,0,0,0,0,-2032,346,1686,0,0,0,0,0,0,0,0,400,37377,972,2700,41449,0,0,0,0,0,0,0,400,39409,626,1014,41449
2015-01-08,0,0,0,0,0,0,0,-19615,99908390,-94928770,-4960005,0,0,0,0,0,0,0,0,1405000,498515855,7837115,12400980,520158950,0,0,0,0,0,0,0,1424615,398607465,102765885,17360985,520158950,0,0,0,0,0,0,0,0,34966,-33280,-1686,0,0,0,0,0,0,0,0,500,173679,2701,4259,181139,0,0,0,0,0,0,0,500,138713,35981,5945,181139
2015-01-09,0,0,0,0,0,0,0,-20670,131678525,-131657855,0,0,0,0,0,0,0,0,0,1495800,334350255,4102305,0,339948360,0,0,0,0,0,0,0,1516470,202671730,135760160,0,339948360,0,0,0,0,0,0,0,0,47284,-47284,0,0,0,0,0,0,0,0,0,540,120088,1473,0,122101,0,0,0,0,0,0,0,540,72804,48757,0,122101
2015-01-12,0,0,0,0,0,0,0,-15600,74396895,-74381295,0,0,0,0,0,0,0,0,0,1474200,186461040,5999210,0,193934450,0,0,0,0,0,0,0,1489800,112064145,80380505,0,193934450,0,0,0,0,0,0,0,0,26026,-26026,0,0,0,0,0,0,0,0,0,520,65277,2104,0,67901,0,0,0,0,0,0,0,520,39251,28130,0,67901
2015-01-13,0,0,0,0,0,0,0,0,21142750,-21142750,0,0,0,0,0,0,0,0,0,0,58934585,0,0,58934585,0,0,0,0,0,0,0,0,37791835,21142750,0,58934585,0,0,0,0,0,0,0,0,7448,-7448,0,0,0,0,0,0,0,0,0,0,20794,0,0,20794,0,0,0,0,0,0,0,0,13346,7448,0,20794
2015-01-14,0,0,0,0,0,0,0,0,32370865,-32370865,0,0,0,0,0,0,0,0,0,0,82209660,0,0,82209660,0,0,0,0,0,0,0,0,49838795,32370865,0,82209660,0,0,0,0,0,0,0,0,11631,-11631,0,0,0,0,0,0,0,0,0,0,29487,0,0,29487,0,0,0,0,0,0,0,0,17856,11631,0,29487
2015-01-15,0,0,0,0,0,0,0,0,26014335,-26014335,0,0,0,0,0,0,0,0,0,0,70579255,143360,0,70722615,0,0,0,0,0,0,0,0,44564920,26157695,0,70722615,0,0,0,0,0,0,0,0,9200,-9200,0,0,0,0,0,0,0,0,0,0,25023,51,0,25074,0,0,0,0,0,0,0,0,15823,9251,0,25074
