date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,0,0,0,0,0,0,0,-11752609,11752609,0,0,0,0,0,0,0,0,0,0,145230332,17710329,0,162940661,0,0,0,0,0,0,0,0,156982941,5957720,0,162940661,0,0,0,0,0,0,0,0,-15154,15154,0,0,0,0,0,0,0,0,0,0,189823,22839,0,212662,0,0,0,0,0,0,0,0,204977,7685,0,212662
2015-01-05,0,0,0,0,0,0,0,-13510,-14748567,14562577,199500,0,0,0,0,0,0,0,0,1501540,213904730,26678348,199500,242284118,0,0,0,0,0,0,0,1515050,228653297,12115771,0,242284118,0,0,0,0,0,0,0,0,-18875,18625,250,0,0,0,0,0,0,0,0,1930,268709,33746,250,304635,0,0,0,0,0,0,0,1930,287584,15121,0,304635
2015-01-06,0,0,0,0,0,0,0,0,-974676,974676,0,0,0,0,0,0,0,0,0,0,187258946,16960973,0,204219919,0,0,0,0,0,0,0,0,188233622,15986297,0,204219919,0,0,0,0,0,0,0,0,-1095,1095,0,0,0,0,0,0,0,0,0,0,234583,21135,0,255718,0,0,0,0,0,0,0,0,235678,20040,0,255718
2015-01-07,0,0,0,0,0,0,0,0,-23971938,22661538,1310400,0,0,0,0,0,0,0,0,0,1007640166,36857188,1328000,1045825354,0,0,0,0,0,0,0,0,1031612104,14195650,17600,1045825354,0,0,0,0,0,0,0,0,-27251,25671,1580,0,0,0,0,0,0,0,0,0,1163619,42153,1600,1207372,0,0,0,0,0,0,0,0,1190870,16482,20,1207372
2015-01-08,0,0,0,0,0,0,0,-31987,-15900790,17103977,-1171200,0,0,0,0,0,0,0,0,4505190,988303503,37590964,1472000,1031871657,0,0,0,0,0,0,0,4537177,1004204293,20486987,2643200,1031871657,0,0,0,0,0,0,0,0,-17158,18458,-1300,0,0,0,0,0,0,0,0,4910,1082582,41297,1600,1130389,0,0,0,0,0,0,0,4910,1099740,22839,2900,1130389
2015-01-09,0,0,0,0,0,0,0,-10938,2282649,-2117691,-154020,0,0,0,0,0,0,0,0,1349019,651485672,18310859,0,671145550,0,0,0,0,0,0,0,1359957,649203023,20428550,154020,671145550,0,0,0,0,0,0,0,0,2864,-2694,-170,0,0,0,0,0,0,0,0,1483,724850,20229,0,746562,0,0,0,0,0,0,0,1483,721986,22923,170,746562
2015-01-12,0,0,0,0,0,0,0,13529,9892479,-9906008,0,0,0,0,0,0,0,0,0,2231141,293388135,19326789,0,314946065,0,0,0,0,0,0,0,2217612,283495656,29232797,0,314946065,0,0,0,0,0,0,0,0,11632,-11632,0,0,0,0,0,0,0,0,0,2523,336650,22003,0,361176,0,0,0,0,0,0,0,2523,325018,33635,0,361176
2015-01-13,0,0,0,0,0,0,0,-7802,-14171177,14154559,24420,0,0,0,0,0,0,0,0,1299480,331110266,31837697,24420,364271863,0,0,0,0,0,0,0,1307282,345281443,17683138,0,364271863,0,0,0,0,0,0,0,0,-17237,17207,30,0,0,0,0,0,0,0,0,1560,403346,38594,30,443530,0,0,0,0,0,0,0,1560,420583,21387,0,443530
2015-01-14,0,0,0,0,0,0,0,-12027,7025469,-7013442,0,0,0,0,0,0,0,0,0,1297180,170355909,12963631,0,184616720,0,0,0,0,0,0,0,1309207,163330440,19977073,0,184616720,0,0,0,0,0,0,0,0,8383,-8383,0,0,0,0,0,0,0,0,0,1580,205328,15623,0,222531,0,0,0,0,0,0,0,1580,196945,24006,0,222531
2015-01-15,0,0,0,0,0,0,0,0,-19867741,16569741,3298000,0,0,0,0,0,0,0,0,0,149067472,16678615,3298000,169044087,0,0,0,0,0,0,0,0,168935213,108874,0,169044087,0,0,0,0,0,0,0,0,-23919,19919,4000,0,0,0,0,0,0,0,0,0,179734,20050,4000,203784,0,0,0,0,0,0,0,0,203653,131,0,203784
