date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,122834050,-84187750,0,0,0,0,-11200000,-77006950,49560650,0,0,0,122834050,13989050,0,0,0,0,0,934822800,77684050,0,1149329950,0,0,98176800,0,0,0,0,11200000,1011829750,28123400,0,1149329950,0,11008,-7647,0,0,0,0,-1000,-6836,4475,0,0,0,11008,1254,0,0,0,0,0,84398,7006,0,103666,0,0,8901,0,0,0,0,1000,91234,2531,0,103666
2015-01-05,393867650,135636900,338939700,0,0,0,0,-160605200,-693525600,-14313450,0,0,393867650,135636900,338939700,0,0,0,0,7044800,1892479300,85611950,0,2853580300,0,0,0,0,0,0,0,167650000,2586004900,99925400,0,2853580300,34031,11737,29490,0,0,0,0,-14000,-59943,-1315,0,0,34031,11737,29490,0,0,0,0,629,163617,7432,0,246936,0,0,0,0,0,0,0,14629,223560,8747,0,246936
2015-01-06,1382500,0,159751850,0,0,0,0,-52250000,-39866500,-109512850,40495000,0,1382500,0,159751850,0,0,0,0,11700000,1107258650,33350500,46900000,1360343500,0,0,0,0,0,0,0,63950000,1147125150,142863350,6405000,1360343500,118,0,13763,0,0,0,0,-4500,-3410,-9421,3450,0,118,0,13763,0,0,0,0,1000,95365,2880,4000,117126,0,0,0,0,0,0,0,5500,98775,12301,550,117126
2015-01-07,0,58309900,6875250,0,0,0,0,0,48425850,-113611000,0,0,0,58309900,9311000,0,0,0,0,0,1023826850,11400,0,1091459150,0,0,2435750,0,0,0,0,0,975401000,113622400,0,1091459150,0,5009,592,0,0,0,0,0,4257,-9858,0,0,0,5009,800,0,0,0,0,0,88747,1,0,94557,0,0,208,0,0,0,0,0,84490,9859,0,94557
2015-01-08,0,0,119665450,0,0,0,0,0,-103917200,-15748250,0,0,0,0,124847300,0,0,0,0,11750000,860055350,15498950,0,1012151600,0,0,5181850,0,0,0,0,11750000,963972550,31247200,0,1012151600,0,0,10121,0,0,0,0,0,-8775,-1346,0,0,0,0,10561,0,0,0,0,1000,73232,1324,0,86117,0,0,440,0,0,0,0,1000,82007,2670,0,86117
2015-01-09,1573813750,206626600,-260795950,0,17693100,0,0,-185958200,-1342136350,-9242950,0,0,1573813750,206626600,0,0,17693100,0,0,12376800,4032353900,71164350,0,5914028500,0,0,260795950,0,0,0,0,198335000,5374490250,80407300,0,5914028500,123947,16548,-20101,0,1362,0,0,-14894,-106308,-554,0,0,123947,16548,0,0,1362,0,0,1006,323032,5773,0,471668,0,0,20101,0,0,0,0,15900,429340,6327,0,471668
2015-01-12,175521300,60806600,-38778450,0,0,0,0,-142874450,41723300,-122844500,26446200,0,175521300,60806600,0,0,0,0,0,20040900,2868516100,12221050,26446200,3163552150,0,0,38778450,0,0,0,0,162915350,2826792800,135065550,0,3163552150,13320,4693,-3000,0,0,0,0,-10881,3255,-9387,2000,0,13320,4693,0,0,0,0,0,1508,219101,936,2000,241558,0,0,3000,0,0,0,0,12389,215846,10323,0,241558
2015-01-13,10374900,38045750,31172450,0,0,0,0,-6425300,130278100,-203445900,0,0,14655000,38045750,320939650,0,0,0,0,39450,2486062800,23077350,0,2882820000,4280100,0,289767200,0,0,0,0,6464750,2355784700,226523250,0,2882820000,773,2947,2357,0,0,0,0,-500,9846,-15423,0,0,1100,2947,24553,0,0,0,0,3,189161,1754,0,219518,327,0,22196,0,0,0,0,503,179315,17177,0,219518
2015-01-14,32491850,0,22620250,0,0,0,0,-4240000,-24837800,-38884300,12850000,0,32491850,0,81851850,0,0,0,0,900000,1041429600,39221700,12850000,1208745000,0,0,59231600,0,0,0,0,5140000,1066267400,78106000,0,1208745000,2517,0,1752,0,0,0,0,-330,-1926,-3013,1000,0,2517,0,6351,0,0,0,0,70,81129,3065,1000,94132,0,0,4599,0,0,0,0,400,83055,6078,0,94132
2015-01-15,-273063100,125701100,98017800,0,0,0,0,-15341000,106385350,-41700150,0,0,13000000,125701100,111448150,0,0,0,0,645000,1461596750,63018200,0,1775409200,286063100,0,13430350,0,0,0,0,15986000,1355211400,104718350,0,1775409200,-21195,9732,7536,0,0,0,0,-1180,8316,-3209,0,0,1000,9732,8580,0,0,0,0,50,112824,4897,0,137083,22195,0,1044,0,0,0,0,1230,104508,8106,0,137083
2015-01-16,656105900,390749450,698014150,0,-148691150,0,0,-73702700,-1445669350,-50828000,-25978300,0,656105900,390749450,1075017250,0,0,0,0,10696800,7379278000,93358850,18159450,9623365700,0,0,377003100,0,148691150,0,0,84399500,8824947350,144186850,44137750,9623365700,53678,32086,57212,0,-12220,0,0,-5987,-118618,-4151,-2000,0,53678,32086,88331,0,0,0,0,883,605978,7696,1503,790155,0,0,31119,0,12220,0,0,6870,724596,11847,3503,790155
2015-01-19,12969950,0,-181836450,-62615200,0,0,0,1984500,73630800,56477000,99389400,0,37724100,0,0,0,0,0,0,1984500,2163851650,118746100,99389400,2421695750,24754150,0,181836450,62615200,0,0,0,0,2090220850,62269100,0,2421695750,1042,0,-14875,-5144,0,0,0,162,6041,4701,8073,0,3079,0,0,0,0,0,0,162,176470,9764,8073,197548,2037,0,14875,5144,0,0,0,0,170429,5063,0,197548
2015-01-20,-474311600,77550900,-85926000,0,-57264050,-290835750,-61766150,-164482200,929272600,123017250,4745000,0,11934900,77550900,26932800,0,0,0,0,9406500,5848470400,200857900,4745000,6179898400,486246500,0,112858800,0,57264050,290835750,61766150,173888700,4919197800,77840650,0,6179898400,-39731,6502,-7205,0,-4828,-24510,-5206,-13851,78051,10378,400,0,1000,6502,2259,0,0,0,0,800,492261,16892,400,520114,40731,0,9464,0,4828,24510,5206,14651,414210,6514,0,520114
2015-01-21,-476702550,185494500,-75091100,0,0,0,0,35986800,212095300,141102050,-22885000,0,0,185494500,260817350,0,0,0,0,37785000,6760349250,290789650,315000,7535550750,476702550,0,335908450,0,0,0,0,1798200,6548253950,149687600,23200000,7535550750,-42443,16460,-6756,0,0,0,0,3230,19027,12454,-1972,0,0,16460,23319,0,0,0,0,3392,598801,25558,28,667558,42443,0,30075,0,0,0,0,162,579774,13104,2000,667558
2015-01-22,0,110122700,-75598100,0,0,0,0,-25000,-58871600,16868000,7504000,0,0,110122700,26711800,0,0,0,0,5750000,3253705000,247705750,7504000,3651499250,0,0,102309900,0,0,0,0,5775000,3312576600,230837750,0,3651499250,0,9621,-6670,0,0,0,0,0,-4903,1282,670,0,0,9621,2333,0,0,0,0,500,286763,21681,670,321568,0,0,9003,0,0,0,0,500,291666,20399,0,321568
2015-01-23,93357150,0,4123800,-33004950,0,0,-94155550,-36688200,178911450,-99953200,-12590500,0,123843400,0,4123800,0,0,0,0,30479000,3536088100,80016900,0,3774551200,30486250,0,0,33004950,0,0,94155550,67167200,3357176650,179970100,12590500,3774551200,7763,0,348,-2739,0,0,-8000,-3067,15272,-8507,-1070,0,10338,0,348,0,0,0,0,2576,299525,6815,0,319602,2575,0,0,2739,0,0,8000,5643,284253,15322,1070,319602
2015-01-26,115568000,4425450,-84283450,0,0,0,0,0,198917800,-281710450,47082650,0,115568000,4425450,355568500,0,0,0,0,0,2205612200,51986500,47082650,2780243300,0,0,439851950,0,0,0,0,0,2006694400,333696950,0,2780243300,9920,376,-7538,0,0,0,0,0,17447,-24205,4000,0,9920,376,30209,0,0,0,0,0,189445,4428,4000,238378,0,0,37747,0,0,0,0,0,171998,28633,0,238378
2015-01-27,0,0,0,0,0,0,0,-45531950,83943250,-38411300,0,0,0,0,0,0,0,0,0,5393950,1096743350,51913250,0,1154050550,0,0,0,0,0,0,0,50925900,1012800100,90324550,0,1154050550,0,0,0,0,0,0,0,-3912,7200,-3288,0,0,0,0,0,0,0,0,0,463,94262,4459,0,99184,0,0,0,0,0,0,0,4375,87062,7747,0,99184
2015-01-28,3465000,0,-269339850,0,-986000,0,0,47426250,278317350,-62347750,3465000,0,3465000,0,0,0,0,0,0,49741250,1102110150,29492600,3465000,1188274000,0,0,269339850,0,986000,0,0,2315000,823792800,91840350,0,1188274000,300,0,-23270,0,-85,0,0,4070,24017,-5332,300,0,300,0,0,0,0,0,0,4270,95090,2557,300,102517,0,0,23270,0,85,0,0,200,71073,7889,0,102517
2015-01-29,409701300,-7654500,-104987850,0,0,0,0,-5608000,-151305650,-140145300,0,0,520765950,0,0,0,0,0,0,900000,1487327300,111092750,0,2120086000,111064650,7654500,104987850,0,0,0,0,6508000,1638632950,251238050,0,2120086000,35821,-683,-9293,0,0,0,0,-500,-13001,-12344,0,0,45700,0,0,0,0,0,0,80,132038,9806,0,187624,9879,683,9293,0,0,0,0,580,145039,22150,0,187624
2015-01-30,34470400,0,-42462300,0,0,0,0,0,-880200,8872100,0,0,34470400,0,0,0,0,0,0,0,1193714850,58844450,0,1287029700,0,0,42462300,0,0,0,0,0,1194595050,49972350,0,1287029700,3000,0,-3685,0,0,0,0,0,-123,808,0,0,3000,0,0,0,0,0,0,0,103842,5165,0,112007,0,0,3685,0,0,0,0,0,103965,4357,0,112007
2015-02-02,278934000,0,-211557900,0,0,0,0,0,109977700,-177353800,0,0,278934000,0,0,0,0,0,0,0,1057131000,32087300,0,1368152300,0,0,211557900,0,0,0,0,0,947153300,209441100,0,1368152300,24464,0,-18772,0,0,0,0,0,9788,-15480,0,0,24464,0,0,0,0,0,0,0,92814,2837,0,120115,0,0,18772,0,0,0,0,0,83026,18317,0,120115
2015-02-03,0,0,-52606300,0,0,0,0,0,82675550,-26574250,-3495000,0,0,0,0,0,0,0,0,0,978815800,27663550,0,1006479350,0,0,52606300,0,0,0,0,0,896140250,54237800,3495000,1006479350,0,0,-4605,0,0,0,0,0,7208,-2303,-300,0,0,0,0,0,0,0,0,0,84939,2398,0,87337,0,0,4605,0,0,0,0,0,77731,4701,300,87337
2015-02-04,1807114100,0,404470750,0,0,0,0,187384800,-2333065100,-65917900,13350,0,1807114100,0,412087950,0,0,0,0,215608800,6665163400,133232050,3310800,9236517100,0,0,7617200,0,0,0,0,28224000,8998228500,199149950,3297450,9236517100,144988,0,32148,0,0,0,0,15272,-187000,-5408,0,0,144988,0,32760,0,0,0,0,17552,540615,10768,267,746950,0,0,612,0,0,0,0,2280,727615,16176,267,746950
2015-02-05,-51200000,101400000,2509250,0,0,0,387646400,-61952000,-246011800,-132391850,0,0,12700000,101400000,131160250,0,0,0,404655300,2048000,2098743750,13479450,0,2764186750,63900000,0,128651000,0,0,0,17008900,64000000,2344755550,145871300,0,2764186750,-4000,8000,111,0,0,0,30351,-4840,-19247,-10375,0,0,1000,8000,10241,0,0,0,31685,160,164556,1060,0,216702,5000,0,10130,0,0,0,1334,5000,183803,11435,0,216702
