date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2021-10-29,-2139169650,-307688400,-6383472300,-4472811700,-386694200,-405566500,-49930750,973350500,16545138850,-4669212950,1296057100,0,473348150,105187000,53225350,838884550,0,0,0,1310740950,78257507500,1290550050,1405928400,83735371950,2612517800,412875400,6436697650,5311696250,386694200,405566500,49930750,337390450,61712368650,5959763000,109871300,83735371950,-138029,-18956,-406203,-278216,-23427,-25318,-3104,67051,1023164,-285931,88969,0,29426,7118,3516,55835,0,0,0,87586,4972755,80000,95759,5331995,167455,26074,409719,334051,23427,25318,3104,20535,3949591,365931,6790,5331995
2021-11-01,-66136950,30628250,-926753100,796783000,0,0,15351800,602079600,-3913198700,-162861750,3624107850,0,18363050,30628250,567458500,1410851550,0,0,137723100,670672450,29248889850,143272550,3840497300,36068356600,84500000,0,1494211600,614068550,0,0,122371300,68592850,33162088550,306134300,216389450,36068356600,-4572,1991,-65620,51106,0,0,732,41673,-259201,-10500,244391,0,1228,1991,37065,93391,0,0,9042,46285,1986728,10055,259165,2444950,5800,0,102685,42285,0,0,8310,4612,2245929,20555,14774,2444950
2021-11-02,286095000,0,-437797250,554855100,0,0,-125094700,85445000,3419396250,-1164814500,-2618084900,0,338945000,0,0,657812400,0,0,0,216515000,14334139150,34960200,18782050,15601153800,52850000,0,437797250,102957300,0,0,125094700,131070000,10914742900,1199774700,2636866950,15601153800,19053,0,-28498,36735,0,0,-8310,5600,225720,-77838,-172462,0,22553,0,0,43506,0,0,0,14200,947105,2317,1222,1030903,3500,0,28498,6771,0,0,8310,8600,721385,80155,173684,1030903
2021-11-03,595602150,-23330900,1363982750,34552350,0,0,438432150,233240250,-2632164950,-3726250,-6587550,0,768899650,5379300,1378890650,39303350,0,0,559870800,243625250,5490855150,60725100,1405350,8548954600,173297500,28710200,14907900,4751000,0,0,121438650,10385000,8123020100,64451350,7992900,8548954600,40549,-1629,91040,2298,0,0,28877,16000,-176473,-212,-450,0,52500,362,92063,2624,0,0,37187,16700,372889,4175,96,578596,11951,1991,1023,326,0,0,8310,700,549362,4387,546,578596
2021-11-04,276306600,5412700,1370792600,-1211864800,0,0,965561100,45682450,-1456487900,2921950,1675300,0,356866600,5412700,1440152450,47847800,0,0,1091256550,68107450,7358027450,39164050,6533100,10413368150,80560000,0,69359850,1259712600,0,0,125695450,22425000,8814515350,36242100,4857800,10413368150,18384,357,90230,-80040,0,0,63436,3000,-95672,194,111,0,23684,357,94750,3149,0,0,71746,4500,485226,2589,431,686432,5300,0,4520,83189,0,0,8310,1500,580898,2395,320,686432
2021-11-05,279035000,6628650,58299600,-211068800,0,0,603622200,-15662500,-715641900,-12210900,6998650,0,310035000,6628650,313957200,43195300,0,0,731791350,3827500,8866765350,155572200,16027600,10447800150,31000000,0,255657600,254264100,0,0,128169150,19490000,9582407250,167783100,9028950,10447800150,18000,435,3727,-13595,0,0,39217,-1000,-46439,-790,445,0,20000,435,20325,2757,0,0,47527,250,571785,10097,1028,674204,2000,0,16598,16352,0,0,8310,1250,618224,10887,583,674204
2021-11-08,268485900,0,290722900,-21296350,0,0,253001150,2300050,-794092200,104093150,-103214600,0,286117100,0,305772900,10606950,0,0,387961150,2300050,3582215450,306475700,2241800,4883691100,17631200,0,15050000,31903300,0,0,134960000,0,4376307650,202382550,105456400,4883691100,18236,0,19436,-1427,0,0,16869,157,-53256,6888,-6903,0,19412,0,20436,707,0,0,25869,157,241005,20471,151,328208,1176,0,1000,2134,0,0,9000,0,294261,13583,7054,328208
2021-11-09,145679200,6074150,378515350,48716800,0,0,185667450,78855550,-800637150,24874100,-67745450,0,147100000,6074150,381753250,48716800,0,0,307404650,124666950,4171903350,186910300,3922450,5378451900,1420800,0,3237900,0,0,0,121737200,45811400,4972540500,162036200,71667900,5378451900,9904,414,25900,3361,0,0,12832,5412,-55058,1876,-4641,0,10000,414,26121,3361,0,0,21142,8521,285864,12863,269,368555,96,0,221,0,0,0,8310,3109,340922,10987,4910,368555
2021-11-10,183281150,-189777500,-4841550,118913100,0,0,-118527550,9937500,-28483550,80351450,-50853050,0,286505000,0,53354650,118913100,0,0,0,11367500,2014676900,125763750,8396700,2618977600,103223850,189777500,58196200,0,0,0,118527550,1430000,2043160450,45412300,59249750,2618977600,12760,-13300,-345,8315,0,0,-8310,700,-1938,5610,-3492,0,20000,0,3735,8315,0,0,0,800,140878,8780,588,183096,7240,13300,4080,0,0,0,8310,100,142816,3170,4080,183096
2021-11-11,161101600,0,22011700,219397500,0,0,693463200,-69007900,-919992650,12970000,-119943450,0,475337850,0,111608350,241826600,0,0,805966000,119192100,6010978700,657471200,2968150,8425348950,314236250,0,89596650,22429100,0,0,112502800,188200000,6930971350,644501200,122911600,8425348950,11559,0,1697,16247,0,0,51330,-5300,-66887,158,-8804,0,35000,0,8263,17848,0,0,59640,8700,443030,47924,219,620624,23441,0,6566,1601,0,0,8310,14000,509917,47766,9023,620624
