date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2020-12-23,-134461500,0,-224707595,-332326820,0,-101000000,0,-10150000,802989370,0,-343455,0,102934980,0,0,0,0,0,0,0,1784605105,0,45075,1887585160,237396480,0,224707595,332326820,0,101000000,0,10150000,981615735,0,388530,1887585160,-66752,0,-110490,-163162,0,-50000,0,-5000,395572,0,-168,0,50610,0,0,0,0,0,0,0,871094,0,22,921726,117362,0,110490,163162,0,50000,0,5000,475522,0,190,921726
2020-12-24,20500,0,0,-2134050,0,0,0,0,-14525800,15875110,764240,0,20500,0,0,0,0,0,0,0,94158900,15875110,764240,110818750,0,0,0,2134050,0,0,0,0,108684700,0,0,110818750,10,0,0,-1041,0,0,0,0,-7090,7750,371,0,10,0,0,0,0,0,0,0,46135,7750,371,54266,0,0,0,1041,0,0,0,0,53225,0,0,54266
2020-12-28,0,0,0,-3540565,0,1026240,0,0,19128420,-15853745,-760350,0,0,0,0,47709435,0,39888140,0,0,78952865,3594700,0,170145140,0,0,0,51250000,0,38861900,0,0,59824445,19448445,760350,170145140,0,0,0,-1798,0,553,0,0,9365,-7750,-370,0,0,0,0,23202,0,19418,0,0,38476,1745,0,82841,0,0,0,25000,0,18865,0,0,29111,9495,370,82841
2020-12-29,-2100000,0,0,1171690,0,46474165,0,0,-50415210,4879680,-10325,0,0,0,0,37126140,0,111159965,0,0,86402705,4879680,0,239568490,2100000,0,0,35954450,0,64685800,0,0,136817915,0,10325,239568490,-1000,0,0,610,0,22216,0,0,-24167,2346,-5,0,0,0,0,17780,0,53351,0,0,41448,2346,0,114925,1000,0,0,17170,0,31135,0,0,65615,0,5,114925
2020-12-30,0,0,0,53345085,0,0,0,0,-55398135,2055150,-2100,0,0,0,0,63895085,0,0,0,0,9895170,2055150,0,75845405,0,0,0,10550000,0,0,0,0,65293305,0,2100,75845405,0,0,0,25337,0,0,0,0,-26310,974,-1,0,0,0,0,30337,0,0,0,0,4696,974,0,36007,0,0,0,5000,0,0,0,0,31006,0,1,36007
2021-01-04,0,0,0,0,0,22088280,0,0,-29438485,7350205,0,0,0,0,0,0,0,22088280,0,0,87236485,8402705,0,117727470,0,0,0,0,0,0,0,0,116674970,1052500,0,117727470,0,0,0,0,0,10576,0,0,-14090,3514,0,0,0,0,0,0,0,10576,0,0,41831,4014,0,56421,0,0,0,0,0,0,0,0,55921,500,0,56421
2021-01-05,0,0,0,-20728260,0,1257075,0,0,19082445,388740,0,0,0,0,0,0,0,1257075,0,0,26728690,388740,0,28374505,0,0,0,20728260,0,0,0,0,7646245,0,0,28374505,0,0,0,-10000,0,601,0,0,9213,186,0,0,0,0,0,0,0,601,0,0,12871,186,0,13658,0,0,0,10000,0,0,0,0,3658,0,0,13658
2021-01-06,20600000,0,0,-30061875,0,0,0,0,953590,8508285,0,0,20600000,0,0,21495500,0,0,0,0,22709450,10311255,0,75116205,0,0,0,51557375,0,0,0,0,21755860,1802970,0,75116205,10000,0,0,-14600,0,0,0,0,481,4119,0,0,10000,0,0,10400,0,0,0,0,10976,4990,0,36366,0,0,0,25000,0,0,0,0,10495,871,0,36366
2021-01-07,0,0,0,0,0,1955510,0,0,-1955510,0,0,0,0,0,0,0,0,1955510,0,0,3057005,0,0,5012515,0,0,0,0,0,0,0,0,5012515,0,0,5012515,0,0,0,0,0,943,0,0,-943,0,0,0,0,0,0,0,0,943,0,0,1471,0,0,2414,0,0,0,0,0,0,0,0,2414,0,0,2414
2021-01-08,0,0,0,3531575,0,8347655,0,0,-12107775,228545,0,0,0,0,0,3531575,0,8347655,0,0,32663165,2064920,0,46607315,0,0,0,0,0,0,0,0,44770940,1836375,0,46607315,0,0,0,1700,0,4016,0,0,-5819,103,0,0,0,0,0,1700,0,4016,0,0,15757,988,0,22461,0,0,0,0,0,0,0,0,21576,885,0,22461
