date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2024-09-30,-3473915800,-184535600,-4070506000,-12713375500,-312439200,-2400380550,-154448600,-865898600,24224679200,-46292700,-2886650,0,1045072900,0,10515250,242308050,0,5900000,0,848626450,562067486400,4091073650,1907077450,570218060150,4518988700,184535600,4081021250,12955683550,312439200,2406280550,154448600,1714525050,537842807200,4137366350,1909964100,570218060150,-59274,-3153,-69789,-216374,-5321,-40830,-2633,-14671,412672,-583,-44,0,17220,0,229,4709,0,100,0,15080,10247079,73635,34143,10392195,76494,3153,70018,221083,5321,40930,2633,29751,9834407,74218,34187,10392195
2024-10-02,-45391150,0,0,-135495200,0,-922900,0,50803600,129989100,-10954350,11970900,0,0,0,0,0,0,0,0,125787800,142059175000,2955476800,487564550,145628004150,45391150,0,0,135495200,0,922900,0,74984200,141929185900,2966431150,475593650,145628004150,-1050,0,0,-3227,0,-22,0,1232,2775,0,292,0,0,0,0,0,0,0,0,2865,3179149,65142,10990,3258146,1050,0,0,3227,0,22,0,1633,3176374,65142,10698,3258146
2024-10-04,-1012500,0,-164200,0,0,0,0,99736400,-115585750,9491950,7534100,0,0,0,0,0,0,0,0,116669800,28123464700,671685450,138778950,29050598900,1012500,0,164200,0,0,0,0,16933400,28239050450,662193500,131244850,29050598900,-25,0,-4,0,0,0,0,2481,-2904,271,181,0,0,0,0,0,0,0,0,2887,676675,16074,3327,698963,25,0,4,0,0,0,0,406,679579,15803,3146,698963
2024-10-07,-15000500,-2482600,-1079750,0,0,-3207200,-6926850,669900,19985400,80693250,-72651650,0,0,0,0,0,0,0,0,81780300,41043023950,927845450,123485750,42176135450,15000500,2482600,1079750,0,0,3207200,6926850,81110400,41023038550,847152200,196137400,42176135450,-361,-60,-26,0,0,-76,-168,50,436,1977,-1772,0,0,0,0,0,0,0,0,1961,978153,22055,2910,1005079,361,60,26,0,0,76,168,1911,977717,20078,4682,1005079
2024-10-08,0,0,0,170000,0,0,0,172652350,-107720300,-59695350,-5406700,0,0,0,0,8270000,0,0,0,230960550,39441896500,1230029750,100272700,41011429500,0,0,0,8100000,0,0,0,58308200,39549616800,1289725100,105679400,41011429500,0,0,0,0,0,0,0,4317,-2920,-1309,-88,0,0,0,0,200,0,0,0,5712,941592,29155,2404,979063,0,0,0,200,0,0,0,1395,944512,30464,2492,979063
2024-10-10,0,0,-651400,0,0,0,0,-66929700,105739950,-19591600,-18567250,0,0,0,0,0,0,0,0,45056750,15031436400,207585650,16479900,15300558700,0,0,651400,0,0,0,0,111986450,14925696450,227177250,35047150,15300558700,0,0,-17,0,0,0,0,-1809,2824,-508,-490,0,0,0,0,0,0,0,0,1178,390390,5295,427,397290,0,0,17,0,0,0,0,2987,387566,5803,917,397290
2024-10-11,-1402200,0,-718700,0,0,0,0,106757050,-119771550,-9043400,24178800,0,0,0,0,0,0,0,0,108630200,17078539700,406692550,57468750,17651331200,1402200,0,718700,0,0,0,0,1873150,17198311250,415735950,33289950,17651331200,-41,0,-21,0,0,0,0,3125,-3492,-276,705,0,0,0,0,0,0,0,0,3175,483935,11659,1639,500408,41,0,21,0,0,0,0,50,487427,11935,934,500408
2024-10-14,0,0,0,0,0,0,0,583748850,-649987200,86834800,-20596450,0,0,0,0,0,0,0,0,613439650,7730846550,425091400,13464200,8782841800,0,0,0,0,0,0,0,29690800,8380833750,338256600,34060650,8782841800,0,0,0,0,0,0,0,17206,-19202,2607,-611,0,0,0,0,0,0,0,0,18081,227189,12553,393,258216,0,0,0,0,0,0,0,875,246391,9946,1004,258216
2024-10-15,0,0,-456400,0,0,0,0,299107650,-216376650,-92231950,9957350,0,0,0,0,0,0,0,0,317567700,9399708750,142854700,15608400,9875739550,0,0,456400,0,0,0,0,18460050,9616085400,235086650,5651050,9875739550,0,0,-14,0,0,0,0,8876,-6412,-2751,301,0,0,0,0,0,0,0,0,9443,284111,4178,470,298202,0,0,14,0,0,0,0,567,290523,6929,169,298202
2024-10-16,0,0,0,4950000,0,0,0,18147250,-393562750,373766100,-3300600,0,0,0,0,4950000,0,0,0,68170650,8335797100,849969650,20191850,9279079250,0,0,0,0,0,0,0,50023400,8729359850,476203550,23492450,9279079250,0,0,0,150,0,0,0,551,-12520,11923,-104,0,0,0,0,150,0,0,0,2153,262948,26792,640,292683,0,0,0,0,0,0,0,1602,275468,14869,744,292683
