date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2022-11-11,-1096657850,0,-978542450,-4290040500,0,-702198400,-367256000,-1790416100,9339403100,-128035650,13743850,0,219149800,0,0,10786500,0,0,0,208481550,41195899600,0,80722050,41715039500,1315807650,0,978542450,4300827000,0,702198400,367256000,1998897650,31856496500,128035650,66978200,41715039500,-71466,0,-66787,-279350,0,-44471,-25960,-124220,619778,-8550,1026,0,14869,0,0,799,0,0,0,14310,2770145,0,5590,2805713,86335,0,66787,280149,0,44471,25960,138530,2150367,8550,4564,2805713
2022-11-14,-746707550,0,-34137100,-465313750,0,-14000100,0,-469023100,1694675550,20928500,13577550,0,3430000,0,0,10560000,0,0,0,27156000,16321293400,43082000,34278100,16439799500,750137550,0,34137100,475873750,0,14000100,0,496179100,14626617850,22153500,20700550,16439799500,-54537,0,-2524,-34227,0,-1000,0,-35115,124786,1583,1034,0,250,0,0,800,0,0,0,1990,1190896,3257,2536,1199729,54787,0,2524,35027,0,1000,0,37105,1066110,1674,1502,1199729
2022-11-15,-12884050,0,-19396750,-195294100,0,0,0,-109362200,321164300,13857450,1915350,0,0,0,0,0,0,0,0,12850000,6151104700,42815500,8351600,6215121800,12884050,0,19396750,195294100,0,0,0,122212200,5829940400,28958050,6436250,6215121800,-1000,0,-1479,-15069,0,0,0,-8400,24745,1047,156,0,0,0,0,0,0,0,0,1000,470620,3284,646,475550,1000,0,1479,15069,0,0,0,9400,445875,2237,490,475550
2022-11-16,-151716100,0,-101864650,-13364000,0,0,0,17130000,85842350,169750300,-5777900,0,0,0,2904000,0,0,0,0,17130000,4172174350,220648700,860200,4413717250,151716100,0,104768650,13364000,0,0,0,0,4086332000,50898400,6638100,4413717250,-11532,0,-7783,-1028,0,0,0,1300,6626,12853,-436,0,0,0,220,0,0,0,0,1300,317817,16729,65,336131,11532,0,8003,1028,0,0,0,0,311191,3876,501,336131
2022-11-17,0,0,-12341650,0,0,0,0,50000,-8426850,2365950,18352550,0,0,0,1068000,0,0,0,0,2695000,6140833350,116090350,28480350,6289167050,0,0,13409650,0,0,0,0,2645000,6149260200,113724400,10127800,6289167050,0,0,-917,0,0,0,0,0,-622,187,1352,0,0,0,80,0,0,0,0,200,459892,8656,2110,470938,0,0,997,0,0,0,0,200,460514,8469,758,470938
2022-11-18,0,0,0,-1582100,0,0,0,-1972500,147070350,-146253250,2737500,0,0,0,0,4992900,0,0,0,1340000,3617713200,41859900,8700500,3674606500,0,0,0,6575000,0,0,0,3312500,3470642850,188113150,5963000,3674606500,0,0,0,-126,0,0,0,-150,11268,-11207,215,0,0,0,0,374,0,0,0,100,273779,3175,660,278088,0,0,0,500,0,0,0,250,262511,14382,445,278088
2022-11-21,-39000000,0,0,0,0,0,0,-1889400,25006450,4662950,11220000,0,0,0,0,0,0,0,0,7060000,2817869650,45173800,11987000,2882090450,39000000,0,0,0,0,0,0,8949400,2792863200,40510850,767000,2882090450,-3000,0,0,0,0,0,0,-148,1929,361,858,0,0,0,0,0,0,0,0,550,218911,3500,918,223879,3000,0,0,0,0,0,0,698,216982,3139,60,223879
2022-11-22,0,0,0,0,0,0,0,18900000,-21996500,7609250,-4512750,0,0,0,0,0,0,0,0,18900000,1742779850,56818150,315450,1818813450,0,0,0,0,0,0,0,0,1764776350,49208900,4828200,1818813450,0,0,0,0,0,0,0,1500,-1778,633,-355,0,0,0,0,0,0,0,0,1500,136610,4449,25,142584,0,0,0,0,0,0,0,0,138388,3816,380,142584
2022-11-23,0,0,13840500,-31995000,0,0,0,-27756150,-37457650,80800150,2568150,0,0,0,13840500,0,0,0,0,0,3391251850,159498800,5674750,3570265900,0,0,0,31995000,0,0,0,27756150,3428709500,78698650,3106600,3570265900,0,0,1130,-2700,0,0,0,-2313,-3168,6825,226,0,0,0,1130,0,0,0,0,0,280455,13292,478,295355,0,0,0,2700,0,0,0,2313,283623,6467,252,295355
2022-11-24,-27846550,0,0,-197126100,0,0,0,-88199600,299493050,-1576900,15256100,0,0,0,0,0,0,0,0,0,2877270850,36960400,16510100,2930741350,27846550,0,0,197126100,0,0,0,88199600,2577777800,38537300,1254000,2930741350,-2467,0,0,-17194,0,0,0,-7792,26258,-135,1330,0,0,0,0,0,0,0,0,0,251233,3227,1440,255900,2467,0,0,17194,0,0,0,7792,224975,3362,110,255900
