date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,-1302791750,-1486242700,3797726700,-372041000,-36737300,148995400,-610146800,-209535950,389556800,-321955250,3171850,0,303859450,49827950,4832565300,11336250,6810000,148995400,93141550,45257250,2189575850,1436418900,3171850,9120959750,1606651200,1536070650,1034838600,383377250,43547300,0,703288350,254793200,1800019050,1758374150,0,9120959750,-43065,-49023,125135,-12276,-1210,4915,-20125,-6908,13045,-10593,105,0,10026,1640,159298,374,227,4915,3072,1495,72494,47553,105,301199,53091,50663,34163,12650,1437,0,23197,8403,59449,58146,0,301199
2015-01-05,-1743229750,207390950,1297955450,-203937550,-11992500,105025000,-601423450,-71984750,1283396800,-261200200,0,0,104272750,473768200,1715460050,122550600,0,105025000,12700350,25283250,3581408250,2273753750,0,8414222200,1847502500,266377250,417504600,326488150,11992500,0,614123800,97268000,2298011450,2534953950,0,8414222200,-58095,6868,43164,-6778,-400,3500,-20005,-2395,42867,-8726,0,0,3467,15737,57066,4098,0,3500,423,841,119296,75733,0,280161,61562,8869,13902,10876,400,0,20428,3236,76429,84459,0,280161
2015-01-06,-154983350,1131241000,197933350,-74785600,0,-230633200,1914827800,427800,-936463250,-1847106900,-457650,0,646282200,1153609300,1322554350,8441600,0,0,2067866700,427800,2688109450,3284217800,0,11171509200,801265550,22368300,1124621000,83227200,0,230633200,153038900,0,3624572700,5131324700,457650,11171509200,-5103,36973,6348,-2450,0,-7528,62527,14,-30521,-60245,-15,0,21110,37706,43252,276,0,0,67593,14,88259,107946,0,366156,26213,733,36904,2726,0,7528,5066,0,118780,168191,15,366156
2015-01-07,-744639800,1995750950,608247150,159827950,0,-61500000,-29517250,-37383300,-612546700,-1278146000,-93000,0,15749100,2229959400,816024450,198705000,0,0,0,0,1281363700,3456147750,61000,7998010400,760388900,234208450,207777300,38877050,0,61500000,29517250,37383300,1893910400,4734293750,154000,7998010400,-24323,65033,19814,5247,0,-2000,-963,-1220,-19943,-41642,-3,0,514,72669,26593,6523,0,0,0,0,41872,112825,2,260998,24837,7636,6779,1276,0,2000,963,1220,61815,154467,5,260998
2015-01-08,-843358900,1474886550,-375445150,642569700,0,0,174958950,164065150,-59703800,-1177941400,-31100,0,184137100,1644806400,308640400,764943750,0,0,342473600,168618300,2080139250,4083922650,0,9577681450,1027496000,169919850,684085550,122374050,0,0,167514650,4553150,2139843050,5261864050,31100,9577681450,-27465,47635,-12241,20751,0,0,5645,5302,-1633,-37993,-1,0,5944,53132,9984,24708,0,0,11065,5450,67598,132515,0,310396,33409,5497,22225,3957,0,0,5420,148,69231,170508,1,310396
2015-01-09,258969650,-93873900,96346800,-184159550,-227341650,0,1168704950,-32550700,-2382496700,1409387100,-12986000,0,537785650,419399300,529890100,119611000,6220850,0,1532488100,13872000,1347483350,6511532400,0,11018282750,278816000,513273200,433543300,303770550,233562500,0,363783150,46422700,3729980050,5102145300,12986000,11018282750,8117,-3002,3026,-5849,-7203,0,36972,-1031,-75478,44858,-410,0,16991,13259,16772,3787,197,0,48494,439,42731,206386,0,349056,8874,16261,13746,9636,7400,0,11522,1470,118209,161528,410,349056
2015-01-12,-59402550,304660100,1604424850,-132125700,249649550,0,309933400,-936300,-387173050,-1889029300,-1000,0,46727100,354325100,2055133600,404950,249743150,0,315754700,3815000,1305415050,1424289500,155000,5755763150,106129650,49665000,450708750,132530650,93600,0,5821300,4751300,1692588100,3313318800,156000,5755763150,-1895,9740,51323,-4231,7977,0,9924,-30,-12365,-60443,0,0,1501,11331,65755,13,7980,0,10110,122,41857,45578,5,184252,3396,1591,14432,4244,3,0,186,152,54222,106021,5,184252
2015-01-13,-567572150,-394014900,117413600,258976150,0,0,-347692150,0,99673750,832718100,497600,0,514778700,140003050,667290250,277684450,0,0,233652100,0,1566275600,3133189900,497600,6533371650,1082350850,534017950,549876650,18708300,0,0,581344250,0,1466601850,2300471800,0,6533371650,-18227,-12660,3742,8304,0,0,-11208,0,3304,26729,16,0,16551,4497,21425,8905,0,0,7500,0,50491,100837,16,210222,34778,17157,17683,601,0,0,18708,0,47187,74108,0,210222
2015-01-14,-161523150,-835625150,-1220762600,-55898800,0,0,328785400,-15659450,1684720200,248423550,27540000,0,296479700,0,176905850,29766250,0,0,621407750,0,2944507350,3676929200,27540000,7773536100,458002850,835625150,1397668450,85665050,0,0,292622350,15659450,1259787150,3428505650,0,7773536100,-5316,-27269,-39948,-1813,0,0,10720,-511,55136,8101,900,0,9639,0,5750,969,0,0,20268,0,96152,120011,900,253689,14955,27269,45698,2782,0,0,9548,511,41016,111910,0,253689
2015-01-15,-1478738250,118067300,32228250,6406600,0,0,-100766850,-32364800,-418952600,1874120350,0,0,544625200,179106550,107166800,27129050,0,0,82141900,0,1037772700,5040676900,0,7018619100,2023363450,61039250,74938550,20722450,0,0,182908750,32364800,1456725300,3166556550,0,7018619100,-48356,3840,1040,208,0,0,-3275,-1055,-13510,61108,0,0,17737,5833,3483,885,0,0,2682,0,33894,168357,0,232871,66093,1993,2443,677,0,0,5957,1055,47404,107249,0,232871
