date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-01-02,0,0,-777200,-21013550,0,0,0,0,22225200,-434450,0,0,0,0,0,0,0,0,0,0,821156200,3050800,0,824207000,0,0,777200,21013550,0,0,0,0,798931000,3485250,0,824207000,0,0,-67,-1807,0,0,0,0,1910,-36,0,0,0,0,0,0,0,0,0,0,70770,263,0,71033,0,0,67,1807,0,0,0,0,68860,299,0,71033
2015-01-05,0,0,0,-23284600,0,0,0,0,9258300,14026300,0,0,0,0,0,0,0,0,0,0,246223750,18570450,0,264794200,0,0,0,23284600,0,0,0,0,236965450,4544150,0,264794200,0,0,0,-2000,0,0,0,0,796,1204,0,0,0,0,0,0,0,0,0,0,21071,1590,0,22661,0,0,0,2000,0,0,0,0,20275,386,0,22661
2015-01-06,0,0,0,-23347800,0,0,0,0,30543400,-7195600,0,0,0,0,0,0,0,0,0,0,310596900,4477400,0,315074300,0,0,0,23347800,0,0,0,0,280053500,11673000,0,315074300,0,0,0,-2000,0,0,0,0,2615,-615,0,0,0,0,0,0,0,0,0,0,26544,383,0,26927,0,0,0,2000,0,0,0,0,23929,998,0,26927
2015-01-07,0,0,0,-23293700,0,0,0,0,22031450,1262250,0,0,0,0,0,0,0,0,0,0,492993200,7648350,0,500641550,0,0,0,23293700,0,0,0,0,470961750,6386100,0,500641550,0,0,0,-2000,0,0,0,0,1895,105,0,0,0,0,0,0,0,0,0,0,42144,652,0,42796,0,0,0,2000,0,0,0,0,40249,547,0,42796
2015-01-08,0,0,0,-23884000,0,0,0,0,21693800,2481450,-291250,0,0,0,0,0,0,0,0,0,209109250,2563000,0,211672250,0,0,0,23884000,0,0,0,0,187415450,81550,291250,211672250,0,0,0,-2049,0,0,0,0,1861,213,-25,0,0,0,0,0,0,0,0,0,17908,220,0,18128,0,0,0,2049,0,0,0,0,16047,7,25,18128
2015-01-09,0,0,0,-29317100,0,0,0,0,9644350,19672750,0,0,0,0,0,0,0,0,0,0,632176600,24431750,0,656608350,0,0,0,29317100,0,0,0,0,622532250,4759000,0,656608350,0,0,0,-2500,0,0,0,0,833,1667,0,0,0,0,0,0,0,0,0,0,53528,2073,0,55601,0,0,0,2500,0,0,0,0,52695,406,0,55601
2015-01-12,0,0,0,-31234600,0,0,0,0,35289500,-4054900,0,0,0,0,0,0,0,0,0,0,181929650,5175450,0,187105100,0,0,0,31234600,0,0,0,0,146640150,9230350,0,187105100,0,0,0,-2589,0,0,0,0,2918,-329,0,0,0,0,0,0,0,0,0,0,15043,433,0,15476,0,0,0,2589,0,0,0,0,12125,762,0,15476
2015-01-13,0,0,0,-30362800,0,0,0,0,57530600,-27167800,0,0,0,0,0,0,0,0,0,0,181848800,0,0,181848800,0,0,0,30362800,0,0,0,0,124318200,27167800,0,181848800,0,0,0,-2500,0,0,0,0,4730,-2230,0,0,0,0,0,0,0,0,0,0,14932,0,0,14932,0,0,0,2500,0,0,0,0,10202,2230,0,14932
2015-01-14,0,0,0,-31639100,0,0,0,0,25922750,5716350,0,0,0,0,0,0,0,0,0,0,149133400,8369050,0,157502450,0,0,0,31639100,0,0,0,0,123210650,2652700,0,157502450,0,0,0,-2648,0,0,0,0,2169,479,0,0,0,0,0,0,0,0,0,0,12489,701,0,13190,0,0,0,2648,0,0,0,0,10320,222,0,13190
2015-01-15,0,0,0,-30648850,0,0,0,0,31103600,-526750,72000,0,0,0,0,0,0,0,0,0,130683000,0,72000,130755000,0,0,0,30648850,0,0,0,0,99579400,526750,0,130755000,0,0,0,-2570,0,0,0,0,2608,-44,6,0,0,0,0,0,0,0,0,0,10938,0,6,10944,0,0,0,2570,0,0,0,0,8330,44,0,10944
