date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2017-02-27,-744134550,-21128550,-1646703050,-2290710700,-4285003450,-333314450,-23291000,-439524550,11531440050,-1754081650,6451900,0,1052930250,0,33173000,0,0,0,66900000,52909600,68377369050,700721300,42981600,70326984800,1797064800,21128550,1679876050,2290710700,4285003450,333314450,90191000,492434150,56845929000,2454802950,36529700,70326984800,-42548,-1231,-94951,-131825,-251868,-19109,-1231,-25380,669734,-101992,401,0,60250,0,1962,0,0,0,4000,3037,3953391,40470,2467,4065577,102798,1231,96913,131825,251868,19109,5231,28417,3283657,142462,2066,4065577
2017-02-28,39610550,0,-217337650,-49907500,-681996400,-12135150,0,160180000,1325971850,-679794100,115408400,0,272205150,0,0,0,0,0,0,171118900,35742675100,591610800,122452000,36900061950,232594600,0,217337650,49907500,681996400,12135150,0,10938900,34416703250,1271404900,7043600,36900061950,3444,0,-12094,-2937,-40000,-744,0,9962,79848,-44044,6565,0,16600,0,0,0,0,0,0,10600,2058309,33500,6968,2125977,13156,0,12094,2937,40000,744,0,638,1978461,77544,403,2125977
2017-03-02,213047450,0,-86796650,-5738450,-453163400,20020000,0,42577300,222202100,56868900,-9017250,0,236590950,0,0,0,0,20020000,0,67930200,12210150200,152445650,162400,12687299400,23543500,0,86796650,5738450,453163400,0,0,25352900,11987948100,95576750,9179650,12687299400,14060,0,-5750,-380,-30000,1400,0,2835,14693,3721,-579,0,15661,0,0,0,0,1400,0,4514,800836,9958,10,832379,1601,0,5750,380,30000,0,0,1679,786143,6237,589,832379
2017-03-03,-166935400,0,-31377400,23031600,-293605000,4046000,0,-3999750,375175600,93664350,0,0,28700000,0,0,23031600,0,4046000,0,7960050,7644118300,152448550,0,7860304500,195635400,0,31377400,0,293605000,0,0,11959800,7268942700,58784200,0,7860304500,-11248,0,-2140,1590,-20000,280,0,-252,25276,6494,0,0,2000,0,0,1590,0,280,0,550,514484,10425,0,529329,13248,0,2140,0,20000,0,0,802,489208,3931,0,529329
2017-03-06,70942500,0,-14700,0,0,5922000,0,15493500,-80439400,-9741900,-2162000,0,84881450,0,0,0,0,5922000,0,15840300,4046466250,56101700,1840000,4211051700,13938950,0,14700,0,0,0,0,346800,4126905650,65843600,4002000,4211051700,5024,0,-1,0,0,420,0,1116,-5702,-711,-146,0,6000,0,0,0,0,420,0,1140,285812,3947,130,297449,976,0,1,0,0,0,0,24,291514,4658,276,297449
2017-03-07,96791150,0,124433900,56170000,-224705100,8796000,0,7320750,63691050,-124813650,-7684100,0,96791150,0,125492650,56170000,0,8796000,0,12814950,3423584350,28183300,1122900,3752955300,0,0,1058750,0,224705100,0,0,5494200,3359893300,152996950,8807000,3752955300,7000,0,8983,4100,-16137,630,0,531,4449,-9006,-550,0,7000,0,9060,4100,0,630,0,932,246239,2030,80,270071,0,0,77,0,16137,0,0,401,241790,11036,630,270071
2017-03-08,109121700,0,0,0,0,0,283972100,16281950,-379226300,-17277450,-12872000,0,126725000,0,0,0,0,0,283972100,16281950,1570427750,14450700,1428000,2013285500,17603300,0,0,0,0,0,0,0,1949654050,31728150,14300000,2013285500,7769,0,0,0,0,0,20000,1150,-26803,-1218,-898,0,9000,0,0,0,0,0,20000,1150,111126,1021,102,142399,1231,0,0,0,0,0,0,0,137929,2239,1000,142399
2017-03-09,135465300,0,87765950,4304200,0,0,0,50759000,-310469750,40050100,-7874800,0,137175000,0,87765950,4304200,0,0,0,50759000,2934182550,60249200,238200,3274674100,1709700,0,0,0,0,0,0,0,3244652300,20199100,8113000,3274674100,9877,0,6521,320,0,0,0,3780,-22823,2888,-563,0,10000,0,6521,320,0,0,0,3780,215332,4366,17,240336,123,0,0,0,0,0,0,0,238155,1478,580,240336
2017-03-10,139791900,0,0,0,-360776400,0,19117200,48905350,215072800,-24810850,-37300000,0,139791900,0,0,0,0,0,19117200,48905350,3209013700,55573250,0,3472401400,0,0,0,0,360776400,0,0,0,2993940900,80384100,37300000,3472401400,10700,0,0,0,-27500,0,1426,3698,16306,-1830,-2800,0,10700,0,0,0,0,0,1426,3698,245422,4243,0,265489,0,0,0,0,27500,0,0,0,229116,6073,2800,265489
2017-03-13,50,0,0,0,-196929650,0,3915000,39576100,172691450,-6152950,-13100000,0,13100,0,0,0,0,0,3915000,39576100,1846930850,7952850,0,1898387900,13050,0,0,0,196929650,0,0,0,1674239400,14105800,13100000,1898387900,0,0,0,0,-15000,0,300,3000,13158,-458,-1000,0,1,0,0,0,0,0,300,3000,140407,610,0,144318,1,0,0,0,15000,0,0,0,127249,1068,1000,144318
2017-03-14,36691350,0,4089850,0,0,0,-25107500,22632000,-100964300,61696100,962500,0,50391350,0,55080850,0,0,0,0,27000000,2070477500,69199050,962500,2273111250,13700000,0,50991000,0,0,0,25107500,4368000,2171441800,7502950,0,2273111250,2686,0,302,0,0,0,-1826,1680,-7423,4511,70,0,3686,0,4050,0,0,0,0,2000,152324,5063,70,167193,1000,0,3748,0,0,0,1826,320,159747,552,0,167193
2017-03-15,30752700,0,24030650,95549550,0,0,0,-9455350,-121024750,-18879800,-973000,0,38852700,0,24030650,95549550,0,0,0,0,1110552050,20499050,0,1289484000,8100000,0,0,0,0,0,0,9455350,1231576800,39378850,973000,1289484000,2267,0,1760,7000,0,0,0,-703,-8881,-1373,-70,0,2867,0,1760,7000,0,0,0,0,81436,1515,0,94578,600,0,0,0,0,0,0,703,90317,2888,70,94578
