date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2024-06-18,-2037837010,-72049065,-1700509940,-9328220510,-93906820,-1327012335,-15394165,-1680313835,16857168165,-1020712715,418788230,0,215780090,0,0,7289300,0,0,3394065,293105260,314220782545,0,1764112690,316504463950,2253617100,72049065,1700509940,9335509810,93906820,1327012335,18788230,1973419095,297363614380,1020712715,1345324460,316504463950,-362444,-14608,-344465,-1916524,-19754,-271228,-3119,-337923,3318542,-207080,158603,0,99400,0,0,1597,0,0,879,89543,82744062,0,515053,83450534,461844,14608,344465,1918121,19754,271228,3998,427466,79425520,207080,356450,83450534
2024-06-19,89573050,0,-122400,391412310,0,0,0,68260975,-377534695,0,-171589240,0,89573050,0,0,391844790,0,0,0,68263020,3914624085,0,139363865,4603668810,0,0,122400,432480,0,0,0,2045,4292158780,0,310953105,4603668810,43801,0,-60,191298,0,0,0,33355,-184253,0,-84141,0,43801,0,0,191510,0,0,0,33356,1913812,0,67851,2250330,0,0,60,212,0,0,0,1,2098065,0,151992,2250330
2024-06-20,101287480,0,0,128570610,0,0,0,7137960,-330202455,103926500,-10720095,0,101714920,0,0,128570610,0,0,0,7137960,762214970,108298340,214725,1108151525,427440,0,0,0,0,0,0,0,1092417425,4371840,10934820,1108151525,49457,0,0,62902,0,0,0,3499,-161177,50561,-5242,0,49665,0,0,62902,0,0,0,3499,372376,52691,105,541238,208,0,0,0,0,0,0,0,533553,2130,5347,541238
2024-06-21,10225000,0,9816000,130706605,0,0,0,10225000,-84142510,-90330845,13500750,0,10225000,0,9816000,131311955,0,0,0,10225000,401287655,13441575,14356150,590663335,0,0,0,605350,0,0,0,0,485430165,103772420,855400,590663335,5000,0,4800,63704,0,0,0,5000,-40894,-44195,6585,0,5000,0,4800,64000,0,0,0,5000,196086,6547,7003,288436,0,0,0,296,0,0,0,0,236980,50742,418,288436
2024-06-24,40900000,0,40999185,116850000,0,0,0,0,-196137110,0,-2612075,0,40900000,0,40999185,116850000,0,0,0,0,291488170,0,0,490237355,0,0,0,0,0,0,0,0,487625280,0,2612075,490237355,20000,0,20000,57000,0,0,0,0,-95725,0,-1275,0,20000,0,20000,57000,0,0,0,0,142416,0,0,239416,0,0,0,0,0,0,0,0,238141,0,1275,239416
2024-06-25,99571850,0,10259835,141964740,0,0,0,0,-261203425,10061400,-654400,0,99571850,0,10259835,141964740,0,0,0,0,132420740,10848600,0,395065765,0,0,0,0,0,0,0,0,393624165,787200,654400,395065765,48567,0,5000,69302,0,0,0,0,-127457,4908,-320,0,48567,0,5000,69302,0,0,0,0,64656,5292,0,192817,0,0,0,0,0,0,0,0,192113,384,320,192817
2024-06-26,5740000,0,3091070,204577715,0,0,0,0,-216574575,3216915,-51125,0,5740000,0,3091070,204577715,0,0,0,0,116180800,4213875,0,333803460,0,0,0,0,0,0,0,0,332755375,996960,51125,333803460,2800,0,1500,99355,0,0,0,0,-105194,1564,-25,0,2800,0,1500,99355,0,0,0,0,56648,2048,0,162351,0,0,0,0,0,0,0,0,161842,484,25,162351
2024-06-27,129373305,0,3103500,59963680,0,0,0,0,-190089275,-1056455,-1294755,0,129373305,0,3103500,59963680,0,0,0,0,115436275,134550,0,308011310,0,0,0,0,0,0,0,0,305525550,1191005,1294755,308011310,62533,0,1500,29000,0,0,0,0,-91893,-513,-627,0,62533,0,1500,29000,0,0,0,0,55888,65,0,148986,0,0,0,0,0,0,0,0,147781,578,627,148986
2024-06-28,38384410,0,-53760,0,0,0,0,0,-38328255,-325,-2070,0,38384410,0,0,0,0,0,0,0,57480150,134225,0,95998785,0,0,53760,0,0,0,0,0,95808405,134550,2070,95998785,18499,0,-26,0,0,0,0,0,-18472,0,-1,0,18499,0,0,0,0,0,0,0,27802,65,0,46366,0,0,26,0,0,0,0,0,46274,65,1,46366
2024-07-01,20625000,0,0,14505735,0,0,0,0,-30731240,-4397430,-2065,0,20625000,0,0,14505735,0,0,0,0,83713205,616860,0,119460800,0,0,0,0,0,0,0,0,114444445,5014290,2065,119460800,10000,0,0,7000,0,0,0,0,-14874,-2125,-1,0,10000,0,0,7000,0,0,0,0,40501,298,0,57799,0,0,0,0,0,0,0,0,55375,2423,1,57799
2024-07-02,30514325,0,0,62138120,0,0,0,0,-92651655,1275,-2065,0,30514325,0,0,62138120,0,0,0,0,53341130,217725,0,146211300,0,0,0,0,0,0,0,0,145992785,216450,2065,146211300,14800,0,0,30000,0,0,0,0,-44799,0,-1,0,14800,0,0,30000,0,0,0,0,25927,105,0,70832,0,0,0,0,0,0,0,0,70726,105,1,70832
2024-07-03,15530580,0,53275560,0,0,0,0,5200000,-120604020,46597880,0,0,15530580,0,53275560,0,0,0,0,5200000,61282340,46749355,0,182037835,0,0,0,0,0,0,0,0,181886360,151475,0,182037835,7500,0,25708,0,0,0,0,2500,-58168,22460,0,0,7500,0,25708,0,0,0,0,2500,29572,22533,0,87813,0,0,0,0,0,0,0,0,87740,73,0,87813
2024-07-04,10352175,0,0,17750720,0,0,0,0,-28098745,0,-4150,0,10352175,0,0,17750720,0,0,0,0,56461875,227265,0,84792035,0,0,0,0,0,0,0,0,84560620,227265,4150,84792035,4989,0,0,8534,0,0,0,0,-13521,0,-2,0,4989,0,0,8534,0,0,0,0,27129,109,0,40761,0,0,0,0,0,0,0,0,40650,109,2,40761
2024-07-05,6999240,0,0,62696270,0,0,0,0,-72349810,2867480,-213180,0,6999240,0,0,62696270,0,0,0,0,24253670,2867480,0,96816660,0,0,0,0,0,0,0,0,96603480,0,213180,96816660,3353,0,0,30000,0,0,0,0,-34623,1372,-102,0,3353,0,0,30000,0,0,0,0,11621,1372,0,46346,0,0,0,0,0,0,0,0,46244,0,102,46346
2024-07-08,12401135,0,56547410,1749300,0,0,0,0,-72169395,7563305,-6091755,0,12401135,0,56547410,1749300,0,0,0,0,20554295,7940100,0,99192240,0,0,0,0,0,0,0,0,92723690,376795,6091755,99192240,5931,0,26948,833,0,0,0,0,-34411,3602,-2903,0,5931,0,26948,833,0,0,0,0,9808,3781,0,47301,0,0,0,0,0,0,0,0,44219,179,2903,47301
2024-07-09,10630000,0,14910000,21250000,0,0,0,0,6285355,1765,-53077120,0,10630000,0,14910000,21250000,0,0,0,0,73106655,275890,0,120172545,0,0,0,0,0,0,0,0,66821300,274125,53077120,120172545,5000,0,7000,10000,0,0,0,0,3001,1,-25002,0,5000,0,7000,10000,0,0,0,0,34412,130,0,56542,0,0,0,0,0,0,0,0,31411,129,25002,56542
2024-07-10,30803700,0,17720500,10460080,0,0,0,0,-37018765,-15758625,-6206890,0,30825000,0,17720500,10460080,0,0,0,0,26787310,645290,213000,86651180,21300,0,0,0,0,0,0,0,63806075,16403915,6419890,86651180,14490,0,8300,4934,0,0,0,0,-17406,-7411,-2907,0,14500,0,8300,4934,0,0,0,0,12615,305,100,40754,10,0,0,0,0,0,0,0,30021,7716,3007,40754
2024-07-11,2067000,0,12900000,23570325,0,0,0,0,-44570630,5852335,180970,0,2067000,0,12900000,23570325,0,0,0,0,39464655,5893090,425500,84320570,0,0,0,0,0,0,0,0,84035285,40755,244530,84320570,975,0,6000,11000,0,0,0,0,-20797,2736,86,0,975,0,6000,11000,0,0,0,0,18428,2755,200,39358,0,0,0,0,0,0,0,0,39225,19,114,39358
2024-07-12,2221375,0,12843485,-31757730,0,0,0,0,39804700,-22467700,-644130,0,2221375,0,12843485,21275000,0,0,0,0,66400250,36210,0,102776320,0,0,0,53032730,0,0,0,0,26595550,22503910,644130,102776320,1043,0,6000,-15000,0,0,0,0,18779,-10521,-301,0,1043,0,6000,10000,0,0,0,0,31227,17,0,48287,0,0,0,25000,0,0,0,0,12448,10538,301,48287
2024-07-15,3180000,0,20357895,2120000,0,0,0,0,-28182385,2524490,0,0,3180000,0,20357895,2120000,0,0,0,0,15736655,3301850,0,44696400,0,0,0,0,0,0,0,0,43919040,777360,0,44696400,1500,0,9500,1000,0,0,0,0,-13194,1194,0,0,1500,0,9500,1000,0,0,0,0,7391,1557,0,20948,0,0,0,0,0,0,0,0,20585,363,0,20948
2024-07-16,2052765,0,13994325,39817985,0,0,0,0,-56653280,-35795,824000,0,2052765,0,13994325,43027985,0,0,0,0,39691400,209610,858000,99834085,0,0,0,3210000,0,0,0,0,96344680,245405,34000,99834085,957,0,6500,18500,0,0,0,0,-26324,-17,384,0,957,0,6500,20000,0,0,0,0,18622,98,400,46577,0,0,0,1500,0,0,0,0,44946,115,16,46577
