date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-08-03,0,0,0,0,0,0,0,-12000,12000,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2015-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-05,0,0,0,0,0,0,0,-6880000,6880000,0,0,0,0,0,0,0,0,0,0,0,74228000,0,0,74228000,0,0,0,0,0,0,0,6880000,67348000,0,0,74228000,0,0,0,0,0,0,0,-500,500,0,0,0,0,0,0,0,0,0,0,0,5510,0,0,5510,0,0,0,0,0,0,0,500,5010,0,0,5510
2015-08-06,0,0,0,0,0,0,0,-7900000,7900000,0,0,0,0,0,0,0,0,0,0,0,110647100,0,0,110647100,0,0,0,0,0,0,0,7900000,102747100,0,0,110647100,0,0,0,0,0,0,0,-500,500,0,0,0,0,0,0,0,0,0,0,0,7136,0,0,7136,0,0,0,0,0,0,0,500,6636,0,0,7136
2015-08-07,1540000,0,0,0,0,0,0,0,-1540000,0,0,0,1540000,0,0,0,0,0,0,0,16493700,0,0,18033700,0,0,0,0,0,0,0,0,18033700,0,0,18033700,100,0,0,0,0,0,0,0,-100,0,0,0,100,0,0,0,0,0,0,0,1023,0,0,1123,0,0,0,0,0,0,0,0,1123,0,0,1123
2015-08-10,1570000,0,0,0,0,0,0,0,-1570000,0,0,0,1570000,0,0,0,0,0,0,0,1957600,0,0,3527600,0,0,0,0,0,0,0,0,3527600,0,0,3527600,100,0,0,0,0,0,0,0,-100,0,0,0,100,0,0,0,0,0,0,0,121,0,0,221,0,0,0,0,0,0,0,0,221,0,0,221
2015-08-11,1515000,0,0,0,0,0,0,-454500,-1060500,0,0,0,1515000,0,0,0,0,0,0,0,273800,0,0,1788800,0,0,0,0,0,0,0,454500,1334300,0,0,1788800,100,0,0,0,0,0,0,-30,-70,0,0,0,100,0,0,0,0,0,0,0,18,0,0,118,0,0,0,0,0,0,0,30,88,0,0,118
2015-08-12,1510000,0,0,0,0,0,0,0,-1510000,0,0,0,1510000,0,0,0,0,0,0,0,2371000,0,0,3881000,0,0,0,0,0,0,0,0,3881000,0,0,3881000,100,0,0,0,0,0,0,0,-100,0,0,0,100,0,0,0,0,0,0,0,161,0,0,261,0,0,0,0,0,0,0,0,261,0,0,261
2015-08-13,-85000,0,0,0,0,0,0,0,85000,0,0,0,1465000,0,0,0,0,0,0,0,12634100,0,0,14099100,1550000,0,0,0,0,0,0,0,12549100,0,0,14099100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,844,0,0,944,100,0,0,0,0,0,0,0,844,0,0,944
2015-08-17,1455000,0,0,0,0,0,0,-30138500,28683500,0,0,0,1455000,0,0,0,0,0,0,99892000,68654500,0,0,170001500,0,0,0,0,0,0,0,130030500,39971000,0,0,170001500,100,0,0,0,0,0,0,-2020,1920,0,0,0,100,0,0,0,0,0,0,6750,4620,0,0,11470,0,0,0,0,0,0,0,8770,2700,0,0,11470
