date,금융투자_value_net,보험_value_net,투신_value_net,사모_value_net,은행_value_net,기타금융_value_net,연기금_value_net,기타법인_value_net,개인_value_net,외국인_value_net,기타외국인_value_net,전체_value_net,금융투자_value_buy,보험_value_buy,투신_value_buy,사모_value_buy,은행_value_buy,기타금융_value_buy,연기금_value_buy,기타법인_value_buy,개인_value_buy,외국인_value_buy,기타외국인_value_buy,전체_value_buy,금융투자_value_sell,보험_value_sell,투신_value_sell,사모_value_sell,은행_value_sell,기타금융_value_sell,연기금_value_sell,기타법인_value_sell,개인_value_sell,외국인_value_sell,기타외국인_value_sell,전체_value_sell,금융투자_vol_net,보험_vol_net,투신_vol_net,사모_vol_net,은행_vol_net,기타금융_vol_net,연기금_vol_net,기타법인_vol_net,개인_vol_net,외국인_vol_net,기타외국인_vol_net,전체_vol_net,금융투자_vol_buy,보험_vol_buy,투신_vol_buy,사모_vol_buy,은행_vol_buy,기타금융_vol_buy,연기금_vol_buy,기타법인_vol_buy,개인_vol_buy,외국인_vol_buy,기타외국인_vol_buy,전체_vol_buy,금융투자_vol_sell,보험_vol_sell,투신_vol_sell,사모_vol_sell,은행_vol_sell,기타금융_vol_sell,연기금_vol_sell,기타법인_vol_sell,개인_vol_sell,외국인_vol_sell,기타외국인_vol_sell,전체_vol_sell
2015-07-24,-1839010200,188989200,11225538900,-1075740800,-9241800,-2229278400,1181665200,-2533627000,4048188300,-8974265300,16781900,0,575513400,529340700,12137188900,0,304521100,83327300,1356487200,1157172300,230551451600,987144000,415494700,248097641200,2414523600,340351500,911650000,1075740800,313762900,2312605700,174822000,3690799300,226503263300,9961409300,398712800,248097641200,-17824,1629,105260,-9349,-10,-22232,9566,-25106,39218,-81444,292,0,5372,4629,113949,0,2690,732,11172,10251,2100479,9065,3908,2262247,23196,3000,8689,9349,2700,22964,1606,35357,2061261,90509,3616,2262247
2015-07-27,-587311800,466572000,251342000,-2607200,-583400,-606941900,174839800,-1415790700,4263160200,-2508658300,-34020700,0,137791400,466572000,473926200,0,0,0,174839800,168971200,47649294900,362979700,161668400,49596043600,725103200,0,222584200,2607200,583400,606941900,0,1584761900,43386134700,2871638000,195689100,49596043600,-4899,3993,2177,-22,-5,-5200,1500,-12061,36509,-21700,-292,0,1170,3993,4085,0,0,0,1500,1447,405605,3087,1383,422270,6069,0,1908,22,5,5200,0,13508,369096,24787,1675,422270
2015-07-28,-790174200,0,367498700,-83288400,-415400,-37374300,0,-307285800,2222228100,-1391015600,19826900,0,93810200,0,397643300,0,0,0,0,243898700,29935688300,247209600,59155900,30977406000,883984400,0,30144600,83288400,415400,37374300,0,551184500,27713460200,1638225200,39329000,30977406000,-7692,0,3553,-804,-4,-359,0,-2946,21105,-13043,190,0,887,0,3844,0,0,0,0,2335,286325,2355,566,296312,8579,0,291,804,4,359,0,5281,265220,15398,376,296312
2015-07-29,-443969200,634630100,27403400,12937700,1097957100,33158000,43346100,-630726400,-1129019500,325488900,28793800,0,106313400,634630100,159089400,12937700,1097957100,59931700,43346100,22744500,25350626800,400066800,80561700,27968205300,550282600,0,131686000,0,0,26773700,0,653470900,26479646300,74577900,51767900,27968205300,-4268,6114,197,121,10529,312,409,-5969,-10931,3185,301,0,1032,6114,1496,121,10529,560,409,231,244205,3905,784,269386,5300,0,1299,0,0,248,0,6200,255136,720,483,269386
2015-07-30,-524332800,511956000,148842000,-144392700,449607300,14053600,-287058400,93331500,-153236100,-122009000,13238600,0,11400200,523099200,148842000,0,449607300,52781200,0,118336300,19109955900,96435400,16568200,20527025700,535733000,11143200,0,144392700,0,38727600,287058400,25004800,19263192000,218444400,3329600,20527025700,-5442,5340,1579,-1500,4749,155,-3000,1028,-1732,-1321,144,0,121,5456,1579,0,4749,560,0,1297,204282,1010,182,219236,5563,116,0,1500,0,405,3000,269,206014,2331,38,219236
2015-07-31,-551791200,872562700,589691700,495574300,-301640000,164420600,0,-425257800,-441752200,-366409400,-35398700,0,125836300,1005562100,696290100,495574300,0,176773600,0,311832900,49467209500,502532000,108223000,52889833800,677627500,132999400,106598400,0,301640000,12353000,0,737090700,49908961700,868941400,143621700,52889833800,-6184,9590,6330,5679,-2926,1757,0,-4257,-5836,-3912,-241,0,1362,10912,7439,5679,0,1879,0,3080,499221,5181,1141,535894,7546,1322,1109,0,2926,122,0,7337,505057,9093,1382,535894
2015-08-03,61290800,-387903000,117919400,0,-560807500,221683900,0,610100,472921800,87642400,-13357900,0,83970400,0,118762000,0,0,224121900,0,118133400,23005668700,246772300,37938900,23835367600,22679600,387903000,842600,0,560807500,2438000,0,117523300,22532746900,159129900,51296800,23835367600,583,-3684,1119,0,-5315,2111,0,0,4472,842,-128,0,798,0,1127,0,0,2134,0,1107,217737,2361,361,225625,215,3684,8,0,5315,23,0,1107,213265,1519,489,225625
2015-08-04,41027300,-371951700,195115300,0,0,8249200,0,74085900,-56749100,18603900,91619200,0,41027300,0,466040300,0,0,8249200,0,84154600,8475861800,45251500,113900000,9234484700,0,371951700,270925000,0,0,0,0,10068700,8532610900,26647600,22280800,9234484700,400,-3689,1878,0,0,82,0,722,-466,180,893,0,400,0,4575,0,0,82,0,821,83427,443,1111,90859,0,3689,2697,0,0,0,0,99,83893,263,218,90859
2015-08-05,49888300,0,360623400,0,0,0,0,15447700,-252856800,-162132600,-10970000,0,90844000,0,361441600,0,0,0,0,73154400,9631835100,3458400,6997000,10167730500,40955700,0,818200,0,0,0,0,57706700,9884691900,165591000,17967000,10167730500,457,0,3447,0,0,0,0,148,-2391,-1555,-106,0,857,0,3455,0,0,0,0,705,92815,33,67,97932,400,0,8,0,0,0,0,557,95206,1588,173,97932
2015-08-06,-24936500,0,353806300,0,782647500,0,868790300,-110214300,-1785302600,-47174800,-37615900,0,29065500,0,366149100,0,782647500,0,868790300,131934600,11928501800,182258700,32202400,14321549900,54002000,0,12342800,0,0,0,0,242148900,13713804400,229433500,69818300,14321549900,-238,0,3486,0,7770,0,8300,-1046,-17457,-448,-367,0,282,0,3604,0,7770,0,8300,1260,115241,1754,310,138521,520,0,118,0,0,0,0,2306,132698,2202,677,138521
