ticker,name,year,reprt_code,revenue,operating_income,net_income,equity,roe
070300,엑스큐어,2025,11014,5616664910.0,1287711180.0,1825783126.0,34843454637.0,0.052399601159559384
078600,대주전자재료,2024,11011,219316249770.0,29353571296.0,36394010154.0,230239136477.0,0.15807047711732372
078600,대주전자재료,2024,11012,58264133560.0,8292746836.0,6457348732.0,169015076485.0,0.038205755760333526
078600,대주전자재료,2024,11013,46298413417.0,5015483526.0,5531454440.0,163226630978.0,0.03388818605675651
078600,대주전자재료,2024,11014,55767864877.0,8141035876.0,4152024787.0,172448957817.0,0.024076833165939227
078600,대주전자재료,2025,11012,63419925122.0,5348572754.0,4329529508.0,237970288516.0,0.018193571705943882
078600,대주전자재료,2025,11013,54032929237.0,4778643750.0,6743207823.0,235502690740.0,0.028633251712799516
078600,대주전자재료,2025,11014,63582823964.0,5988217078.0,6543500543.0,246595613918.0,0.026535348455856554
078890,가온그룹,2024,11011,489342386438.0,-41889972825.0,-56081780766.0,114897682454.0,-0.48810193180748174
078890,가온그룹,2024,11012,116097936885.0,-11032429007.0,-17622025871.0,147649295419.0,-0.11935055850413723
078890,가온그룹,2024,11013,116366751155.0,-6064722615.0,-5428771681.0,165027143472.0,-0.032896234927080915
078890,가온그룹,2024,11014,115104341000.0,-13765570868.0,-12702768162.0,135845060424.0,-0.09350923855716271
078890,가온그룹,2025,11012,133336201144.0,1478564234.0,5396117852.0,120366265280.0,0.04483081567287455
078890,가온그룹,2025,11013,127278741953.0,443361621.0,3259616971.0,113824221050.0,0.02863728774887144
078890,가온그룹,2025,11014,115734497066.0,2088783586.0,-9502524347.0,109292962402.0,-0.08694543672490031
079000,와토스코리아,2024,11011,17497542121.0,-247222243.0,2065735366.0,78869429917.0,0.02619183843694474
079000,와토스코리아,2024,11012,4306489577.0,369822.0,448741622.0,78827669650.0,0.005692691715896742
079000,와토스코리아,2024,11013,4404919630.0,-276991995.0,476707921.0,78322550155.0,0.006086470882990876
079000,와토스코리아,2024,11014,4214848763.0,-67387475.0,368027691.0,78682325167.0,0.004677387077960347
079000,와토스코리아,2025,11012,3330662225.0,-438018862.0,-33579674.0,75675487531.0,-0.00044373250963522753
079000,와토스코리아,2025,11013,3735144961.0,-788597794.0,207612336.0,76310316794.0,0.0027206326054241173
079000,와토스코리아,2025,11014,3580149647.0,-454023588.0,-68310384.0,74506195043.0,-0.0009168416661269014
079430,현대리바트,2024,11011,1870657004478.0,24036538571.0,15178962774.0,411743742429.0,0.036865072154964006
079430,현대리바트,2024,11012,496957045200.0,8170065201.0,5749233820.0,412767852395.0,0.013928492218183323
079430,현대리바트,2024,11013,504787431414.0,6798797181.0,4684194144.0,407110674028.0,0.011505947750409102
079430,현대리바트,2024,11014,454114681967.0,9763818211.0,4222908575.0,417050356842.0,0.0101256563043773
079430,현대리바트,2025,11012,409870545262.0,5079834116.0,618086997.0,415543552476.0,0.00148741808967352
079430,현대리바트,2025,11013,437760415531.0,9511744672.0,6556415263.0,415581886768.0,0.01577647022585501
079430,현대리바트,2025,11014,340655197459.0,3737139057.0,3002402195.0,418680537905.0,0.007171105229833385
080220,제주반도체,2024,11011,162349945455.0,9581360274.0,19405207353.0,184233770184.0,0.10532926365030372
080220,제주반도체,2024,11012,43871041093.0,2401191378.0,2023437448.0,177169244836.0,0.011420929461391748
080220,제주반도체,2024,11013,42589798341.0,4767118693.0,7293477502.0,173884918108.0,0.041944278902153076
080220,제주반도체,2024,11014,39050891100.0,1906301022.0,-1410121577.0,175194335580.0,-0.008048899368416441
080220,제주반도체,2025,11012,51066931074.0,4337849902.0,-2621940932.0,189249574779.0,-0.013854408576937751
080220,제주반도체,2025,11013,48440247633.0,3699508665.0,4327995433.0,190972130227.0,0.02266296882092432
080220,제주반도체,2025,11014,110951148841.0,13901794568.0,22689908827.0,211833624433.0,0.10711193224273279
081660,미스토홀딩스,2024,11011,4268743012835.0,360803535166.0,207722009422.0,2736298905138.0,0.0759134935996782
081660,미스토홀딩스,2024,11012,1175289066339.0,140146971593.0,100433626274.0,2729366906363.0,0.03679740750129933
081660,미스토홀딩스,2024,11013,1182622712424.0,163258879070.0,123329753831.0,2648741760604.0,0.046561637553853785
081660,미스토홀딩스,2024,11014,1049457617484.0,93370553835.0,53360487564.0,2742023254863.0,0.019460260765245062
081660,미스토홀딩스,2025,11012,1227713625124.0,181885342574.0,139202283953.0,2578315590045.0,0.05398962194173075
081660,미스토홀딩스,2025,11013,1237498940466.0,162674986283.0,151455846234.0,2696309060622.0,0.05617154518594441
081660,미스토홀딩스,2025,11014,1088201481323.0,131869003508.0,101895776086.0,2705126956047.0,0.037667650258788675
083450,GST,2024,11011,346227651802.0,59081495358.0,45862225124.0,268293551495.0,0.17094046751568945
083450,GST,2024,11012,91715874132.0,19633188005.0,13569520182.0,254632743077.0,0.0532905549303085
083450,GST,2024,11013,75711134741.0,8549468722.0,7878825902.0,237944561978.0,0.03311202339109756
083450,GST,2024,11014,91827390604.0,19249831354.0,14397839186.0,265877991548.0,0.05415205336166646
083450,GST,2025,11012,99435779004.0,17341274299.0,11364983111.0,282220521342.0,0.040269867892518366
083450,GST,2025,11013,74757521252.0,9595567680.0,7918177172.0,270521936487.0,0.029270000336481066
083450,GST,2025,11014,80772758423.0,16675761000.0,13404416052.0,296153533440.0,0.0452617123837751
083500,에프엔에스테크,2024,11011,88482201894.0,8805382808.0,14567811473.0,77478456565.0,0.18802402782479846
083500,에프엔에스테크,2024,11012,13020844966.0,422914691.0,5546192751.0,70908961065.0,0.07821568201959665
083500,에프엔에스테크,2024,11013,5637484478.0,-331201880.0,-14850142.0,65250771643.0,-0.00022758569172557977
083500,에프엔에스테크,2024,11014,32417331494.0,3820058379.0,3551247028.0,74540706043.0,0.04764171439362818
083500,에프엔에스테크,2025,11012,29876094647.0,4539606454.0,3573742462.0,80822094713.0,0.04421739469498275
083500,에프엔에스테크,2025,11013,13057011023.0,1177446313.0,1387517485.0,77208018879.0,0.01797115772617492
083500,에프엔에스테크,2025,11014,17209437853.0,3156574871.0,3263851574.0,86370545243.0,0.03778894257084156
084730,팅크웨어,2024,11011,489135004656.0,26035361129.0,19004215473.0,229927996733.0,0.08265289892064916
084730,팅크웨어,2024,11012,126827490450.0,9198558511.0,11631503246.0,227175751150.0,0.05120046126014537
084730,팅크웨어,2024,11013,96291564831.0,4945179464.0,5352673478.0,215080625378.0,0.024886823109207448
084730,팅크웨어,2024,11014,131583925648.0,8607554096.0,3748893018.0,231260474661.0,0.016210694990120667
084730,팅크웨어,2025,11012,138442468869.0,9099425721.0,2830454889.0,239581829132.0,0.011814146754178642
084730,팅크웨어,2025,11013,142491236667.0,412142744.0,-1336417006.0,235421088015.0,-0.005676708986727856
084730,팅크웨어,2025,11014,131967890758.0,3508678816.0,1772746870.0,241671164896.0,0.007335367753794203
088800,에이스테크,2024,11011,145075504423.0,-31148972707.0,-40754510152.0,95593655060.0,-0.42633070287374364
088800,에이스테크,2024,11012,35275988839.0,-9628553498.0,-12174736919.0,4616070526.0,-2.6374677012462957
088800,에이스테크,2024,11013,30601904423.0,-4031700122.0,-3062414932.0,17846985510.0,-0.17159284016250653
088800,에이스테크,2024,11014,36911735955.0,-10173250876.0,-10758839859.0,30693275243.0,-0.350527591917832
088800,에이스테크,2025,11012,46088165985.0,-4988720846.0,-12885578281.0,81905127490.0,-0.15732321865408527
088800,에이스테크,2025,11013,53018060875.0,-1906486069.0,-3429770019.0,99402993289.0,-0.03450368953204894
088800,에이스테크,2025,11014,37885513748.0,-4253549500.0,-3417420700.0,78625516876.0,-0.04346452444172292
090430,아모레퍼시픽,2024,11011,3885110699186.0,220481343913.0,601641373835.0,5326007889106.0,0.11296291450593192
090430,아모레퍼시픽,2024,11012,904751327724.0,4153760695.0,530597868353.0,5335749107921.0,0.09944205726714539
090430,아모레퍼시픽,2024,11013,911452525506.0,72675928942.0,80113584354.0,4886397615959.0,0.016395224181582894
090430,아모레퍼시픽,2024,11014,977207865626.0,65170990869.0,37160331343.0,5372883953949.0,0.006916272836246098
090430,아모레퍼시픽,2025,11012,1005023630792.0,73662493730.0,37630569127.0,5372438014537.0,0.007004374741072378
090430,아모레퍼시픽,2025,11013,1067512073116.0,117729877264.0,118952934878.0,5371726246825.0,0.02214426599797561
090430,아모레퍼시픽,2025,11014,1016903549806.0,91886526963.0,68238567058.0,5430492301017.0,0.012565816002578728
091120,이엠텍,2024,11011,167587926897.0,-30512910121.0,-44733935468.0,206460991702.0,-0.21667015691064637
091120,이엠텍,2024,11012,35425537843.0,-8727389617.0,-7633859605.0,236822720004.0,-0.03223449002220337
091120,이엠텍,2024,11013,61966667717.0,347232077.0,601437465.0,243976437883.0,0.0024651456928329366
091120,이엠텍,2024,11014,38187132528.0,-9558722353.0,-8434952898.0,226263653985.0,-0.03727930999717343
091120,이엠텍,2025,11012,53179464770.0,-1461263000.0,-2043099084.0,187227089008.0,-0.010912411739268673
091120,이엠텍,2025,11013,53404682338.0,-3950272016.0,-2974257591.0,199991454542.0,-0.014871923391983627
091120,이엠텍,2025,11014,52122170691.0,-4377265571.0,-2876765094.0,185668326362.0,-0.015494107963202797
092440,기신정기,2024,11011,137860488679.0,2498092901.0,1715138867.0,249284656369.0,0.0068802424183748824
092440,기신정기,2024,11012,31683142044.0,-531969131.0,552416950.0,248242717929.0,0.002225309787971291
092440,기신정기,2024,11013,36615511456.0,1626426114.0,1650693715.0,247956204482.0,0.006657198671226755
092440,기신정기,2024,11014,32493192195.0,163110088.0,613248777.0,250100348471.0,0.0024520108858269276
092440,기신정기,2025,11011,131315525932.0,1018157936.0,3113404250.0,249969268041.0,0.012455148084401076
092440,기신정기,2025,11012,29804035947.0,-712692249.0,-270721354.0,244184588825.0,-0.0011086750204126032
092440,기신정기,2025,11013,29839287361.0,-1365439203.0,-657283629.0,244342047796.0,-0.0026900144077893744
092440,기신정기,2025,11014,31246970742.0,-139628628.0,165303430.0,245267730875.0,0.0006739713757300035
094360,칩스앤미디어,2024,11011,27075424194.0,5281327227.0,10009046321.0,75782540733.0,0.13207588745624485
094360,칩스앤미디어,2024,11012,6049940785.0,628509336.0,1246488726.0,67273841587.0,0.018528579557747026
094360,칩스앤미디어,2024,11013,4908998591.0,9378251.0,793173022.0,71617994409.0,0.011075052136622309
094360,칩스앤미디어,2024,11014,7029789735.0,1725242447.0,1682416121.0,66325461202.0,0.025366067427349724
094360,칩스앤미디어,2025,11012,6613279142.0,1376378642.0,802160682.0,76816121910.0,0.010442608427171509
094360,칩스앤미디어,2025,11013,5369889309.0,203111488.0,-685855094.0,75856429068.0,-0.009041489329601565
094360,칩스앤미디어,2025,11014,6617338462.0,1525038294.0,2178517360.0,79856881166.0,0.02728027100722197
098120,마이크로컨텍솔,2024,11011,69664082922.0,10204007443.0,10680949268.0,65058500062.0,0.16417453918890196
098120,마이크로컨텍솔,2024,11012,15147509224.0,1518017657.0,1405419175.0,58008909252.0,0.02422764353135195
098120,마이크로컨텍솔,2024,11013,14307719141.0,1993204426.0,2140185017.0,56603490077.0,0.0378101246776236
098120,마이크로컨텍솔,2024,11014,18455903450.0,2632132438.0,1962894724.0,59971803976.0,0.032730293135512935
098120,마이크로컨텍솔,2025,11012,22367139280.0,3692919283.0,2162913937.0,71011042199.0,0.030458839499055528
098120,마이크로컨텍솔,2025,11013,25319907339.0,4982792319.0,4454649480.0,68848128262.0,0.06470255027192506
098120,마이크로컨텍솔,2025,11014,25391969862.0,3901587384.0,4001717325.0,75012759524.0,0.05334715520923702
099520,DGI,2024,11011,21360983111.0,503079763.0,1199573522.0,26020457464.0,0.0461011695762706
099520,DGI,2024,11012,8513283421.0,848391369.0,1107310460.0,26859201045.0,0.0412264854097785
099520,DGI,2024,11013,4351298255.0,-26780344.0,264393750.0,25751890585.0,0.010266964638083872
099520,DGI,2024,11014,3615086532.0,-297552250.0,-231883559.0,26627317486.0,-0.008708483651119522
099520,DGI,2025,11012,4398161106.0,-1040374808.0,-1577012042.0,23198337605.0,-0.0679795280529111
099520,DGI,2025,11013,2761638915.0,-1759742416.0,-1245107817.0,24775349647.0,-0.05025591302404758
099520,DGI,2025,11014,7649862757.0,-712081748.0,-535686753.0,22662650852.0,-0.023637426905543362
100120,뷰웍스,2024,11011,222898069398.0,22330975608.0,21093961843.0,236797033017.0,0.08908034688714041
100120,뷰웍스,2024,11012,54224333299.0,3756588360.0,2627527752.0,226078765324.0,0.011622178439600084
100120,뷰웍스,2024,11013,60548906647.0,7120871916.0,8064719695.0,222683960907.0,0.036215988175134384
100120,뷰웍스,2024,11014,48377592880.0,4523872546.0,1166950132.0,226736412280.0,0.005146725752010739
100120,뷰웍스,2025,11012,62704424423.0,6531884313.0,1958196323.0,230121287277.0,0.008509409738538849
100120,뷰웍스,2025,11013,54397083215.0,2058977794.0,2122167526.0,232370356283.0,0.009132694720386138
100120,뷰웍스,2025,11014,53672954614.0,4302756453.0,6358891298.0,236913629857.0,0.026840546497211654
100590,머큐리,2024,11011,134308402060.0,-886508422.0,-1505529043.0,98929937049.0,-0.01521813404424094
100590,머큐리,2024,11012,36779615851.0,-31912238.0,1146009724.0,104082502732.0,0.011010589618034436
100590,머큐리,2024,11013,35360844310.0,146324032.0,2234320913.0,102936493008.0,0.021705819264955465
100590,머큐리,2024,11014,30161343490.0,-380040648.0,-876902002.0,103205600730.0,-0.008496651303780458
100590,머큐리,2025,11012,32189698001.0,-194120249.0,741822401.0,97492916282.0,0.007608987701775844
100590,머큐리,2025,11013,21518236747.0,-2290483889.0,-2174980545.0,96750917704.0,-0.022480205837986374
100590,머큐리,2025,11014,29613270829.0,-302818685.0,-685771968.0,96805247931.0,-0.0070840371018810735
109820,진매트릭스,2024,11011,10018845652.0,-1641652319.0,-3748057576.0,19227336451.0,-0.19493379052016674
109820,진매트릭스,2024,11012,2955676919.0,-144906474.0,-1265077642.0,19943586304.0,-0.06343280605185181
109820,진매트릭스,2024,11013,1805894146.0,-914375311.0,-1848669081.0,21299572946.0,-0.08679371580298162
109820,진매트릭스,2024,11014,2632283365.0,-147767967.0,-193440843.0,19750145461.0,-0.009794400926412499
109820,진매트릭스,2025,11012,2693825528.0,-90715551.0,-390567766.0,18050405498.0,-0.021637617284734973
109820,진매트릭스,2025,11013,2496275350.0,-288227356.0,-786363187.0,18440973264.0,-0.0426421738019174
109820,진매트릭스,2025,11014,2587595982.0,-109240853.0,265787746.0,18316193244.0,0.01451108002952887
114810,한솔아이원스,2024,11011,157137657251.0,23065681206.0,31072611398.0,182201098517.0,0.17054019789623176
114810,한솔아이원스,2024,11012,39538032476.0,7264435119.0,13512920054.0,174234092934.0,0.07755611904909278
114810,한솔아이원스,2024,11013,37336675287.0,4893742644.0,8333354087.0,160384099675.0,0.0519587297237481
114810,한솔아이원스,2024,11014,36546361394.0,4692464498.0,4210843087.0,178486358000.0,0.023591960383885474
114810,한솔아이원스,2025,11012,47021148050.0,9086242679.0,7463667946.0,200377803106.0,0.03724797772162276
114810,한솔아이원스,2025,11013,48851407837.0,11906237250.0,10634783115.0,192848721459.0,0.05514572787697208
114810,한솔아이원스,2025,11014,51223987501.0,9380140718.0,6441458136.0,206964851139.0,0.031123440045739175
126340,비나텍,2024,11011,59591709951.0,-8067980363.0,-9667529378.0,83923633993.0,-0.11519436084960716
126340,비나텍,2024,11012,18344878659.0,694586880.0,1300666799.0,67823272066.0,0.019177293565758646
126340,비나텍,2024,11013,13476838961.0,428643735.0,1306254549.0,66527832681.0,0.0196347077059232
126340,비나텍,2024,11014,14047871535.0,-2513984899.0,-6731904016.0,91998245340.0,-0.07317426534735255
126340,비나텍,2025,11012,20689950380.0,957086327.0,-2902889192.0,75388386362.0,-0.03850578758989355
126340,비나텍,2025,11013,15739378515.0,-2409395108.0,-2579438378.0,81254862785.0,-0.031745033953539274
126340,비나텍,2025,11014,23010633345.0,2565680047.0,2206119776.0,80063948209.0,0.027554471461251392
136540,윈스테크넷,2024,11011,101459073957.0,20357730105.0,19871622345.0,180725651588.0,0.10995463106865044
136540,윈스테크넷,2024,11012,22954513449.0,3981067814.0,3769339212.0,191318231531.0,0.019701934216286333
136540,윈스테크넷,2024,11013,23744499542.0,4956000954.0,4864207076.0,187760134024.0,0.02590649554701662
136540,윈스테크넷,2024,11014,21480193158.0,4251098791.0,4837631579.0,196155863110.0,0.02466218191136688
136540,윈스테크넷,2025,11012,21949128958.0,4675241741.0,3852424996.0,174915834729.0,0.022024449655850917
136540,윈스테크넷,2025,11013,18299680428.0,2446795099.0,2830869141.0,174060506024.0,0.016263707406490423
136540,윈스테크넷,2025,11014,18568147513.0,3428795200.0,3791538602.0,177950826067.0,0.021306664800603135
142280,녹십자엠에스,2024,11011,103852287192.0,2334698730.0,3396435104.0,43428750520.0,0.07820706475162942
142280,녹십자엠에스,2024,11012,25478428858.0,354459748.0,-173925937.0,38106290541.0,-0.00456423164078032
142280,녹십자엠에스,2024,11013,23698510422.0,77473542.0,1255532122.0,38299742842.0,0.03278173765237836
142280,녹십자엠에스,2024,11014,26923082721.0,931287595.0,179039780.0,41355672414.0,0.004329267777529601
142280,녹십자엠에스,2025,11012,30438074479.0,1058167968.0,2412797396.0,45385002571.0,0.05316287890973313
142280,녹십자엠에스,2025,11013,26481930784.0,495477577.0,-727253745.0,42701496775.0,-0.01703110663384937
142280,녹십자엠에스,2025,11014,26445553419.0,943607761.0,1442809206.0,46802589057.0,0.030827551104979034
155660,DSR,2024,11011,299809123352.0,15340514051.0,14512806208.0,234202276765.0,0.06196697320138454
155660,DSR,2024,11012,75451317534.0,5142182082.0,4675113475.0,227540932695.0,0.020546252578065183
155660,DSR,2024,11013,68123557880.0,5117244422.0,4607269422.0,222449162182.0,0.02071156113517072
155660,DSR,2024,11014,74179035277.0,1589546105.0,3157545198.0,230302173669.0,0.013710444620197798
155660,DSR,2025,11012,76690585011.0,2950636953.0,-123349707.0,234940745144.0,-0.0005250247543243145
155660,DSR,2025,11013,74084797444.0,5728005822.0,4200675573.0,237657052876.0,0.017675366761329595
155660,DSR,2025,11014,74656510949.0,5493902141.0,7288515132.0,242345797118.0,0.03007485674880991
186230,그린플러스,2024,11011,87683082859.0,2486072224.0,256264567.0,46218737381.0,0.005544603369138064
186230,그린플러스,2024,11012,20976295530.0,-628644880.0,-1526404828.0,44756799951.0,-0.03410442278427226
186230,그린플러스,2024,11013,17864214931.0,344865347.0,30902806.0,46107858367.0,0.0006702286138303388
186230,그린플러스,2024,11014,20369126079.0,-1205308965.0,-1720873419.0,43126716368.0,-0.03990272304331723
186230,그린플러스,2025,11012,25893558366.0,-1521950404.0,-1941573164.0,47677330078.0,-0.04072319403841597
186230,그린플러스,2025,11013,22077106607.0,300764869.0,-772733266.0,61282805850.0,-0.012609299709471446
186230,그린플러스,2025,11014,27855013832.0,1639994165.0,51435113.0,47746893670.0,0.0010772452205056716
189330,씨이랩,2024,11011,9093357973.0,-5284958770.0,-5186782443.0,9599640362.0,-0.5403100790662724
189330,씨이랩,2024,11012,348231363.0,-1905078424.0,-1872311322.0,11059965813.0,-0.16928726124987345
189330,씨이랩,2024,11013,2289732768.0,-1947757800.0,-1917752942.0,12968581453.0,-0.14787684751414115
189330,씨이랩,2024,11014,2600718773.0,-1149857723.0,-1145414110.0,9917715071.0,-0.11549173391250776
189330,씨이랩,2025,11012,716262333.0,-1245282273.0,-1235561581.0,7534843854.0,-0.16397971941304146
189330,씨이랩,2025,11013,784290866.0,-1069785728.0,-841105499.0,8756215728.0,-0.09605810605035381
189330,씨이랩,2025,11014,3838989881.0,-662053905.0,-595461568.0,25662367297.0,-0.023203688151934878
204270,제이앤티씨,2024,11011,273239103365.0,-46091032142.0,-33401167330.0,337126919326.0,-0.09907594266508644
204270,제이앤티씨,2024,11012,65345742375.0,-20865693381.0,-15088816230.0,383998956631.0,-0.03929389903134411
204270,제이앤티씨,2024,11013,127061594527.0,31758159685.0,32342331709.0,394530338482.0,0.08197679254133097
204270,제이앤티씨,2024,11014,32661740443.0,-25247220463.0,-36422210127.0,342002826785.0,-0.10649681018542229
204270,제이앤티씨,2025,11012,56085163295.0,-23845215982.0,-39650994118.0,276347900597.0,-0.14348216155194649
204270,제이앤티씨,2025,11013,48048658420.0,-14167684971.0,-18015559724.0,318948808300.0,-0.05648417318134247
204270,제이앤티씨,2025,11014,39097163083.0,-17925640251.0,-15627483077.0,261108246993.0,-0.05985059168743511
207760,미스터블루,2024,11011,70341804726.0,-13552961926.0,-16743234375.0,58693479737.0,-0.28526566238745543
207760,미스터블루,2024,11012,16159975751.0,-3009175727.0,-1172886161.0,72327637202.0,-0.016216293057165806
207760,미스터블루,2024,11013,15711426911.0,-3642298248.0,-1502287981.0,66584079986.0,-0.0225622698596402
207760,미스터블루,2024,11014,19465645773.0,-4600177346.0,-4889049536.0,67582965807.0,-0.07234144695516766
207760,미스터블루,2025,11012,16437479831.0,-1773210890.0,-8285500167.0,62209085516.0,-0.1331879435017413
207760,미스터블루,2025,11013,17053580195.0,-435712239.0,6152013776.0,64928644972.0,0.09475037987706367
207760,미스터블루,2025,11014,17465919401.0,-713981666.0,76988229.0,62403681356.0,0.0012337129369147022
207940,삼성바이오로직스,2024,11011,4547322176421.0,1320052380133.0,1083315885986.0,10904676062018.0,0.09934416023225943
207940,삼성바이오로직스,2024,11012,1156904189162.0,434510778135.0,317992129218.0,10328324291749.0,0.03078835639117516
207940,삼성바이오로직스,2024,11013,946903318921.0,221299256140.0,179361788791.0,10010237632827.0,0.017917835257258152
207940,삼성바이오로직스,2024,11014,1187075475928.0,338578425778.0,264468354037.0,10591549252054.0,0.02496975161454422
207940,삼성바이오로직스,2025,11012,1289905421405.0,475599675863.0,324386142540.0,11602793794048.0,0.027957589206351625
207940,삼성바이오로직스,2025,11013,1298272949854.0,486688724699.0,375553550929.0,11280108567285.0,0.03329343407369276
207940,삼성바이오로직스,2025,11014,1660220823312.0,728848136440.0,574459721021.0,12179417948941.0,0.04716643467112065
214320,이노션,2024,11011,2120578469848.0,155663117200.0,116121811100.0,1031880296378.0,0.11253418783903407
214320,이노션,2024,11012,522073586393.0,36661234943.0,26781990927.0,972173794032.0,0.02754856291273209
214320,이노션,2024,11013,487514636179.0,30475697693.0,29437643281.0,941603254764.0,0.03126331937794559
214320,이노션,2024,11014,512024223344.0,45896006406.0,32655485521.0,974922766317.0,0.03349545897298488
214320,이노션,2025,11012,519043151754.0,36415108527.0,23823935469.0,1015135398503.0,0.023468726934488426
214320,이노션,2025,11013,503391145632.0,29842242089.0,16890220669.0,1021822642644.0,0.016529503226994455
214320,이노션,2025,11014,491527618685.0,51327081354.0,33527894392.0,1066582240634.0,0.03143488904528382
214450,파마리서치,2024,11011,350115068641.0,126050757121.0,88943035620.0,569440798163.0,0.15619364806126945
214450,파마리서치,2024,11012,83106581620.0,30760698843.0,28718192888.0,508300707292.0,0.05649843188493235
214450,파마리서치,2024,11013,74716536142.0,26668362059.0,18305286876.0,470867168621.0,0.03887569169370967
214450,파마리서치,2024,11014,89208791343.0,34923262674.0,25512480181.0,542211127535.0,0.04705266802063769
214450,파마리서치,2025,11012,140607447466.0,55877690378.0,42044835186.0,637474666633.0,0.06595530361711706
214450,파마리서치,2025,11013,116909970307.0,44733584603.0,36026848814.0,594050222681.0,0.060646133001024255
214450,파마리서치,2025,11014,135426410999.0,61870558180.0,50852909683.0,688775854917.0,0.07383085414503672
217480,에스디생명공학,2024,11011,34471256404.0,-9237953365.0,-14761589278.0,29796961150.0,-0.49540586382917107
217480,에스디생명공학,2024,11012,9687560456.0,-1708552875.0,-3561404608.0,39420503331.0,-0.09034396588232645
217480,에스디생명공학,2024,11013,10189191054.0,-2078283622.0,-1661169073.0,43396528277.0,-0.038278847155624046
217480,에스디생명공학,2024,11014,8125790179.0,-2166538835.0,-3842328876.0,35672693933.0,-0.1077106451006087
217480,에스디생명공학,2025,11012,7802407192.0,-1871671811.0,-1259151037.0,37549544697.0,-0.03353305738220041
217480,에스디생명공학,2025,11013,9052753343.0,-1153665894.0,-1280984338.0,28479758164.0,-0.04497876458864161
217480,에스디생명공학,2025,11014,6872048869.0,-1746678564.0,-1945699717.0,35614880427.0,-0.05463165097488143
222160,NPX,2024,11011,8293471882.0,-3205373321.0,-3032458683.0,20591397758.0,-0.14726822912358412
222160,NPX,2024,11012,4177759279.0,-36509575.0,,22928829898.0,
222160,NPX,2024,11013,3316392230.0,-902820876.0,,22984317084.0,
222160,NPX,2025,11012,1577882247.0,-3884701996.0,,14283852466.0,
222160,NPX,2025,11013,952189451.0,-1161406500.0,,17902019254.0,
222160,NPX,2025,11014,435179482.0,-1065884387.0,,12847553969.0,
225220,제놀루션,2024,11011,7135737397.0,-9163973133.0,-7208794822.0,80396845336.0,-0.08966514534087142
225220,제놀루션,2024,11012,2056175190.0,-2421308208.0,-2302809790.0,85803360867.0,-0.026838223663167272
225220,제놀루션,2024,11013,1262536366.0,-2166750602.0,-39869295.0,88106170657.0,-0.00045251421895535986
225220,제놀루션,2024,11014,1690729384.0,-2498663825.0,-3293950260.0,82509410607.0,-0.0399221159837075
225220,제놀루션,2025,11012,2881665381.0,-1694685420.0,-3742802718.0,74650203709.0,-0.05013787681799399
225220,제놀루션,2025,11013,2068700556.0,-2484966579.0,-2254375184.0,78393006427.0,-0.028757350773366327
225220,제놀루션,2025,11014,2069097683.0,-2439993259.0,-1255614573.0,73394589136.0,-0.01710772671093436
237690,에스티팜,2024,11011,273751342840.0,27692533192.0,32463839888.0,502991186991.0,0.06454156797896515
237690,에스티팜,2024,11012,44592016777.0,-3058878992.0,907078180.0,428242571321.0,0.0021181410741158585
237690,에스티팜,2024,11013,51721266686.0,1879456054.0,5423357822.0,391423006521.0,0.01385549068820265
237690,에스티팜,2024,11014,61702751567.0,6095852391.0,13691836761.0,488523936489.0,0.028026951676928313
237690,에스티팜,2025,11012,68250893813.0,12918898204.0,5367408105.0,500450770923.0,0.010725147041137912
237690,에스티팜,2025,11013,52419752950.0,1025132554.0,708719288.0,494296466625.0,0.0014337939594006297
237690,에스티팜,2025,11014,81910210108.0,14724930873.0,17461337439.0,555977500581.0,0.03140655407953162
239890,피엔에이치테크,2024,11011,33592601051.0,2535571208.0,3386842164.0,52265913016.0,0.06480021047299407
239890,피엔에이치테크,2024,11012,7916554187.0,315211148.0,731671939.0,51573328609.0,0.01418702183345825
239890,피엔에이치테크,2024,11013,10518003954.0,1813858249.0,1536404656.0,50683388969.0,0.030313771183290976
239890,피엔에이치테크,2024,11014,8376365605.0,693528444.0,748458850.0,52244742249.0,0.014326012872890113
239890,피엔에이치테크,2025,11012,8943648524.0,422569599.0,825903683.0,54089959212.0,0.015269075721853587
239890,피엔에이치테크,2025,11013,7004442275.0,464868418.0,561022362.0,53255748421.0,0.010534493996121847
239890,피엔에이치테크,2025,11014,6846124394.0,968658759.0,913525001.0,55089979947.0,0.016582416655059017
241560,두산밥캣,2024,11011,6269305000.0,638867000.0,413029000.0,4690139000.0,0.08806327488375078
241560,두산밥캣,2024,11012,1629269502.0,173676282.0,114466901.0,4749742000.0,0.02409960393638223
241560,두산밥캣,2024,11013,1802536337.0,245375785.0,163198549.0,4665374587.0,0.03498080292518214
241560,두산밥캣,2024,11014,1305541887.0,91880741.0,46827947.0,4830009829.0,0.00969520739250653
241560,두산밥캣,2025,11012,1566660000.0,145380000.0,86623000.0,4938471000.0,0.017540449260509985
241560,두산밥캣,2025,11013,1444356000.0,137708000.0,78042000.0,4690706000.0,0.016637580782082696
241560,두산밥캣,2025,11014,1529458000.0,97607000.0,59705000.0,4957363000.0,0.012043701459828542
248070,솔루엠,2024,11011,1594442254779.0,69087394974.0,37687785051.0,434353083187.0,0.08676762410542037
248070,솔루엠,2024,11012,393932007688.0,20565530691.0,15181752011.0,433706471034.0,0.03500467026651728
