date,open,high,low,close,volume,등락률
2020-01-02,8466,8710,8378,8623,107996,3.6418269230769234
2020-01-03,8632,8866,8466,8544,71965,-0.9161544706018787
2020-01-06,8534,8642,8319,8330,67385,-2.5046816479400746
2020-01-07,8339,8729,8339,8681,65214,4.213685474189676
2020-01-08,8651,8671,8290,8398,129397,-3.2599930883538764
2020-01-09,8476,9149,8476,8886,347586,5.8109073588949745
2020-01-10,8915,9052,8856,8994,103903,1.2153950033760972
2020-01-13,8993,9393,8954,9208,162127,2.3793640204580835
2020-01-14,9237,9462,9032,9150,133483,-0.629887054735013
2020-01-15,9227,9276,9100,9150,50634,0.0
2020-01-16,9149,10057,9081,9960,599443,8.852459016393443
2020-01-17,9862,10936,9755,10644,584957,6.8674698795180715
2020-01-20,10546,10790,10204,10790,380822,1.3716647876738068
2020-01-21,10790,10985,10448,10888,183753,0.9082483781278963
2020-01-22,10936,11669,10790,11572,471714,6.282145481263776
2020-01-23,11571,12108,11425,11913,353729,2.9467680608365017
2020-01-28,11815,12303,11571,12060,535491,1.2339461092923696
2020-01-29,12450,12596,9813,9960,1489212,-17.412935323383085
2020-01-30,9765,10057,8837,8964,975046,-10.0
2020-01-31,8934,9110,8739,8886,446172,-0.8701472556894244
2020-02-03,8622,9120,8466,8915,268633,0.32635606572135945
2020-02-04,8886,9100,8886,9013,135353,1.0992708917554683
2020-02-05,9091,9110,8847,9062,175005,0.5436591589925663
2020-02-06,9061,9140,8886,9091,146529,0.320017656146546
2020-02-07,9130,9130,8866,8906,144814,-2.034979650203498
2020-02-10,8905,8934,8710,8808,104771,-1.1003817651021783
2020-02-11,8866,8886,8602,8720,161705,-0.9990917347865577
2020-02-12,8700,8808,8632,8749,83952,0.33256880733944955
2020-02-13,8749,8895,8700,8867,85455,1.3487255686364157
2020-02-14,8895,9325,8856,9306,322621,4.950941693921282
2020-02-17,9442,9696,9306,9687,223175,4.094132817537073
2020-02-18,9677,9813,9384,9755,189006,0.7019717146691442
2020-02-19,9667,10009,9530,9765,135517,0.10251153254741158
2020-02-20,9813,9960,9599,9638,81902,-1.300563236047107
2020-02-21,9638,9725,9335,9453,45935,-1.9194853704087984
2020-02-24,9325,9345,8593,8906,126957,-5.786522796995663
2020-02-25,8876,9149,8759,9150,83405,2.73972602739726
2020-02-26,8837,9061,8837,9013,34037,-1.4972677595628414
2020-02-27,9266,9266,8368,8554,104552,-5.092643958726284
2020-02-28,8495,8495,7860,7988,164745,-6.616787467851297
2020-03-02,7870,8163,7821,8095,73775,1.3395092638958437
2020-03-03,8202,8485,8183,8271,58661,2.1741815935762814
2020-03-04,8114,8436,8114,8427,45382,1.8861080885019947
2020-03-05,8495,8788,8495,8730,80727,3.595585617657529
2020-03-06,8710,8710,8485,8574,46294,-1.7869415807560136
2020-03-09,8124,8417,8056,8105,72391,-5.470025658968976
2020-03-10,7948,8202,7851,8095,32578,-0.12338062924120913
2020-03-11,8104,8153,7753,7949,69872,-1.8035824583075972
2020-03-12,7899,7899,7118,7363,187892,-7.371996477544346
2020-03-13,6444,6786,5859,6543,372338,-11.136764905609127
2020-03-16,6552,6737,5956,6103,256514,-6.724744001222681
2020-03-17,5497,6542,5497,6162,507683,0.9667376699983614
2020-03-18,6171,6610,6103,6201,293978,0.6329113924050633
2020-03-19,6220,6337,5526,5566,417539,-10.240283825189486
2020-03-20,5575,6034,5575,5859,188715,5.264103485447359
2020-03-23,5380,5663,5146,5254,203136,-10.32599419696194
2020-03-24,5312,5566,5282,5507,94283,4.815378759040731
2020-03-25,5653,6239,5653,6005,203591,9.043036135827128
2020-03-26,6034,6396,5937,6103,155259,1.6319733555370524
2020-03-27,6191,6444,6005,6103,141900,0.0
2020-03-30,6025,6083,5741,6064,118258,-0.6390299852531542
2020-03-31,6181,6376,6161,6318,94493,4.188654353562005
2020-04-01,6317,6679,6210,6240,105883,-1.2345679012345678
2020-04-02,6230,6317,6044,6318,63075,1.25
2020-04-03,6376,6396,6191,6318,38493,0.0
2020-04-06,6327,6757,6288,6660,108303,5.413105413105413
2020-04-07,6776,7558,6776,7451,325525,11.876876876876876
2020-04-08,7587,7929,7226,7744,162382,3.9323580727419136
2020-04-09,7948,7948,7567,7744,111678,0.0
2020-04-10,7704,8759,7704,8544,679817,10.330578512396695
2020-04-13,8544,8583,8192,8447,231155,-1.1352996254681649
2020-04-14,8407,9208,8407,8759,408125,3.6936190363442645
2020-04-16,8573,8651,8036,8486,257447,-3.1167941545838564
2020-04-17,8505,8768,8222,8320,225594,-1.9561630921517792
2020-04-20,8407,8407,8026,8095,199074,-2.7043269230769234
