date,open,high,low,close,volume,등락률
2020-01-02,29600,29750,29200,29250,225430,-1.1824324324324325
2020-01-03,29500,29500,29050,29150,937597,-0.3418803418803419
2020-01-06,29050,29250,28900,28950,158775,-0.6861063464837049
2020-01-07,28750,29200,28700,29150,211623,0.690846286701209
2020-01-08,28600,28650,28050,28500,330905,-2.2298456260720414
2020-01-09,28400,29050,28400,29000,415466,1.7543859649122806
2020-01-10,28550,29100,28500,29000,301108,0.0
2020-01-13,29000,29450,28800,29400,357270,1.3793103448275863
2020-01-14,29500,29500,29100,29300,342988,-0.3401360544217687
2020-01-15,29150,29500,29050,29500,218209,0.6825938566552902
2020-01-16,29150,29200,28600,28800,510462,-2.3728813559322033
2020-01-17,28600,28800,28550,28600,405335,-0.6944444444444444
2020-01-20,28500,28950,28450,28700,304142,0.34965034965034963
2020-01-21,28700,28750,28350,28350,267792,-1.2195121951219512
2020-01-22,28650,28950,28550,28850,315836,1.763668430335097
2020-01-23,28600,28800,28450,28600,508864,-0.8665511265164645
2020-01-28,28100,28450,27600,27650,525421,-3.3216783216783217
2020-01-29,27600,27650,27100,27300,307883,-1.2658227848101267
2020-01-30,27350,28050,27200,28000,507576,2.564102564102564
2020-01-31,28300,28300,27500,27550,384395,-1.607142857142857
2020-02-03,27550,27600,27050,27100,434299,-1.6333938294010888
2020-02-04,26950,27250,26500,26800,634520,-1.107011070110701
2020-02-05,26700,26950,26650,26750,412730,-0.18656716417910446
2020-02-06,27100,27850,27100,27650,270219,3.364485981308411
2020-02-07,27400,27750,27250,27300,376421,-1.2658227848101267
2020-02-10,27100,27400,27000,27050,622853,-0.9157509157509158
2020-02-11,27050,27550,26950,26950,452954,-0.36968576709796674
2020-02-12,26900,27500,26600,27200,692906,0.927643784786642
2020-02-13,27150,27400,26800,26850,470372,-1.2867647058823528
2020-02-14,26650,26950,26500,26650,317412,-0.74487895716946
2020-02-17,26750,26750,26450,26450,288127,-0.7504690431519699
2020-02-18,26450,26600,26150,26200,451031,-0.945179584120983
2020-02-19,26100,26700,26100,26250,391808,0.19083969465648853
2020-02-20,26100,26350,25750,25800,430445,-1.7142857142857144
2020-02-21,25500,25750,25050,25050,469336,-2.9069767441860463
2020-02-24,24100,24500,23800,23800,687517,-4.990019960079841
2020-02-25,23500,24400,23350,24150,589514,1.4705882352941175
