date,open,high,low,close,volume,등락률
2020-01-02,2000,2000,2000,2000,0,-4.761904761904762
2020-01-03,2200,2200,2200,2200,1,10.0
2020-01-06,2300,2300,1950,1950,1021,-11.363636363636363
2020-01-07,2200,2200,2200,2200,1,12.82051282051282
2020-01-08,2400,2400,1900,2000,42,-9.090909090909092
2020-01-09,2100,2100,1900,1900,11,-5.0
2020-01-10,2000,2000,2000,2000,1,5.263157894736842
2020-01-13,1900,1900,1900,1900,0,-5.0
2020-01-14,1850,1850,1850,1850,0,-2.631578947368421
2020-01-15,2100,2100,2100,2100,1,13.513513513513514
2020-01-16,2300,2300,2000,2000,21,-4.761904761904762
2020-01-17,2200,2200,2200,2200,1,10.0
2020-01-20,1995,1995,1995,1995,0,-9.318181818181818
2020-01-21,2200,2200,1900,2000,12,0.2506265664160401
2020-01-22,2100,2100,2100,2100,1,5.0
2020-01-23,2155,2155,2155,2155,11,2.619047619047619
2020-01-28,2100,2100,2100,2100,0,-2.5522041763341066
2020-01-29,2200,2200,2200,2200,1,4.761904761904762
2020-01-30,2200,2200,1900,1900,1001,-13.636363636363635
2020-01-31,1900,1900,1900,1900,0,0.0
2020-02-03,2100,2100,2100,2100,1,10.526315789473683
2020-02-04,2100,2100,1785,1785,138,-15.0
2020-02-05,2000,2000,2000,2000,1,12.044817927170868
2020-02-06,2000,2000,2000,2000,1,0.0
2020-02-07,2000,2300,1700,1700,73,-15.0
2020-02-10,1955,1955,1450,1900,962,11.76470588235294
2020-02-11,1900,1900,1620,1620,3341,-14.736842105263156
2020-02-12,1800,1800,1800,1800,1,11.11111111111111
2020-02-13,1800,1900,1530,1530,121,-15.0
2020-02-14,1700,1700,1310,1500,22,-1.9607843137254901
2020-02-17,1700,1700,1300,1495,1042,-0.33333333333333337
2020-02-18,1500,1600,1500,1600,12,7.023411371237458
2020-02-19,1700,1800,1360,1600,112,0.0
2020-02-20,1600,1695,1600,1695,21,5.9375
2020-02-21,1450,1900,1450,1695,1091,0.0
2020-02-24,1900,1900,1880,1880,85,10.914454277286136
2020-02-25,1850,1850,1850,1850,0,-1.5957446808510638
2020-02-26,2000,2100,1600,1995,612,7.837837837837839
2020-02-27,1900,1900,1900,1900,11,-4.761904761904762
2020-02-28,1900,2185,1620,1700,153,-10.526315789473683
2020-03-02,1800,1955,1450,1800,173,5.88235294117647
2020-03-03,1600,1600,1600,1600,0,-11.11111111111111
2020-03-04,1360,1800,1360,1500,108,-6.25
2020-03-05,1280,1700,1280,1700,1700,13.333333333333334
2020-03-06,1600,1600,1600,1600,0,-5.88235294117647
