date,open,high,low,close,volume,등락률
2020-01-02,13350,13400,13100,13250,39959,-0.37593984962406013
2020-01-03,13250,13400,13100,13150,61948,-0.7547169811320755
2020-01-06,13050,13100,12900,13050,38939,-0.7604562737642585
2020-01-07,13050,13250,13000,13150,51411,0.7662835249042145
2020-01-08,13150,13150,12400,12550,130821,-4.562737642585551
2020-01-09,12800,13050,12750,13050,77358,3.9840637450199203
2020-01-10,13100,13700,13100,13700,152123,4.980842911877394
2020-01-13,13700,13700,13350,13600,87821,-0.7299270072992701
2020-01-14,13500,14100,13500,13850,196530,1.8382352941176472
2020-01-15,13800,14900,13700,14700,420945,6.137184115523466
2020-01-16,14700,14700,14300,14700,149250,0.0
2020-01-17,14850,15150,14400,14450,136768,-1.7006802721088436
2020-01-20,14550,14650,14200,14300,72765,-1.0380622837370241
2020-01-21,14300,14750,14250,14600,122499,2.097902097902098
2020-01-22,14600,14700,14450,14700,65217,0.684931506849315
2020-01-23,14650,14950,14450,14600,92231,-0.6802721088435374
2020-01-28,14050,14400,13700,14300,148447,-2.054794520547945
2020-01-29,14500,14500,14150,14250,59898,-0.34965034965034963
2020-01-30,14300,14350,13550,13650,100329,-4.2105263157894735
2020-01-31,13700,13800,13350,13500,67990,-1.098901098901099
2020-02-03,13150,14200,12800,14150,228353,4.814814814814815
2020-02-04,14450,14700,14250,14650,161842,3.53356890459364
2020-02-05,15350,15400,14800,15000,346169,2.3890784982935154
2020-02-06,15150,15300,14700,15000,131146,0.0
2020-02-07,15250,15250,14800,15050,90286,0.33333333333333337
2020-02-10,15050,15100,14850,14950,72080,-0.6644518272425249
2020-02-11,15050,15100,14800,14950,62298,0.0
2020-02-12,14850,15700,14850,15700,275039,5.016722408026756
2020-02-13,15950,16400,15600,15950,360266,1.5923566878980893
2020-02-14,15950,16200,15700,15800,167871,-0.9404388714733543
2020-02-17,15800,15800,15350,15650,131529,-0.949367088607595
2020-02-18,15750,16100,15550,15600,175953,-0.3194888178913738
2020-02-19,15700,16050,15200,15850,164273,1.6025641025641024
2020-02-20,16000,16050,15650,15800,118340,-0.31545741324921134
2020-02-21,15650,15900,15450,15800,126717,0.0
2020-02-24,15250,15500,15000,15250,153280,-3.481012658227848
2020-02-25,15200,15550,15050,15500,101443,1.639344262295082
2020-02-26,15200,15450,14900,15100,89831,-2.5806451612903225
2020-02-27,14950,14950,14150,14200,159239,-5.960264900662252
2020-02-28,13850,14100,13400,13750,161443,-3.169014084507042
2020-03-02,13800,14050,13450,13800,93755,0.36363636363636365
2020-03-03,14150,14300,13750,13800,118242,0.0
2020-03-04,13800,14100,13600,14050,74563,1.8115942028985508
2020-03-05,14150,14250,13600,13900,129386,-1.0676156583629894
2020-03-06,13600,14000,13600,13950,73002,0.3597122302158274
2020-03-09,13750,13750,13000,13050,161265,-6.451612903225806
2020-03-10,12800,13100,12650,13050,115973,0.0
2020-03-11,13150,13150,12200,12400,129065,-4.980842911877394
