date,open,high,low,close,volume,등락률
2020-01-02,18050,18100,17700,17800,114409,0.0
2020-01-03,18000,18000,17100,17250,184066,-3.089887640449438
2020-01-06,16850,17350,16700,17000,120492,-1.4492753623188406
2020-01-07,17150,17550,17000,17100,105001,0.5882352941176471
2020-01-08,17100,17100,16200,16750,152312,-2.046783625730994
2020-01-09,17000,17800,17000,17600,360287,5.074626865671641
2020-01-10,17800,19350,17750,19050,946946,8.238636363636363
2020-01-13,19150,19700,18950,19350,430868,1.574803149606299
2020-01-14,19700,19950,18900,19150,322557,-1.03359173126615
2020-01-15,19300,19350,18900,19200,128665,0.26109660574412535
2020-01-16,19250,19650,19050,19650,149012,2.34375
2020-01-17,19900,19900,19200,19250,138403,-2.035623409669211
2020-01-20,19350,19950,19150,19150,280484,-0.5194805194805194
2020-01-21,19400,19650,19100,19150,127789,0.0
2020-01-22,19100,19550,19050,19400,142791,1.3054830287206265
2020-01-23,19200,19850,19100,19400,193061,0.0
2020-01-28,18300,18900,18000,18500,240101,-4.639175257731959
2020-01-29,18850,19250,18350,18750,186387,1.3513513513513513
2020-01-30,19000,20650,18900,19750,1023240,5.333333333333334
2020-01-31,19900,20150,18400,18550,585081,-6.075949367088607
2020-02-03,17900,19050,17450,18900,321863,1.8867924528301887
2020-02-04,19550,20550,19400,20550,745152,8.73015873015873
2020-02-05,21000,21350,19900,20100,707067,-2.18978102189781
2020-02-06,19950,20250,19750,20250,278374,0.7462686567164178
2020-02-07,20200,20850,20100,20350,246704,0.49382716049382713
2020-02-10,20200,20550,20000,20500,183766,0.7371007371007371
2020-02-11,20550,21850,20550,21500,616174,4.878048780487805
2020-02-12,21400,21500,21000,21400,261824,-0.46511627906976744
2020-02-13,21400,21650,20850,20950,239633,-2.102803738317757
2020-02-14,21150,21300,20800,21050,152524,0.47732696897374705
2020-02-17,21050,21050,20500,20800,164769,-1.187648456057007
2020-02-18,20800,21700,20700,20900,312978,0.4807692307692308
2020-02-19,21250,21350,19700,19850,542899,-5.023923444976076
2020-02-20,19950,20350,19100,19400,491932,-2.2670025188916876
2020-02-21,19000,19600,18450,18700,406748,-3.608247422680412
2020-02-24,17850,18400,17750,18100,268388,-3.2085561497326207
2020-02-25,18150,19000,18000,19000,240344,4.972375690607735
2020-02-26,18500,19050,18300,19000,160689,0.0
2020-02-27,18950,18950,17600,17650,281374,-7.105263157894736
2020-02-28,17100,17550,16600,16800,260656,-4.815864022662889
2020-03-02,16900,17700,16700,17650,165147,5.059523809523809
2020-03-03,18400,18400,17450,17450,154975,-1.13314447592068
2020-03-04,17400,18200,17250,18100,104746,3.7249283667621778
2020-03-05,18300,18500,17800,18150,121479,0.2762430939226519
2020-03-06,17800,18150,17600,18000,85316,-0.8264462809917356
2020-03-09,17400,17650,16550,16700,199823,-7.222222222222221
2020-03-10,16500,17100,16350,17000,183499,1.7964071856287425
2020-03-11,17100,17150,15450,15950,209086,-6.176470588235294
2020-03-12,15700,16000,14600,14700,272455,-7.836990595611286
2020-03-13,13500,14200,12100,13300,424731,-9.523809523809524
2020-03-16,13850,14050,12500,12550,221001,-5.639097744360902
2020-03-17,11300,13000,11300,12850,210041,2.3904382470119523
2020-03-18,13200,13300,11250,11300,215338,-12.062256809338521
2020-03-19,11700,12000,8600,8990,642017,-20.442477876106192
2020-03-20,9250,11000,9250,10650,488040,18.46496106785317
2020-03-23,9560,10450,9400,9750,360182,-8.450704225352112
2020-03-24,10450,11450,10200,11100,412317,13.846153846153847
2020-03-25,11900,12200,11350,12000,341602,8.108108108108109
2020-03-26,12000,12350,11600,11750,348688,-2.083333333333333
2020-03-27,12450,12450,11400,11800,268727,0.425531914893617
2020-03-30,11300,11950,11050,11900,203912,0.847457627118644
2020-03-31,12250,12400,11600,11950,259974,0.42016806722689076
2020-04-01,11900,12600,11650,11700,284522,-2.092050209205021
2020-04-02,11650,12000,11350,12000,135248,2.564102564102564
2020-04-03,12750,12750,11850,12300,196228,2.5
2020-04-06,12450,13050,12150,13000,347444,5.691056910569105
2020-04-07,13300,13850,13050,13700,400044,5.384615384615385
2020-04-08,13500,14100,13400,13850,290919,1.094890510948905
2020-04-09,14100,14500,13950,14450,231621,4.332129963898916
2020-04-10,15000,17200,14850,16000,1203758,10.726643598615917
2020-04-13,16150,16200,14650,14650,375404,-8.4375
2020-04-14,15500,16400,15350,15600,425750,6.484641638225256
2020-04-16,15800,17000,15750,16700,421221,7.051282051282051
2020-04-17,17250,18250,17200,17550,572662,5.089820359281437
2020-04-20,17650,17850,17050,17200,248477,-1.9943019943019942
2020-04-21,17050,17450,16000,17150,354464,-0.29069767441860467
2020-04-22,16650,16950,16350,16950,152776,-1.1661807580174928
2020-04-23,17200,17200,16450,16550,309057,-2.359882005899705
2020-04-24,16200,16550,15700,16150,248304,-2.416918429003021
2020-04-27,16200,17350,15900,17250,389316,6.811145510835913
2020-04-28,17400,17650,17150,17650,372212,2.318840579710145
2020-04-29,17700,18850,17650,18700,617140,5.94900849858357
2020-05-04,18300,19650,18300,19300,519508,3.2085561497326207
2020-05-06,20100,20500,19650,20400,506279,5.699481865284974
2020-05-07,20900,21800,20500,21100,1351295,3.431372549019608
2020-05-08,21450,21500,20600,21300,631864,0.9478672985781991
2020-05-11,21300,21700,20650,21250,475038,-0.2347417840375587
2020-05-12,21400,21900,20700,21400,488406,0.7058823529411765
2020-05-13,20900,22900,20900,22150,855797,3.5046728971962615
2020-05-14,22150,22150,20900,21350,820748,-3.611738148984198
2020-05-15,21750,22200,21150,21650,435693,1.405152224824356
2020-05-18,21800,24000,21650,23050,1254434,6.466512702078522
2020-05-19,23650,25350,23400,24550,1091685,6.507592190889371
2020-05-20,24350,25200,24050,24950,477354,1.6293279022403258
2020-05-21,25950,27400,24800,27200,1112832,9.01803607214429
2020-05-22,27600,29050,27250,28550,1095596,4.963235294117647
2020-05-25,29200,30100,28350,29650,1196988,3.852889667250438
2020-05-26,30250,34150,29600,33200,2084483,11.973018549747048
2020-05-27,33200,34850,31650,33300,1429286,0.30120481927710846
2020-05-28,33650,34200,29600,31150,2001025,-6.456456456456457
2020-05-29,30600,31650,29300,30100,1327253,-3.3707865168539324
2020-06-01,30600,31150,29900,30800,886988,2.3255813953488373
2020-06-02,30900,32400,30500,30700,984461,-0.3246753246753247
2020-06-03,31300,31300,28800,29000,1489719,-5.537459283387622
2020-06-04,29500,31350,29450,31000,1666776,6.896551724137931
2020-06-05,31200,31350,30050,30750,682373,-0.8064516129032258
2020-06-08,31000,31050,29700,30000,597589,-2.4390243902439024
2020-06-09,30500,30800,29600,29800,532638,-0.6666666666666667
2020-06-10,29900,30150,29350,30000,379878,0.6711409395973155
2020-06-11,30500,31800,30000,31050,1143346,3.5000000000000004
2020-06-12,29000,32200,29000,31400,1048352,1.1272141706924315
2020-06-15,30750,31000,28300,28300,1049143,-9.872611464968154
2020-06-16,29750,30250,29050,30050,579602,6.18374558303887
2020-06-17,30000,32050,29750,31700,1688775,5.490848585690515
2020-06-18,31950,32300,31000,31850,683215,0.47318611987381703
2020-06-19,32700,36650,32300,36550,3425028,14.756671899529042
2020-06-22,36050,38100,35550,36700,1957905,0.4103967168262654
2020-06-23,37350,40100,37050,37450,2024591,2.043596730245232
2020-06-24,38300,38600,36700,38600,781013,3.0707610146862483
2020-06-25,37650,38600,36850,37250,763279,-3.4974093264248705
2020-06-26,38200,38200,34350,35250,1467353,-5.369127516778524
2020-06-29,34400,35750,33400,33850,687955,-3.9716312056737593
2020-06-30,34700,36550,33600,34450,1166797,1.7725258493353029
2020-07-01,35500,35850,34600,34800,679160,1.0159651669085632
2020-07-02,35750,35800,35200,35600,410618,2.2988505747126435
2020-07-03,36600,36700,35600,35800,442525,0.5617977528089888
2020-07-06,35900,37450,35200,37200,848541,3.910614525139665
2020-07-07,38000,38700,36700,36750,823779,-1.2096774193548387
2020-07-08,36650,37550,36400,37500,449971,2.0408163265306123
2020-07-09,37800,37800,36800,37200,503584,-0.8
2020-07-10,37500,37600,36000,36500,465911,-1.881720430107527
2020-07-13,36500,36650,35750,36600,390257,0.273972602739726
2020-07-14,36050,36550,35600,35850,393901,-2.0491803278688523
2020-07-15,36450,36500,34750,35650,342950,-0.5578800557880056
2020-07-16,36050,36600,35350,35750,333498,0.2805049088359046
2020-07-17,35700,36200,35100,35550,251819,-0.5594405594405595
2020-07-20,35500,36100,34500,35950,433012,1.1251758087201125
2020-07-21,36700,36750,35650,35700,346523,-0.6954102920723227
2020-07-22,35900,37600,35000,37600,672516,5.322128851540616
2020-07-23,38250,42250,36850,42250,3422535,12.367021276595745
2020-07-24,41900,42550,39850,40800,1490106,-3.4319526627218933
2020-07-27,40350,42050,40150,41700,950666,2.2058823529411766
2020-07-28,41850,42600,41350,41500,672519,-0.4796163069544364
2020-07-29,41100,41800,40650,40850,344585,-1.566265060240964
2020-07-30,41300,41650,40500,41500,341200,1.591187270501836
2020-07-31,41950,45000,41650,42400,1572594,2.1686746987951806
2020-08-03,44250,47200,43250,44950,1774773,6.014150943396227
2020-08-04,45950,46500,44000,44950,638173,0.0
2020-08-05,44550,47000,43800,46600,842215,3.6707452725250276
2020-08-06,46500,48850,46150,46850,720405,0.5364806866952789
2020-08-07,47300,49500,46850,47850,707811,2.134471718249733
2020-08-10,49000,53300,47850,53000,1111559,10.762800417972832
2020-08-11,52600,52800,50000,51400,860189,-3.018867924528302
2020-08-12,50200,50600,48000,48250,997338,-6.1284046692607
2020-08-13,49350,49900,46750,47600,585828,-1.3471502590673576
2020-08-14,47000,47100,45400,46300,659032,-2.73109243697479
2020-08-18,45350,47800,42750,44250,916144,-4.427645788336933
2020-08-19,44850,47200,44300,47000,692650,6.214689265536723
2020-08-20,46800,47500,43750,44150,659114,-6.0638297872340425
2020-08-21,45200,47500,44150,46750,836603,5.889014722536806
2020-08-24,46600,49500,45650,48700,853703,4.171122994652406
2020-08-25,49950,53400,49600,51500,1743443,5.749486652977413
2020-08-26,52500,53300,49700,52000,1044286,0.9708737864077669
2020-08-27,51700,54400,50900,51600,1188363,-0.7692307692307693
2020-08-28,52300,53000,51000,51300,531884,-0.5813953488372093
2020-08-31,51000,51700,49100,50100,748910,-2.3391812865497075
2020-09-01,49900,50600,49400,50100,320851,0.0
2020-09-02,49950,50700,49450,50500,310956,0.7984031936127743
2020-09-03,50900,51700,50100,50300,284093,-0.39603960396039606
2020-09-04,47200,49300,47200,48800,654799,-2.982107355864811
2020-09-07,48550,48550,46650,47050,542458,-3.5860655737704916
2020-09-08,47450,47850,45550,46450,486681,-1.2752391073326248
2020-09-09,44700,46300,44600,45450,419685,-2.1528525296017222
2020-09-10,46900,46900,45350,46000,259162,1.21012101210121
2020-09-11,46000,46000,44750,45550,212092,-0.9782608695652175
2020-09-14,46100,49800,45700,49500,915566,8.67178924259056
2020-09-15,50000,50500,48700,49500,368622,0.0
2020-09-16,49700,50200,47500,48200,374084,-2.6262626262626263
2020-09-17,48000,49100,47150,47550,334954,-1.3485477178423237
2020-09-18,47800,51200,47700,51000,1319503,7.255520504731862
2020-09-21,50500,50900,47700,48900,775160,-4.117647058823529
2020-09-22,48900,49900,47300,48200,505528,-1.4314928425357873
2020-09-23,49900,50900,45150,46050,881466,-4.460580912863071
2020-09-24,44200,44900,39500,40600,1140864,-11.834961997828447
2020-09-25,41900,42200,39500,40450,478608,-0.3694581280788177
2020-09-28,40700,42700,40700,42700,347255,5.562422744128554
2020-09-29,44200,44800,43400,44600,344452,4.449648711943794
2020-10-05,44100,44500,43200,44250,199424,-0.7847533632286996
2020-10-06,43900,45000,43900,44350,176690,0.22598870056497175
2020-10-07,43550,43950,43350,43700,181415,-1.4656144306651635
2020-10-08,44000,45950,43050,45950,457759,5.148741418764303
2020-10-12,46000,46150,44900,46150,198614,0.4352557127312296
2020-10-13,46300,46450,44150,44250,245296,-4.117009750812568
2020-10-14,44050,44150,42000,42350,306013,-4.293785310734463
2020-10-15,42350,42400,40300,40950,303001,-3.3057851239669422
2020-10-16,40900,41800,40150,40950,181451,0.0
2020-10-19,40700,41050,38700,38700,321277,-5.4945054945054945
2020-10-20,37600,39450,37150,38750,438315,0.12919896640826875
2020-10-21,39000,39450,37850,38000,201239,-1.935483870967742
2020-10-22,37800,38650,36000,36000,331418,-5.263157894736842
2020-10-23,36050,38100,36050,37800,361845,5.0
2020-10-26,37350,37350,33900,34100,548117,-9.788359788359788
2020-10-27,33850,35750,32950,34750,356532,1.906158357771261
2020-10-28,35000,37300,34800,37300,413334,7.338129496402877
2020-10-29,36200,37550,35950,37500,282971,0.5361930294906166
2020-10-30,37500,38250,36000,36400,267395,-2.933333333333333
2020-11-02,36500,37500,35450,37300,162203,2.4725274725274726
2020-11-03,37800,40900,37750,40500,666880,8.579088471849866
2020-11-04,41200,42500,40050,40900,516402,0.9876543209876543
2020-11-05,42400,42450,41300,42350,352717,3.5452322738386304
2020-11-06,43000,44550,42850,43950,612439,3.778040141676505
2020-11-09,45600,45600,44500,45050,328417,2.502844141069397
2020-11-10,44400,44800,43400,44400,334407,-1.4428412874583796
2020-11-11,44300,44750,43500,44000,234972,-0.9009009009009009
2020-11-12,44400,45500,43050,43250,316719,-1.7045454545454544
2020-11-13,42550,43650,41200,43550,282948,0.6936416184971098
2020-11-16,42550,42950,41650,42350,291106,-2.755453501722158
2020-11-17,42600,43500,42350,42500,158955,0.3541912632821724
2020-11-18,42550,43500,42350,43150,166696,1.5294117647058825
2020-11-19,43300,43500,42300,43000,164748,-0.34762456546929316
2020-11-20,43200,43650,42800,43300,122928,0.6976744186046512
2020-11-23,43700,44100,42850,43000,214654,-0.6928406466512702
2020-11-24,43300,46000,43200,45950,893703,6.86046511627907
2020-11-25,46700,46750,44350,45200,709017,-1.632208922742111
2020-11-26,44950,45750,44050,45600,257486,0.8849557522123894
2020-11-27,45800,47300,45000,46900,642449,2.850877192982456
2020-11-30,47300,47650,46450,47600,534930,1.4925373134328357
2020-12-01,47500,47800,46600,47800,212598,0.42016806722689076
2020-12-02,47950,48050,47000,47000,233014,-1.6736401673640167
2020-12-03,47000,47300,45500,45700,302778,-2.7659574468085104
2020-12-04,45700,45950,44550,45350,297914,-0.7658643326039387
2020-12-07,45150,45850,44550,45400,180465,0.11025358324145534
2020-12-08,45750,47500,45350,45350,416054,-0.11013215859030838
2020-12-09,45650,46400,45300,46000,242992,1.4332965821389196
2020-12-10,45550,46300,45150,45700,458546,-0.6521739130434783
2020-12-11,46050,46700,45350,46700,239233,2.1881838074398248
2020-12-14,46150,46400,45550,45700,164478,-2.141327623126338
2020-12-15,45650,46400,45400,45700,187187,0.0
2020-12-16,45900,47150,45700,46700,430556,2.1881838074398248
2020-12-17,46900,49000,46450,48600,930082,4.068522483940043
2020-12-18,49350,49400,47500,47650,470244,-1.954732510288066
2020-12-21,48050,48350,46700,47150,341054,-1.049317943336831
2020-12-22,46500,46850,44900,45100,413328,-4.3478260869565215
2020-12-23,45100,45650,43500,45050,318854,-0.11086474501108648
2020-12-24,45050,46050,44600,45500,200657,0.9988901220865706
2020-12-28,45500,45950,44900,45950,263055,0.9890109890109889
2020-12-29,46450,46450,45500,46400,287288,0.9793253536452665
2020-12-30,46300,46450,45650,46450,273293,0.10775862068965517
2021-01-04,46850,48200,46100,47650,572310,2.583423035522067
2021-01-05,47050,47900,46150,47000,413412,-1.3641133263378804
2021-01-06,47300,47300,45500,45750,381629,-2.6595744680851063
2021-01-07,46200,46550,45600,46500,330611,1.639344262295082
2021-01-08,47050,49500,46750,47850,1099678,2.903225806451613
2021-01-11,48900,53700,48850,53100,3004535,10.9717868338558
2021-01-12,51700,52200,48400,49250,1151594,-7.250470809792843
2021-01-13,50000,50700,49050,49500,439173,0.5076142131979695
2021-01-14,49400,50700,49200,50700,367581,2.4242424242424243
2021-01-15,51000,51400,48950,49000,351625,-3.353057199211045
2021-01-18,48000,48550,46900,47500,357014,-3.061224489795918
2021-01-19,47550,48850,47150,48850,249966,2.8421052631578947
2021-01-20,49150,50300,48700,50300,429084,2.968270214943705
2021-01-21,50700,50700,49100,50000,366585,-0.5964214711729622
2021-01-22,49800,50500,49200,49350,257779,-1.3
2021-01-25,49300,49950,48650,49700,210493,0.7092198581560284
2021-01-26,49750,49750,48900,49300,220276,-0.8048289738430584
2021-01-27,49550,49550,48000,48350,232452,-1.9269776876267748
2021-01-28,46550,48150,46500,46500,256830,-3.8262668045501553
2021-01-29,47500,47500,43300,44300,307730,-4.731182795698925
2021-02-01,44000,45850,42950,45850,221433,3.4988713318284423
2021-02-02,46800,47050,45500,46350,171887,1.0905125408942202
2021-02-03,46600,47250,46050,46350,203933,0.0
2021-02-04,46350,46550,45000,45800,264545,-1.186623516720604
2021-02-05,45900,46000,45000,45450,151448,-0.7641921397379913
2021-02-08,44900,46450,44700,45500,172770,0.11001100110011
2021-02-09,45050,46600,45050,45300,203562,-0.43956043956043955
2021-02-10,45300,46200,45100,46000,121967,1.545253863134658
2021-02-15,46400,46400,45700,46200,161678,0.43478260869565216
2021-02-16,46000,46750,45750,46200,138231,0.0
2021-02-17,46200,46350,45250,45550,102830,-1.406926406926407
2021-02-18,45650,45700,44500,44900,141704,-1.4270032930845227
2021-02-19,44900,45300,43500,45300,160882,0.8908685968819599
2021-02-22,44750,45300,43700,43700,149276,-3.532008830022075
2021-02-23,42550,43350,42250,42500,175330,-2.745995423340961
2021-02-24,42800,43000,39700,40050,229180,-5.764705882352941
2021-02-25,41000,41050,40300,40950,119660,2.247191011235955
2021-02-26,39250,40050,38950,39400,168208,-3.785103785103785
2021-03-02,40300,41200,39400,40250,107512,2.1573604060913705
2021-03-03,39700,40550,39700,40250,72159,0.0
2021-03-04,39900,39900,38800,39150,125410,-2.732919254658385
2021-03-05,38500,38500,37300,38250,156102,-2.2988505747126435
2021-03-08,38900,38950,36050,36100,234138,-5.620915032679739
2021-03-09,35500,35900,33950,35200,255389,-2.4930747922437675
2021-03-10,36950,37150,35350,35550,142313,0.9943181818181818
2021-03-11,35650,37200,35500,37200,157895,4.641350210970464
2021-03-12,38000,38250,37550,38100,153961,2.4193548387096775
2021-03-15,38150,38450,37000,38050,90347,-0.13123359580052493
2021-03-16,38000,40950,38000,40450,343408,6.307490144546649
2021-03-17,40400,42300,40050,42050,280082,3.955500618046971
2021-03-18,42100,43000,41600,42900,158750,2.0214030915576697
2021-03-19,42000,43950,41800,43050,334209,0.34965034965034963
2021-03-22,43150,43450,41050,41200,204601,-4.29732868757259
2021-03-23,41900,42200,41050,41600,115073,0.9708737864077669
2021-03-24,41200,42450,40750,41950,99239,0.8413461538461539
2021-03-25,41950,42350,41050,42150,96695,0.47675804529201427
2021-03-26,42300,42350,41400,41700,59578,-1.0676156583629894
2021-03-29,41500,41550,40450,40800,102853,-2.158273381294964
2021-03-30,40800,41250,40650,41050,59476,0.6127450980392157
2021-03-31,40700,41450,40550,41450,57891,0.9744214372716199
2021-04-01,41600,41850,40900,41800,74553,0.8443908323281062
2021-04-02,41900,41900,41350,41800,66493,0.0
2021-04-05,41800,42350,41000,42300,98868,1.1961722488038278
2021-04-06,42400,43550,42150,42400,163926,0.2364066193853428
2021-04-07,42000,42700,41800,42600,73909,0.4716981132075472
2021-04-08,43100,43750,42600,43050,127788,1.056338028169014
2021-04-09,43050,43500,42900,43200,86773,0.34843205574912894
2021-04-12,44500,44850,43000,43050,184180,-0.3472222222222222
2021-04-13,42800,43750,42600,43550,135514,1.1614401858304297
2021-04-14,44150,44150,42950,43800,113685,0.5740528128587831
2021-04-15,43650,46450,43450,46150,699870,5.365296803652968
2021-04-16,46350,47900,45550,47750,497551,3.4669555796316356
2021-04-19,48900,49500,48000,48000,537682,0.5235602094240838
2021-04-20,47600,47950,46500,47950,220984,-0.10416666666666667
2021-04-21,48000,49050,47550,48100,242584,0.31282586027111575
2021-04-22,48450,48700,47750,48550,216470,0.9355509355509356
2021-04-23,48200,48350,47450,48150,153183,-0.8238928939237898
2021-04-26,48250,52800,47750,52800,1229094,9.657320872274143
2021-04-27,53100,54200,52000,53000,771356,0.3787878787878788
2021-04-28,53500,54600,49050,50500,928307,-4.716981132075472
2021-04-29,50800,50800,48400,49300,475603,-2.376237623762376
2021-04-30,48850,50600,47200,50500,427770,2.434077079107505
2021-05-03,49700,51300,48750,49050,333298,-2.8712871287128716
2021-05-04,49900,50400,45900,48200,510512,-1.7329255861365953
2021-05-06,47600,47850,46250,47150,324661,-2.1784232365145226
2021-05-07,47050,52000,46500,49750,1423427,5.514316012725344
2021-05-10,49800,49800,47800,48350,600962,-2.814070351758794
2021-05-11,47450,47900,45800,45800,507787,-5.274043433298862
2021-05-12,46300,47600,44600,45000,305218,-1.7467248908296942
2021-05-13,43900,44650,43000,43450,248400,-3.4444444444444446
2021-05-14,44000,46700,42800,45950,311033,5.7537399309551205
2021-05-17,46600,46600,43850,44200,239010,-3.808487486398259
2021-05-18,44200,44750,43500,44300,114557,0.22624434389140274
2021-05-20,44300,46200,44200,45550,195374,2.8216704288939054
2021-05-21,46100,46450,45100,45400,115751,-0.3293084522502744
2021-05-24,45800,46150,44500,44500,108853,-1.9823788546255507
2021-05-25,45050,45800,44650,45350,93648,1.9101123595505618
2021-05-26,45550,46500,45450,46050,150392,1.5435501653803747
2021-05-27,46900,46900,46050,46900,157448,1.8458197611292075
2021-05-28,46900,47000,46300,46400,102897,-1.0660980810234542
2021-05-31,46300,46350,44300,44700,338634,-3.6637931034482754
2021-06-01,44700,44850,43850,44250,139561,-1.006711409395973
2021-06-02,44350,44800,43900,44100,127287,-0.3389830508474576
2021-06-03,43950,44750,43950,44550,96989,1.0204081632653061
2021-06-04,44450,44450,43700,43750,160237,-1.7957351290684627
2021-06-07,44100,44450,43550,43900,97666,0.34285714285714286
2021-06-08,43850,43900,43150,43200,115582,-1.5945330296127564
2021-06-09,43500,43550,41800,42100,223715,-2.5462962962962963
2021-06-10,42100,43600,42100,42800,179330,1.66270783847981
2021-06-11,43250,44900,43100,43900,272295,2.570093457943925
2021-06-14,45400,45700,44600,44950,237788,2.3917995444191344
2021-06-15,45250,45300,44400,44550,88589,-0.8898776418242491
2021-06-16,45250,46250,45050,45650,269976,2.4691358024691357
2021-06-17,45500,48000,44850,47400,518072,3.8335158817086525
2021-06-18,48100,49000,47800,48600,505352,2.5316455696202533
2021-06-21,48000,50300,47500,49850,577447,2.57201646090535
2021-06-22,50600,50800,49000,49600,323747,-0.5015045135406219
2021-06-23,49600,50900,49150,50400,330898,1.6129032258064515
2021-06-24,50900,50900,49650,49750,269443,-1.2896825396825395
2021-06-25,50000,50100,48400,48450,317140,-2.613065326633166
2021-06-28,48250,49150,47950,48150,146698,-0.6191950464396285
2021-06-29,48350,48850,47700,48200,151100,0.10384215991692627
2021-06-30,48250,48900,48050,48200,126353,0.0
2021-07-01,48200,48250,46850,47650,240370,-1.1410788381742738
2021-07-02,47600,47700,46950,47100,137860,-1.154249737670514
2021-07-05,47100,49250,47100,48850,279956,3.715498938428875
2021-07-06,48650,48850,48050,48450,139901,-0.8188331627430911
2021-07-07,48350,49950,48150,49400,311023,1.9607843137254901
