date,open,high,low,close,volume,등락률
2021-07-27,12842,16695,12842,16696,25818,
2021-07-28,21703,21703,21703,21704,9748,29.995208433157643
2021-07-29,28212,28212,27055,28212,1200538,29.98525617397715
2021-07-30,29966,30480,26884,28212,3330768,0.0
2021-08-02,29238,30266,25770,26414,962462,-6.373174535658585
2021-08-03,26114,34333,24615,34334,4920029,29.984099341258425
2021-08-04,33648,42381,33390,36132,4790358,5.236791518611289
2021-08-05,36388,38356,35103,36346,1228840,0.5922727775932691
2021-08-06,36387,36473,34717,35061,410367,-3.535464700379684
2021-08-09,34461,35488,33476,34248,371418,-2.318815778215111
2021-08-10,33775,33775,31678,31765,321451,-7.250058397570661
2021-08-11,32106,33947,30907,31636,362388,-0.4061073508578625
2021-08-12,32063,33733,31079,33734,515278,6.631685421671514
2021-08-13,33219,33390,31421,32107,256374,-4.82302721290093
2021-08-17,31635,31850,28510,29967,295244,-6.66521319338462
2021-08-18,29965,31807,29152,31808,276038,6.143424433543564
2021-08-19,31807,33048,30907,32236,382726,1.345573440643863
2021-08-20,31849,32748,30008,30138,259325,-6.508251644124581
2021-08-23,30137,30608,28510,28897,171201,-4.117725131063773
2021-08-24,29068,31250,27783,28640,288034,-0.8893656780980724
2021-08-25,29324,29324,28040,28212,106125,-1.494413407821229
2021-08-26,28211,28511,27440,27784,93091,-1.5170849283992627
2021-08-27,26755,27183,25514,26114,860207,-6.010653613590556
2021-08-30,26114,26756,25258,26029,273884,-0.32549590258099104
2021-08-31,26027,26455,25599,26328,277767,1.1487187367935765
2021-09-01,26669,26755,25642,25986,234427,-1.2989972652689152
2021-09-02,26028,26071,24615,24787,216388,-4.614022935426768
2021-09-03,24828,25685,24442,24744,196179,-0.17347803283979504
2021-09-06,24956,25042,24315,24316,94148,-1.72971225347559
2021-09-07,24400,25856,24058,25686,347593,5.634150353676592
2021-09-08,25257,25599,24271,24444,148567,-4.835318850735809
2021-09-09,24230,24273,22646,23118,160686,-5.424644084437899
2021-09-10,23116,23201,21917,22518,126555,-2.5953802232026995
2021-09-13,22688,23073,21703,21790,80383,-3.232969180211386
2021-09-14,21832,22388,21746,21961,66817,0.7847636530518587
2021-09-15,22045,25513,21531,23716,1171823,7.991439369791904
2021-09-16,24057,24229,22987,23245,176294,-1.986001011975038
2021-09-17,23416,23459,22217,22561,120354,-2.9425682942568296
2021-09-23,22003,22304,21704,21833,92325,-3.2268073223704627
2021-09-24,22131,22345,21746,21918,71786,0.3893189208995557
2021-09-27,21704,21918,21448,21491,61984,-1.9481704535085318
2021-09-28,21318,21360,20312,20334,141200,-5.383648969336001
2021-09-29,19883,20097,19327,19820,104555,-2.527785974230353
2021-09-30,19905,20783,19669,19992,131183,0.8678102926337034
2021-10-01,19948,23031,19756,20699,743670,3.5364145658263304
2021-10-05,20548,20569,19327,19650,133252,-5.067877675250012
2021-10-06,19862,20183,17315,17466,187348,-11.114503816793892
2021-10-07,17572,18578,17572,18301,115306,4.780716821252719
2021-10-08,18364,18578,17572,17659,76451,-3.5080050270477026
2021-10-12,17637,18686,16994,18258,104551,3.3920380542499573
2021-10-13,18257,21317,18214,19285,555209,5.624931536860554
2021-10-14,19284,22474,19220,21576,873012,11.879699248120302
2021-10-15,22131,25171,21574,23374,1637960,8.333333333333332
2021-10-18,23417,24273,23032,23589,409735,0.9198254470779498
2021-10-19,23672,24314,22644,24187,360675,2.535079910127602
2021-10-20,24143,24528,23416,23417,273497,-3.1835283416711455
2021-10-21,23631,24701,23118,23118,352402,-1.2768501515992654
2021-10-22,23545,28383,23460,26928,3878074,16.48066441733714
2021-10-25,26755,29238,26755,28597,1879333,6.198009506833036
2021-10-26,28039,29366,27054,29196,1155109,2.094625310347239
2021-10-27,28468,31935,28382,29967,1825329,2.640772708590218
2021-10-28,29965,31464,28082,28725,889351,-4.144559014916408
2021-10-29,29024,29922,27611,28126,509617,-2.085291557876414
2021-11-01,28682,31165,26969,31038,759367,10.353409656545546
2021-11-02,30523,32534,29838,30995,939222,-0.13853985437206007
2021-11-03,30994,31807,30009,30053,356541,-3.039199870946927
2021-11-04,30223,30822,28939,30010,566853,-0.14308055768142947
2021-11-05,29880,30008,27611,28682,575141,-4.4251916027990665
2021-11-08,28253,29410,27997,29068,296471,1.3457917857889965
2021-11-09,29965,31293,29923,30352,968083,4.417228567496903
2021-11-10,30651,31335,28852,29196,611202,-3.808645229309436
2021-11-11,29367,30051,28853,29796,344689,2.055076037813399
2021-11-12,30351,31678,29538,29539,687817,-0.8625318834742919
2021-11-15,29496,32492,28768,32408,1130460,9.712583364365754
2021-11-16,31936,34247,31593,33007,1576137,1.8483090594914837
2021-11-17,33905,42595,33819,39771,3792966,20.4926227769867
2021-11-18,40240,41096,36858,39428,1224267,-0.8624374544265923
2021-11-19,38442,39042,37158,37587,479167,-4.669270569138683
2021-11-22,37243,37970,31806,32107,972111,-14.579508872748557
2021-11-23,31293,32577,30223,30352,560854,-5.466097735696265
2021-11-24,30309,30822,28767,30481,434475,0.42501317870321564
2021-11-25,30651,32406,30608,30866,523209,1.2630819198845182
2021-11-26,31465,31808,29839,29839,277388,-3.327285686515907
2021-11-29,28510,30694,27911,29325,299171,-1.7225778343778277
2021-11-30,30308,31550,29324,29753,431431,1.4595055413469735
2021-12-01,30223,30651,28339,29710,232359,-0.14452324135381306
2021-12-02,28810,29238,27312,27527,233307,-7.34769437899697
2021-12-03,27868,28810,27654,27955,140863,1.554837069059469
2021-12-06,27312,27825,26583,26970,111412,-3.5235199427651582
2021-12-07,27397,27954,25899,26114,172762,-3.173896922506489
2021-12-08,26498,27824,26412,27227,177468,4.262081642031094
2021-12-09,27825,28938,27611,28811,212823,5.817754434935909
2021-12-10,28253,29110,27825,28169,140852,-2.2283155739127416
2021-12-13,28467,28766,27525,27698,133051,-1.6720508360254178
2021-12-14,27697,28253,27312,27441,90786,-0.9278648277853997
2021-12-15,27697,27697,26798,27056,74426,-1.4030100943843156
2021-12-16,27311,28467,27097,28126,144700,3.9547604967474865
2021-12-17,27824,28295,27396,27612,108921,-1.8274905781127782
2021-12-20,27911,29110,27741,27741,147353,0.46718817905258586
2021-12-21,27568,27867,26113,27655,103665,-0.3100104538408853
2021-12-22,28125,29495,27740,28725,341093,3.8691014283131437
2021-12-23,29238,29751,28724,28725,152839,0.0
2021-12-24,29024,29067,28339,28897,89123,0.598781549173194
2021-12-27,28938,29281,27825,27826,93685,-3.7062670865487766
2021-12-28,27654,28125,27183,27612,114791,-0.769064903327823
2021-12-29,27697,28425,27611,27955,76801,1.2422135303491237
2021-12-30,27996,29623,27654,29239,204500,4.5930960472187445
2022-01-03,29410,29538,28511,29068,138733,-0.5848353226854544
2022-01-04,29624,30951,29367,30053,392172,3.388606027246457
2022-01-05,29537,29623,28425,28469,142135,-5.270688450404286
2022-01-06,27484,28083,26543,26543,158387,-6.76525343355931
2022-01-07,26927,27783,26927,27013,63789,1.7707116753946428
2022-01-10,26926,26926,25512,25857,98771,-4.279421019509125
2022-01-11,25855,26155,24100,24658,112752,-4.637042193603279
2022-01-12,25042,25256,24614,24701,54550,0.17438559493876227
2022-01-13,24742,25213,24571,24658,42243,-0.1740820209708109
2022-01-14,24015,24272,23629,23802,57280,-3.4714899829669883
2022-01-17,23502,23588,22217,22604,81965,-5.033190488194269
2022-01-18,22175,23373,21875,21876,77293,-3.2206689081578483
2022-01-19,21618,23244,21575,22989,105245,5.087767416346681
2022-01-20,23416,25043,23159,25044,151947,8.93905781025708
2022-01-21,24787,27012,24444,26457,248206,5.642069956875898
2022-01-24,25769,26369,21574,22774,383264,-13.92070151566693
2022-01-25,22903,23202,21297,21448,134496,-5.8224290857995955
2022-01-26,21447,21831,20784,20784,89265,-3.0958597538232002
2022-01-27,19905,20312,18215,18216,203161,-12.35565819861432
2022-01-28,18342,18792,17293,18151,154060,-0.35682916117698726
2022-02-03,18364,18878,17936,17937,121613,-1.1789984022918847
2022-02-04,17465,18729,17230,18729,136987,4.415454089312594
2022-02-07,18749,18963,17679,17937,98459,-4.22873618452667
2022-02-08,17936,19177,17829,18579,149139,3.579193845124603
2022-02-09,18878,19306,18578,18708,72015,0.6943323106733409
2022-02-10,19070,20697,18792,18793,244717,0.45435107975197775
2022-02-11,18450,19005,18107,18408,62180,-2.0486351301016335
2022-02-14,17721,17936,17123,17124,68332,-6.97522816166884
2022-02-15,16951,17444,16738,16824,56141,-1.751927119831815
2022-02-16,17293,17807,17272,17509,50890,4.071564431764147
2022-02-17,17358,18257,17123,17552,86925,0.24558798332286252
2022-02-18,17209,17979,17037,17830,48474,1.5838650865998176
2022-02-21,17572,18107,17315,17980,41165,0.8412787436904094
2022-02-22,17680,18342,17444,17745,48353,-1.307007786429366
2022-02-23,17978,18342,17721,18279,55284,3.0092983939137783
2022-02-24,17851,18129,17488,17488,61080,-4.327370206247607
2022-02-25,17859,18166,17640,17794,48355,1.7497712717291856
2022-02-28,17816,18888,17794,18692,76053,5.046644936495448
2022-03-02,18691,19632,18691,19392,72708,3.74491761181254
2022-03-03,19392,19589,19086,19327,48026,-0.3351897689768977
2022-03-04,19326,19326,18713,18823,34830,-2.6077508149221296
2022-03-07,18407,21756,18122,19830,309311,5.3498379641927425
2022-03-08,19304,21471,18954,21253,366525,7.1759959657085215
2022-03-10,21537,21887,20705,21537,143336,1.3362819366677647
2022-03-11,21537,22369,21450,21669,89239,0.6128987324139852
2022-03-14,21646,22018,21011,21515,52571,-0.7106926946328856
2022-03-15,21493,21515,20749,20793,40024,-3.355798280269579
2022-03-16,21668,21668,21055,21165,31660,1.7890636271822247
2022-03-17,21690,24032,21668,23026,485018,8.79281833215214
2022-03-18,23244,23769,23156,23288,94204,1.1378441761487015
2022-03-21,23637,23681,22543,22675,76528,-2.6322569563723808
2022-03-22,22631,23331,22018,23069,74616,1.7375964718853363
2022-03-23,23595,23989,22982,23026,102724,-0.1863973297498808
2022-03-24,22587,23026,22369,22851,39078,-0.7600104230000869
2022-03-25,22893,23069,22456,22632,44908,-0.9583825653144282
2022-03-28,22455,22631,21558,21690,60558,-4.162248144220572
2022-03-29,22106,22281,21734,21931,32476,1.1111111111111112
2022-03-30,22106,22894,21930,22194,52447,1.199215722037299
2022-03-31,22062,22106,21778,21844,29579,-1.577002793547806
2022-04-01,21689,21712,21143,21143,40784,-3.2091192089360927
2022-04-04,21142,21581,20836,21472,33086,1.5560705670907629
2022-04-05,21799,22325,21624,21756,61577,1.3226527570789866
2022-04-06,21646,21646,21340,21362,20987,-1.8109946681375253
2022-04-07,21055,21121,20574,20596,42533,-3.585806572418313
2022-04-08,20792,20945,20530,20552,16186,-0.21363371528452124
2022-04-11,20552,20618,20092,20246,28125,-1.4889061891786688
2022-04-12,19961,20180,19523,19874,23533,-1.837399980243011
2022-04-13,19808,20289,19676,20202,20639,1.6503975042769448
2022-04-14,20223,20749,20223,20684,26418,2.385902385902386
2022-04-15,20529,20793,19698,20793,58942,0.5269773738155096
2022-04-18,22193,26658,21624,23113,1680812,11.157601115760112
2022-04-19,23463,23463,21931,22063,229797,-4.542897936226366
2022-04-20,22412,22412,21362,21362,122180,-3.1772651044735527
2022-04-21,21099,21669,20837,21669,82931,1.4371313547420654
2022-04-22,20136,20398,19567,19611,399067,-9.497438737366744
2022-04-25,19129,19172,18209,18560,168462,-5.359237162816786
2022-04-26,18692,19086,18385,18517,153888,-0.23168103448275862
2022-04-27,17816,19086,17641,19086,95153,3.072851973861857
2022-04-28,19217,19874,18473,18517,139822,-2.9812427957665304
2022-04-29,18998,19567,18779,18867,80845,1.8901549927094023
2022-05-02,18297,18560,18035,18473,46926,-2.0883023268140137
2022-05-03,18516,18867,18122,18298,59885,-0.9473285335354301
2022-05-04,17553,17947,17335,17335,255870,-5.262870259044704
2022-05-06,17072,17247,16459,16503,239359,-4.799538505912893
2022-05-09,15759,16109,14533,14621,603175,-11.403987153850816
2022-05-10,14051,14226,13175,13526,641359,-7.489227822994324
2022-05-11,13307,13658,12913,13089,332263,-3.2308147271920746
2022-05-12,12694,13438,12125,12344,449223,-5.691802276720911
2022-05-13,12475,12782,12344,12651,203100,2.487038237200259
2022-05-16,12913,13263,12826,12870,154907,1.7310884515058098
2022-05-17,12695,13264,12695,13089,163990,1.7016317016317017
2022-05-18,13132,13394,13001,13001,114297,-0.6723202689281076
2022-05-19,12388,12738,12344,12695,117994,-2.353665102684409
2022-05-20,12738,16503,12694,16503,3761972,29.996061441512406
2022-05-23,17860,18735,16809,17160,4552719,3.9810943464824575
2022-05-24,17378,20880,17159,19217,10458764,11.987179487179487
2022-05-25,18735,19172,17947,18560,1124237,-3.4188478950928864
2022-05-26,18954,20792,18603,18779,3649681,1.179956896551724
2022-05-27,20092,21055,18778,19348,1799041,3.029980297140423
2022-05-30,19873,19917,19085,19261,578887,-0.44965887947074634
2022-05-31,18866,19085,18122,18385,572118,-4.54805046466954
2022-06-02,18122,19830,18122,19480,1974287,5.955942344302421
2022-06-03,20180,22500,19786,21012,6995396,7.864476386036961
2022-06-07,20486,20573,19173,19173,1066193,-8.75214163335237
2022-06-08,19216,19391,18297,18560,555627,-3.197204402023679
2022-06-09,18691,19391,18385,18385,591085,-0.9428879310344828
2022-06-10,18122,18341,17509,17991,472212,-2.143051400598314
2022-06-13,17071,17334,16196,16284,540524,-9.488077372019344
2022-06-14,15758,16677,15539,16459,578270,1.074674527143208
2022-06-15,16240,16547,15146,15234,425719,-7.442736496749498
2022-06-16,15933,17728,15583,15934,1654339,4.594984902192464
2022-06-17,15321,16766,15058,16591,622215,4.123258441069411
2022-06-20,16940,17290,16415,16897,695804,1.8443734554879152
2022-06-21,16765,18078,16765,17203,1084755,1.8109723619577438
2022-06-22,17422,17684,15540,15540,608658,-9.666918560716155
2022-06-23,15627,16021,14095,14095,556492,-9.298584298584299
2022-06-24,14445,15277,14270,14577,400269,3.4196523589925505
2022-06-27,14883,15539,14576,15146,354267,3.9034094806887563
2022-06-28,15015,15321,14533,15015,188707,-0.8649148289977551
2022-06-29,14883,15758,14708,15321,470001,2.0379620379620382
2022-06-30,15452,15495,14445,14489,229219,-5.430454931140265
2022-07-01,14533,15233,14139,14227,294014,-1.8082683415004488
2022-07-04,14445,14620,13438,14008,243520,-1.5393266324594082
2022-07-05,14139,14664,13963,14533,260672,3.74785836664763
2022-07-06,15146,16240,14664,15409,1305560,6.027661184889562
2022-07-07,15409,15715,15146,15628,257855,1.421247322993056
2022-07-08,15978,16897,15584,15628,804105,0.0
2022-07-11,15846,16021,15277,15321,256810,-1.9644228308164833
2022-07-12,15015,15102,14314,14446,322384,-5.711115462437178
2022-07-13,14664,17072,14620,15759,3223381,9.08902118233421
2022-07-14,15670,16414,15101,16021,710844,1.6625420394695094
2022-07-15,16153,16196,15190,15803,457174,-1.3607140627925847
2022-07-18,16196,16503,15890,16372,445091,3.600582167942796
2022-07-19,16153,16328,15890,16153,253919,-1.3376496457366236
2022-07-20,16547,16853,16153,16197,535991,0.2723952207020368
2022-07-21,16459,17422,16371,16678,1653090,2.969685744273631
2022-07-22,16765,16765,16109,16153,329233,-3.147859455570212
2022-07-25,15758,16152,15539,15671,198293,-2.983965826781403
2022-07-26,15539,15846,15408,15671,134375,0.0
2022-07-27,15627,15759,15365,15584,151157,-0.5551655924956928
2022-07-28,16109,16109,15496,15540,184660,-0.28234086242299794
2022-07-29,15715,16196,15540,15759,223496,1.4092664092664093
2022-08-01,15759,16065,15408,15978,222529,1.3896820864268038
2022-08-02,16065,16109,15321,15584,216608,-2.465890599574415
2022-08-03,15496,16284,15364,16284,310854,4.491786447638604
2022-08-04,16721,17290,16458,16809,1498518,3.224023581429624
2022-08-05,16940,17072,16371,16897,405896,0.5235290618121244
2022-08-08,17071,17378,16502,17247,530689,2.0713736166183345
2022-08-09,17115,17378,16634,16722,402275,-3.0440076535049574
2022-08-10,16502,16634,16152,16284,391640,-2.619303911015429
2022-08-11,16765,16808,16415,16415,455510,0.8044706460329157
2022-08-12,16415,16503,16021,16197,188022,-1.328053609503503
2022-08-16,16283,16896,16196,16809,429481,3.7784774958325613
2022-08-17,16853,16897,16372,16372,212150,-2.5997977274079362
