date,open,high,low,close,volume,등락률
2020-01-02,13350,13800,13100,13550,70153,1.4981273408239701
2020-01-03,13550,14050,13550,13650,89698,0.7380073800738007
2020-01-06,13600,13650,12800,13000,110583,-4.761904761904762
2020-01-07,13050,13650,12950,13550,126893,4.230769230769231
2020-01-08,13300,13350,12650,12750,126375,-5.904059040590406
2020-01-09,13000,13150,12900,13150,76179,3.1372549019607843
2020-01-10,13150,13150,12500,12900,117389,-1.9011406844106464
2020-01-13,12800,13500,12800,13300,89571,3.10077519379845
2020-01-14,13300,13350,12900,13000,85721,-2.2556390977443606
2020-01-15,13000,13350,12950,13200,104317,1.5384615384615385
2020-01-16,13150,13250,13050,13150,26094,-0.3787878787878788
2020-01-17,13150,13200,12950,12950,44978,-1.520912547528517
2020-01-20,12950,13250,12800,12850,97511,-0.7722007722007722
2020-01-21,12850,13100,12650,12650,72350,-1.556420233463035
2020-01-22,12650,12900,12650,12850,29073,1.5810276679841897
2020-01-23,12850,12850,12600,12650,56460,-1.556420233463035
2020-01-28,12200,12500,11950,12050,132931,-4.743083003952568
2020-01-29,12000,12150,11850,12150,101538,0.8298755186721992
2020-01-30,12100,12150,11800,11850,56784,-2.4691358024691357
2020-01-31,11800,11950,11150,11150,147012,-5.9071729957805905
2020-02-03,10600,11000,10600,10700,158576,-4.0358744394618835
2020-02-04,10700,11000,10650,10850,84053,1.4018691588785046
2020-02-05,10950,11150,10750,10850,101686,0.0
2020-02-06,11000,11450,10900,11350,95646,4.6082949308755765
2020-02-07,11250,11300,11100,11150,49594,-1.762114537444934
2020-02-10,11150,11150,10800,10950,80102,-1.7937219730941705
2020-02-11,10950,11250,10700,10800,149726,-1.36986301369863
2020-02-12,10750,10900,10550,10750,283826,-0.4629629629629629
2020-02-13,10800,10800,10500,10550,144196,-1.8604651162790697
2020-02-14,10600,10600,10450,10500,91554,-0.47393364928909953
2020-02-17,10550,10700,10400,10650,129734,1.4285714285714286
2020-02-18,10550,10800,10500,10600,128947,-0.4694835680751174
2020-02-19,10550,10700,10350,10550,92230,-0.4716981132075472
2020-02-20,10550,10550,10250,10300,80288,-2.3696682464454977
2020-02-21,10150,10450,10100,10300,98962,0.0
2020-02-24,10150,10250,9810,9830,144767,-4.563106796116505
2020-02-25,9770,10200,9770,10200,119858,3.7639877924720246
2020-02-26,10050,10150,9910,10150,63897,-0.49019607843137253
2020-02-27,10150,10250,9870,9970,151935,-1.7733990147783252
2020-02-28,9910,9920,9260,9310,284119,-6.619859578736209
2020-03-02,9260,9470,9030,9140,325743,-1.8259935553168638
2020-03-03,9420,9660,9240,9460,181644,3.50109409190372
2020-03-04,9400,9620,9360,9490,92870,0.3171247357293869
2020-03-05,9550,9910,9440,9890,102966,4.214963119072708
2020-03-06,9760,9800,9460,9560,100931,-3.336703741152679
2020-03-09,9430,9430,9030,9130,134374,-4.497907949790795
2020-03-10,8980,9300,8940,9090,122041,-0.43811610076670315
2020-03-11,9040,9120,8650,8760,152922,-3.6303630363036308
2020-03-12,8730,8810,7910,7990,275563,-8.789954337899543
2020-03-13,7460,7500,6870,7280,409403,-8.88610763454318
2020-03-16,7500,7650,7080,7150,176897,-1.7857142857142856
2020-03-17,6770,7130,6610,7050,146718,-1.3986013986013985
2020-03-18,7050,7200,6690,6690,181974,-5.106382978723404
2020-03-19,6650,6900,5880,6050,281645,-9.566517189835576
2020-03-20,5840,6210,5800,6210,165568,2.644628099173554
2020-03-23,5830,5980,5570,5680,133790,-8.53462157809984
