date,open,high,low,close,volume,등락률
2020-01-02,542000,545000,539000,541000,40246,0.0
2020-01-03,547000,568000,542000,565000,112404,4.436229205175601
2020-01-06,562000,587000,562000,579000,107006,2.47787610619469
2020-01-07,583000,596000,574000,594000,84378,2.5906735751295336
2020-01-08,587000,604000,584000,604000,109267,1.6835016835016834
2020-01-09,597000,608000,596000,608000,71171,0.6622516556291391
2020-01-10,605000,618000,605000,608000,53031,0.0
2020-01-13,605000,615000,604000,614000,66084,0.9868421052631579
2020-01-14,614000,615000,605000,610000,64120,-0.6514657980456027
2020-01-15,608000,622000,608000,619000,56839,1.4754098360655739
2020-01-16,624000,637000,617000,632000,79907,2.10016155088853
2020-01-17,633000,641000,625000,631000,49319,-0.15822784810126583
2020-01-20,632000,641000,627000,630000,40779,-0.15847860538827258
2020-01-21,630000,641000,627000,632000,59896,0.31746031746031744
2020-01-22,638000,644000,632000,643000,56758,1.740506329113924
2020-01-23,640000,646000,638000,646000,51057,0.46656298600311047
2020-01-28,637000,652000,636000,644000,90471,-0.30959752321981426
2020-01-29,644000,658000,641000,649000,80218,0.7763975155279503
2020-01-30,651000,665000,651000,655000,77424,0.9244992295839755
2020-01-31,659000,659000,632000,636000,107016,-2.900763358778626
2020-02-03,636000,648000,633000,640000,94982,0.628930817610063
2020-02-04,646000,660000,638000,656000,71409,2.5
2020-02-05,652000,664000,651000,657000,69095,0.1524390243902439
2020-02-06,663000,675000,657000,670000,79693,1.97869101978691
2020-02-07,663000,677000,662000,672000,58755,0.2985074626865672
2020-02-10,661000,669000,638000,648000,120937,-3.571428571428571
2020-02-11,648000,656000,631000,644000,120028,-0.6172839506172839
2020-02-12,636000,660000,635000,650000,172621,0.9316770186335404
2020-02-13,647000,654000,624000,629000,156229,-3.230769230769231
2020-02-14,635000,661000,630000,657000,157977,4.451510333863275
2020-02-17,660000,666000,651000,658000,44676,0.15220700152207
2020-02-18,652000,658000,646000,655000,52270,-0.4559270516717325
2020-02-19,667000,689000,660000,687000,140128,4.885496183206107
2020-02-20,700000,711000,674000,676000,110032,-1.6011644832605532
2020-02-21,661000,689000,661000,669000,79837,-1.0355029585798818
2020-02-24,670000,687000,661000,663000,96037,-0.8968609865470852
2020-02-25,667000,669000,648000,669000,92439,0.904977375565611
2020-02-26,665000,673000,657000,672000,89770,0.4484304932735426
2020-02-27,668000,675000,649000,654000,68808,-2.6785714285714284
2020-02-28,654000,659000,641000,649000,122145,-0.764525993883792
2020-03-02,657000,665000,639000,661000,75909,1.848998459167951
2020-03-03,675000,686000,669000,679000,111858,2.723146747352496
2020-03-04,698000,723000,692000,720000,156369,6.0382916053019144
2020-03-05,722000,725000,705000,711000,115007,-1.25
2020-03-06,703000,707000,694000,700000,94325,-1.5471167369901548
2020-03-09,695000,696000,671000,680000,93380,-2.857142857142857
2020-03-10,666000,689000,666000,676000,117053,-0.5882352941176471
2020-03-11,671000,680000,654000,666000,112122,-1.4792899408284024
2020-03-12,661000,661000,620000,641000,178886,-3.7537537537537538
2020-03-13,581000,661000,580000,641000,229329,0.0
2020-03-16,636000,656000,593000,595000,201806,-7.17628705148206
2020-03-17,561000,597000,561000,577000,271203,-3.0252100840336134
2020-03-18,583000,608000,570000,570000,211341,-1.2131715771230502
2020-03-19,580000,588000,504000,530000,400206,-7.017543859649122
2020-03-20,559000,574000,542000,567000,236382,6.981132075471698
2020-03-23,532000,597000,531000,572000,175741,0.8818342151675485
2020-03-24,587000,650000,584000,649000,236136,13.461538461538462
2020-03-25,678000,690000,626000,651000,183766,0.30816640986132515
2020-03-26,651000,660000,621000,625000,171361,-3.9938556067588324
2020-03-27,645000,646000,611000,622000,167169,-0.48
2020-03-30,611000,632000,604000,624000,95800,0.3215434083601286
2020-03-31,621000,657000,621000,652000,193212,4.487179487179487
2020-04-01,647000,670000,614000,618000,123474,-5.214723926380368
2020-04-02,638000,666000,620000,656000,148473,6.148867313915858
2020-04-03,649000,657000,634000,647000,99891,-1.3719512195121952
2020-04-06,652000,678000,651000,678000,97158,4.7913446676970635
2020-04-07,674000,687000,664000,675000,99068,-0.4424778761061947
2020-04-08,667000,675000,659000,663000,106457,-1.7777777777777777
2020-04-09,663000,668000,648000,655000,163906,-1.206636500754148
2020-04-10,657000,659000,645000,650000,87704,-0.7633587786259541
2020-04-13,651000,659000,648000,651000,50919,0.15384615384615385
2020-04-14,653000,656000,648000,656000,80586,0.7680491551459293
2020-04-16,656000,663000,645000,655000,112493,-0.1524390243902439
2020-04-17,661000,664000,645000,649000,143976,-0.9160305343511451
2020-04-20,649000,657000,638000,642000,116669,-1.078582434514638
2020-04-21,644000,650000,620000,642000,124368,0.0
2020-04-22,641000,677000,632000,677000,139859,5.451713395638629
2020-04-23,671000,680000,660000,661000,104028,-2.363367799113737
2020-04-24,656000,673000,648000,653000,98673,-1.2102874432677762
2020-04-27,650000,653000,625000,630000,216386,-3.522205206738132
2020-04-28,631000,648000,630000,648000,100854,2.857142857142857
2020-04-29,647000,648000,639000,643000,89309,-0.7716049382716049
2020-05-04,633000,635000,622000,624000,127354,-2.9548989113530326
2020-05-06,639000,641000,629000,641000,79496,2.7243589743589745
2020-05-07,641000,652000,639000,646000,86250,0.7800312012480499
2020-05-08,653000,688000,650000,679000,194176,5.108359133126935
2020-05-11,685000,709000,685000,699000,131682,2.945508100147275
2020-05-12,704000,749000,691000,747000,344771,6.866952789699571
2020-05-13,748000,755000,715000,721000,175101,-3.4805890227576977
2020-05-14,730000,759000,728000,753000,214951,4.438280166435506
2020-05-15,759000,759000,732000,745000,100195,-1.0624169986719787
2020-05-18,745000,750000,723000,727000,110727,-2.4161073825503356
2020-05-19,727000,737000,713000,732000,111353,0.6877579092159559
2020-05-20,746000,750000,738000,750000,89022,2.459016393442623
2020-05-21,741000,794000,738000,792000,208754,5.6000000000000005
2020-05-22,794000,799000,777000,790000,93494,-0.25252525252525254
2020-05-25,796000,832000,792000,812000,103070,2.7848101265822782
2020-05-26,813000,826000,786000,801000,114011,-1.354679802955665
2020-05-27,773000,792000,773000,787000,93977,-1.7478152309612984
2020-05-28,778000,802000,771000,792000,111114,0.6353240152477764
2020-05-29,804000,813000,790000,790000,106253,-0.25252525252525254
2020-06-01,786000,820000,784000,816000,84776,3.2911392405063293
2020-06-02,813000,823000,808000,810000,67525,-0.7352941176470588
2020-06-03,807000,819000,790000,792000,120560,-2.2222222222222223
2020-06-04,783000,801000,780000,800000,104491,1.0101010101010102
2020-06-05,801000,810000,791000,805000,70207,0.625
2020-06-08,809000,814000,793000,797000,71804,-0.9937888198757764
2020-06-09,797000,809000,794000,800000,78631,0.37641154328732745
2020-06-10,809000,837000,803000,822000,127949,2.75
2020-06-11,822000,837000,814000,825000,131861,0.36496350364963503
2020-06-12,812000,836000,801000,824000,107916,-0.12121212121212122
2020-06-15,816000,853000,806000,810000,152388,-1.6990291262135921
2020-06-16,825000,875000,820000,875000,149986,8.024691358024691
2020-06-17,875000,888000,848000,866000,113585,-1.0285714285714285
2020-06-18,857000,863000,832000,832000,115343,-3.9260969976905313
2020-06-19,843000,857000,824000,857000,99988,3.0048076923076925
2020-06-22,842000,896000,839000,888000,113368,3.6172695449241536
2020-06-23,900000,957000,895000,920000,143448,3.6036036036036037
2020-06-24,915000,945000,909000,943000,91604,2.5
2020-06-25,935000,940000,912000,912000,88590,-3.2873806998939554
2020-06-26,924000,928000,901000,909000,84137,-0.3289473684210526
2020-06-29,909000,924000,887000,890000,80756,-2.0902090209020905
2020-06-30,896000,911000,882000,891000,97938,0.11235955056179776
2020-07-01,904000,909000,890000,893000,74232,0.22446689113355783
2020-07-02,899000,964000,895000,964000,220292,7.950727883538635
2020-07-03,961000,963000,941000,944000,81378,-2.0746887966804977
2020-07-06,943000,997000,941000,995000,138049,5.402542372881356
2020-07-07,976000,980000,960000,962000,187793,-3.3165829145728645
2020-07-08,956000,962000,936000,945000,132370,-1.7671517671517671
2020-07-09,955000,959000,943000,947000,130821,0.21164021164021166
2020-07-10,947000,975000,940000,944000,128027,-0.31678986272439286
2020-07-13,949000,978000,931000,965000,117007,2.2245762711864407
2020-07-14,950000,965000,938000,946000,91158,-1.9689119170984457
2020-07-15,945000,958000,925000,928000,110775,-1.9027484143763214
2020-07-16,915000,923000,875000,879000,199187,-5.280172413793103
2020-07-17,872000,897000,871000,880000,84865,0.11376564277588168
2020-07-20,880000,881000,848000,859000,117063,-2.3863636363636367
2020-07-21,860000,876000,856000,859000,127020,0.0
2020-07-22,852000,866000,835000,861000,93362,0.23282887077997672
2020-07-23,844000,850000,805000,811000,339183,-5.807200929152149
2020-07-24,805000,828000,796000,802000,197544,-1.1097410604192355
2020-07-27,797000,807000,785000,785000,145319,-2.119700748129676
2020-07-28,788000,803000,786000,794000,177440,1.1464968152866242
2020-07-29,797000,824000,796000,812000,179741,2.2670025188916876
2020-07-30,817000,832000,807000,825000,137745,1.600985221674877
2020-07-31,832000,832000,810000,811000,101033,-1.6969696969696972
2020-08-03,815000,844000,813000,844000,152000,4.069050554870531
2020-08-04,852000,860000,827000,846000,122293,0.23696682464454977
2020-08-05,841000,847000,836000,846000,69372,0.0
2020-08-06,846000,854000,840000,854000,98102,0.9456264775413712
2020-08-07,860000,885000,856000,865000,141611,1.288056206088993
2020-08-10,866000,866000,835000,841000,112532,-2.7745664739884393
2020-08-11,827000,846000,812000,840000,113783,-0.11890606420927466
2020-08-12,836000,850000,827000,850000,94342,1.1904761904761905
2020-08-13,840000,905000,834000,897000,363276,5.529411764705882
2020-08-14,898000,898000,859000,872000,133502,-2.787068004459309
2020-08-18,877000,887000,824000,834000,170816,-4.3577981651376145
2020-08-19,836000,849000,822000,841000,175606,0.8393285371702638
2020-08-20,833000,843000,780000,783000,271930,-6.896551724137931
2020-08-21,799000,825000,792000,823000,158623,5.108556832694764
2020-08-24,830000,842000,810000,841000,106150,2.187120291616039
2020-08-25,838000,841000,817000,826000,101156,-1.78359096313912
2020-08-26,827000,830000,816000,818000,93233,-0.9685230024213075
2020-08-27,822000,867000,821000,863000,232351,5.50122249388753
2020-08-28,865000,865000,843000,856000,99519,-0.8111239860950173
2020-08-31,859000,862000,822000,825000,135345,-3.6214953271028034
2020-09-01,821000,834000,819000,828000,98347,0.36363636363636365
2020-09-02,840000,855000,834000,850000,108559,2.657004830917874
2020-09-03,848000,850000,833000,835000,70056,-1.7647058823529411
2020-09-04,813000,825000,808000,813000,123738,-2.6347305389221556
2020-09-07,816000,819000,809000,812000,69441,-0.12300123001230012
2020-09-08,814000,818000,809000,811000,54468,-0.12315270935960591
2020-09-09,803000,809000,791000,791000,102424,-2.466091245376079
2020-09-10,803000,839000,798000,830000,172103,4.9304677623261695
2020-09-11,827000,839000,810000,818000,99961,-1.4457831325301205
2020-09-14,824000,830000,806000,830000,72282,1.466992665036675
2020-09-15,820000,833000,817000,824000,70656,-0.7228915662650602
2020-09-16,827000,848000,822000,822000,91741,-0.24271844660194172
2020-09-17,821000,822000,802000,805000,91497,-2.068126520681265
2020-09-18,810000,823000,806000,821000,83953,1.9875776397515528
2020-09-21,812000,827000,804000,804000,65547,-2.0706455542021924
2020-09-22,807000,813000,785000,787000,101535,-2.1144278606965177
2020-09-23,790000,811000,787000,805000,107700,2.2871664548919948
2020-09-24,796000,799000,785000,787000,81161,-2.236024844720497
2020-09-25,797000,797000,778000,784000,67824,-0.3811944091486658
2020-09-28,794000,808000,784000,799000,76993,1.913265306122449
2020-09-29,809000,810000,791000,806000,76019,0.8760951188986232
2020-10-05,810000,811000,780000,789000,111800,-2.109181141439206
2020-10-06,794000,795000,786000,788000,69582,-0.12674271229404308
2020-10-07,781000,785000,761000,768000,172973,-2.5380710659898478
2020-10-08,750000,768000,750000,751000,226092,-2.213541666666667
2020-10-12,755000,763000,750000,754000,123601,0.3994673768308922
2020-10-13,755000,760000,751000,754000,77742,0.0
2020-10-14,751000,758000,751000,752000,94309,-0.2652519893899204
2020-10-15,750000,756000,746000,750000,72571,-0.26595744680851063
2020-10-16,753000,774000,746000,767000,135943,2.2666666666666666
2020-10-19,774000,781000,770000,771000,105467,0.5215123859191656
2020-10-20,780000,796000,773000,794000,147983,2.9831387808041505
2020-10-21,799000,813000,794000,809000,108005,1.8891687657430731
2020-10-22,807000,820000,798000,811000,85163,0.2472187886279357
2020-10-23,816000,816000,791000,796000,80718,-1.8495684340320593
2020-10-26,794000,809000,788000,796000,49132,0.0
2020-10-27,785000,800000,780000,782000,81633,-1.7587939698492463
2020-10-28,776000,803000,775000,802000,78286,2.557544757033248
2020-10-29,795000,815000,793000,813000,88029,1.3715710723192018
2020-10-30,811000,813000,774000,776000,92285,-4.551045510455105
2020-11-02,782000,795000,777000,778000,48696,0.25773195876288657
2020-11-03,778000,792000,778000,782000,48350,0.5141388174807198
2020-11-04,791000,838000,787000,837000,197108,7.033248081841433
2020-11-05,847000,847000,826000,843000,108701,0.7168458781362007
2020-11-06,836000,848000,830000,848000,91315,0.5931198102016607
2020-11-09,841000,852000,838000,844000,71482,-0.4716981132075472
2020-11-10,802000,818000,797000,797000,172812,-5.568720379146919
2020-11-11,783000,807000,783000,801000,116090,0.5018820577164366
2020-11-12,796000,810000,791000,791000,102690,-1.2484394506866416
2020-11-13,791000,809000,791000,808000,70746,2.1491782553729455
2020-11-16,808000,811000,795000,800000,103301,-0.9900990099009901
2020-11-17,794000,794000,782000,789000,105203,-1.375
2020-11-18,783000,808000,783000,800000,77490,1.394169835234474
2020-11-19,798000,830000,798000,828000,111578,3.5000000000000004
2020-11-20,831000,832000,814000,828000,78708,0.0
2020-11-23,840000,840000,818000,822000,84643,-0.7246376811594203
2020-11-24,818000,822000,810000,820000,84186,-0.24330900243309003
2020-11-25,820000,822000,805000,805000,116634,-1.8292682926829267
2020-11-26,803000,816000,803000,816000,67165,1.3664596273291925
2020-11-27,811000,829000,810000,822000,78210,0.7352941176470588
2020-11-30,820000,822000,810000,810000,122666,-1.4598540145985401
2020-12-01,821000,860000,815000,852000,193153,5.185185185185185
2020-12-02,856000,865000,846000,859000,129594,0.8215962441314555
2020-12-03,882000,897000,860000,878000,154197,2.211874272409779
2020-12-04,861000,874000,860000,867000,87676,-1.2528473804100226
2020-12-07,876000,878000,859000,871000,86365,0.461361014994233
2020-12-08,875000,878000,859000,874000,79721,0.3444316877152698
2020-12-09,881000,900000,875000,879000,123243,0.5720823798627002
2020-12-10,869000,884000,859000,878000,116303,-0.11376564277588168
2020-12-11,897000,897000,880000,888000,75400,1.1389521640091116
2020-12-14,896000,903000,885000,885000,118049,-0.33783783783783783
2020-12-15,887000,889000,867000,875000,74491,-1.1299435028248588
2020-12-16,872000,884000,866000,868000,72835,-0.8
2020-12-17,870000,875000,864000,868000,66222,0.0
2020-12-18,871000,881000,863000,863000,75312,-0.5760368663594471
2020-12-21,863000,867000,851000,864000,62278,0.11587485515643105
2020-12-22,865000,876000,859000,865000,84346,0.11574074074074073
2020-12-23,873000,899000,870000,888000,141506,2.6589595375722546
2020-12-24,894000,903000,888000,897000,96941,1.0135135135135136
2020-12-28,898000,903000,888000,898000,112704,0.11148272017837235
2020-12-29,899000,919000,899000,913000,139932,1.670378619153675
2020-12-30,913000,934000,911000,931000,118667,1.9715224534501645
2021-01-04,949000,985000,935000,978000,151790,5.048335123523094
2021-01-05,973000,993000,960000,985000,122865,0.7157464212678937
2021-01-06,991000,997000,950000,953000,169260,-3.248730964467005
2021-01-07,962000,963000,939000,947000,118410,-0.6295907660020986
2021-01-08,956000,1000000,949000,995000,198693,5.068637803590286
2021-01-11,993000,1006000,955000,978000,220317,-1.7085427135678393
2021-01-12,963000,969000,926000,947000,192743,-3.1697341513292434
2021-01-13,946000,955000,933000,940000,123066,-0.7391763463569165
2021-01-14,932000,946000,930000,939000,97237,-0.10638297872340426
2021-01-15,946000,960000,933000,935000,110598,-0.42598509052183176
2021-01-18,935000,949000,927000,938000,100252,0.32085561497326204
2021-01-19,949000,968000,944000,957000,100320,2.025586353944563
2021-01-20,969000,969000,950000,965000,93411,0.8359456635318705
2021-01-21,961000,974000,959000,970000,68683,0.5181347150259068
2021-01-22,971000,1000000,963000,989000,135835,1.958762886597938
2021-01-25,989000,996000,972000,995000,80768,0.6066734074823054
2021-01-26,992000,997000,950000,953000,127191,-4.221105527638191
2021-01-27,963000,992000,962000,978000,108151,2.6232948583420774
2021-01-28,960000,985000,951000,968000,98895,-1.0224948875255624
2021-01-29,962000,967000,940000,953000,141061,-1.5495867768595042
2021-02-01,953000,953000,935000,953000,83021,0.0
2021-02-02,956000,995000,954000,984000,132535,3.2528856243441764
2021-02-03,1003000,1032000,997000,1008000,201313,2.4390243902439024
2021-02-04,1002000,1005000,958000,962000,138692,-4.563492063492063
2021-02-05,970000,977000,959000,976000,74762,1.4553014553014554
2021-02-08,994000,1048000,991000,1038000,239999,6.352459016393443
2021-02-09,1028000,1036000,1002000,1006000,135965,-3.0828516377649327
2021-02-10,1018000,1046000,993000,1027000,154288,2.0874751491053676
2021-02-15,1026000,1027000,993000,999000,111745,-2.726387536514119
2021-02-16,1001000,1019000,993000,1015000,85534,1.6016016016016015
2021-02-17,993000,1005000,988000,999000,88009,-1.5763546798029555
2021-02-18,1005000,1009000,991000,995000,69587,-0.40040040040040037
2021-02-19,993000,1005000,975000,997000,82183,0.20100502512562815
2021-02-22,993000,997000,929000,931000,216700,-6.619859578736209
2021-02-23,934000,945000,927000,931000,127023,0.0
2021-02-24,941000,969000,930000,934000,161574,0.322234156820623
2021-02-25,963000,973000,951000,972000,95195,4.068522483940043
2021-02-26,951000,964000,932000,936000,130379,-3.7037037037037033
2021-03-02,949000,980000,940000,946000,113384,1.0683760683760684
2021-03-03,948000,964000,943000,962000,69600,1.6913319238900635
2021-03-04,960000,972000,946000,960000,97325,-0.2079002079002079
2021-03-05,947000,950000,926000,931000,127784,-3.0208333333333335
2021-03-08,931000,942000,926000,931000,86957,0.0
