date,open,high,low,close,volume,등락률
2020-01-02,5540,5610,5500,5540,2710,0.0
2020-01-03,5560,5570,5510,5510,1885,-0.5415162454873645
2020-01-06,5510,5510,5440,5500,2643,-0.18148820326678766
2020-01-07,5500,5580,5460,5560,12294,1.090909090909091
2020-01-08,5560,5560,5280,5400,5339,-2.877697841726619
2020-01-09,5400,5580,5350,5500,4832,1.8518518518518516
2020-01-10,5420,5550,5420,5440,2027,-1.090909090909091
2020-01-13,5500,5500,5440,5490,2802,0.9191176470588236
2020-01-14,5490,5570,5450,5550,1954,1.092896174863388
2020-01-15,5550,5570,5450,5560,2244,0.18018018018018017
2020-01-16,5560,5560,5460,5520,2747,-0.7194244604316548
2020-01-17,5490,5580,5470,5530,6298,0.18115942028985507
2020-01-20,5530,5530,5460,5490,2093,-0.7233273056057866
2020-01-21,5490,5570,5470,5500,1832,0.18214936247723132
2020-01-22,5450,5500,5450,5460,1282,-0.7272727272727273
2020-01-23,5460,5540,5400,5460,8616,0.0
2020-01-28,5430,5430,5300,5350,9153,-2.0146520146520146
2020-01-29,5350,5370,5200,5350,7848,0.0
2020-01-30,5320,5400,5240,5300,2274,-0.9345794392523363
2020-01-31,5300,5330,5230,5270,3930,-0.5660377358490566
2020-02-03,5150,5280,5130,5280,3236,0.18975332068311196
2020-02-04,5280,5570,5220,5380,4111,1.893939393939394
2020-02-05,5380,5400,5260,5340,3863,-0.7434944237918215
2020-02-06,5340,5440,5200,5280,5989,-1.1235955056179776
2020-02-07,5280,5300,5210,5260,7518,-0.3787878787878788
2020-02-10,5270,5400,5260,5300,3507,0.7604562737642585
2020-02-11,5300,5400,5260,5290,3108,-0.18867924528301888
2020-02-12,5310,5310,5150,5190,5762,-1.890359168241966
2020-02-13,5200,5290,5200,5280,11143,1.7341040462427744
2020-02-14,5290,5400,5280,5300,1966,0.3787878787878788
2020-02-17,5300,5370,5250,5270,2322,-0.5660377358490566
2020-02-18,5270,5320,5250,5290,4958,0.3795066413662239
2020-02-19,5290,5320,5260,5280,5958,-0.1890359168241966
2020-02-20,5300,5300,5200,5250,1655,-0.5681818181818182
2020-02-21,5250,5260,5190,5260,2329,0.19047619047619047
2020-02-24,5260,5260,5060,5060,3023,-3.802281368821293
2020-02-25,5060,5160,5060,5140,1051,1.5810276679841897
2020-02-26,5060,5240,5060,5120,2496,-0.38910505836575876
2020-02-27,5120,5200,5070,5130,12805,0.1953125
2020-02-28,5000,5090,5000,5010,10618,-2.3391812865497075
2020-03-02,4950,5000,4950,5000,3434,-0.19960079840319359
2020-03-03,5000,5170,5000,5020,926,0.4
2020-03-04,5170,5170,5030,5120,226,1.9920318725099602
2020-03-05,5120,5130,5110,5110,236,-0.1953125
2020-03-06,5110,5110,5000,5010,1056,-1.9569471624266144
2020-03-09,5010,5090,4905,4995,20030,-0.29940119760479045
2020-03-10,4755,4995,4705,4985,2578,-0.20020020020020018
2020-03-11,4985,4985,4860,4920,558,-1.3039117352056169
2020-03-12,4920,4920,4490,4565,22386,-7.215447154471545
2020-03-13,4495,4780,3905,4780,29502,4.70974808324206
2020-03-16,4780,4780,4435,4435,8685,-7.217573221757322
2020-03-17,4005,4400,4005,4250,2771,-4.1713641488162345
2020-03-18,4230,4250,4180,4250,3472,0.0
2020-03-19,4250,4250,3910,3910,18258,-8.0
2020-03-20,3910,3950,3805,3950,5953,1.0230179028132993
2020-03-23,3535,3890,3535,3550,4761,-10.126582278481013
2020-03-24,3560,3885,3560,3625,10025,2.112676056338028
2020-03-25,3985,3985,3670,3805,6079,4.9655172413793105
2020-03-26,3810,3990,3750,3970,3624,4.336399474375821
2020-03-27,4250,4250,4065,4100,1926,3.27455919395466
2020-03-30,4195,4300,3920,4080,8361,-0.4878048780487805
2020-03-31,4260,4265,4095,4195,3113,2.8186274509803924
2020-04-01,4195,4290,4145,4195,4580,0.0
2020-04-02,4185,4185,4135,4135,5973,-1.430274135876043
2020-04-03,4250,4250,4140,4200,5663,1.5719467956469164
2020-04-06,4290,4290,4090,4185,9023,-0.35714285714285715
2020-04-07,4280,4280,4150,4205,7763,0.4778972520908005
2020-04-08,4215,4295,4160,4240,9492,0.8323424494649228
2020-04-09,4270,5380,4250,4610,55415,8.726415094339622
2020-04-10,4590,4590,4370,4440,14989,-3.68763557483731
2020-04-13,4440,4460,4370,4370,5042,-1.5765765765765765
2020-04-14,4370,4490,4350,4365,4844,-0.11441647597254005
2020-04-16,4600,4600,4430,4455,3074,2.0618556701030926
